HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N3.HOG0000119	OG0000008	n0				HMEL035923g1.t1, HMEL033275g1.t1, HMEL030272g1.t1, HMEL030129g1.t1, HMEL034250g1.t1, HMEL035037g1.t1, HMEL032289g1.t1, HMEL034716g1.t1, HMEL031961g1.t1, HMEL035532g1.t1, HMEL031511g1.t1, HMEL036556g1.t1, HMEL037351g1.t1, HMEL031193g1.t1, HMEL033579g1.t1, HMEL032347g1.t1, HMEL037905g1.t1, HMEL030371g1.t1, HMEL033369g1.t1, HMEL035192g1.t1, HMEL037391g1.t1, HMEL035724g1.t1, HMEL034084g1.t1, HMEL035465g1.t1, HMEL034020g1.t1, HMEL031937g1.t1, HMEL030884g1.t1, HMEL035652g1.t1, HMEL035202g1.t1, HMEL030149g1.t1, HMEL036850g1.t1, HMEL037852g1.t1, HMEL033965g1.t1, HMEL030439g1.t1, HMEL030583g1.t1, HMEL030721g1.t1, HMEL032936g1.t1, HMEL030815g1.t1, HMEL031442g1.t1, HMEL008044g1.t1, HMEL036993g1.t1, HMEL037086g1.t1, HMEL036630g1.t1, HMEL034480g1.t1, HMEL037692g1.t1, HMEL035616g1.t1, HMEL035605g1.t1, HMEL032914g1.t1, HMEL034055g1.t1, HMEL037421g1.t1, HMEL035587g1.t1, HMEL034450g1.t1, HMEL037728g1.t1, HMEL037095g1.t1, HMEL037041g1.t1, HMEL012196g1.t1, HMEL031867g1.t1, HMEL038011g1.t1, HMEL031160g1.t1, HMEL030176g1.t1, HMEL035963g1.t1, HMEL037616g1.t1, HMEL031736g1.t1, HMEL035651g1.t1, HMEL036336g1.t1, HMEL012996g1.t1, HMEL035203g1.t1, HMEL036661g1.t1, HMEL033890g1.t1, HMEL003253g1.t1, HMEL034808g1.t1, HMEL010193g1.t1, HMEL030403g1.t1, HMEL033280g1.t1, HMEL032969g1.t1, HMEL037116g1.t1, HMEL032299g1.t1, HMEL037829g1.t1, HMEL030366g1.t1, HMEL030662g1.t1, HMEL034489g1.t1, HMEL031558g1.t1, HMEL034951g1.t1, HMEL033897g1.t1, HMEL036381g1.t1, HMEL030078g1.t1, HMEL030642g1.t1, HMEL035302g1.t1, HMEL031557g1.t1, HMEL032602g1.t1, HMEL033264g1.t1, HMEL035767g1.t1, HMEL037928g1.t1, HMEL033501g1.t1, HMEL035021g1.t1, HMEL031350g1.t1, HMEL036422g1.t1, HMEL036338g1.t1, HMEL032342g1.t1, HMEL034699g1.t1, HMEL034495g1.t1				Vcard_DToL17096-RA	
N3.HOG0000120	OG0000009	n2			HEL_011324-RA	HMEL037374g1.t1	JC_16098-RA			Vcard_DToL17636-RA	XP_026490612.1
N3.HOG0000121	OG0000009	n28			HEL_011326-RA, HEL_011321-RA	HMEL037375g1.t1, HMEL037371g1.t1, HMEL037370g1.t1	JC_16100-RA				XP_026490614.1
N3.HOG0000122	OG0000009	n34			HEL_011323-RA		JC_14973-RA				XP_026490617.1, XP_026490618.1
N3.HOG0000123	OG0000009	n37					JC_16099-RA				XP_026490613.1
N3.HOG0000124	OG0000009	n41			HEL_011373-RA, HEL_011374-RA, HEL_011375-RA, HEL_011366-RA, HEL_011369-RA						
N3.HOG0000125	OG0000009	n76			HEL_011381-RA, HEL_011378-RA						
N3.HOG0000126	OG0000009	n78			HEL_011320-RA						
N3.HOG0000127	OG0000009	n79			HEL_011376-RA						
N3.HOG0000128	OG0000009	n81					JC_16052-RA, JC_16051-RA, JC_16045-RA, JC_16106-RA, JC_16104-RA, JC_16103-RA, JC_16105-RA, JC_16044-RA			Vcard_DToL17681-RA, Vcard_DToL17679-RA, Vcard_DToL17673-RA	XP_026490572.1, XP_026490619.1, XP_026490625.1, XP_026490623.1, XP_026490624.1, XP_026490596.1
N3.HOG0000129	OG0000010	n6				HMEL037296g1.t1, HMEL037345g1.t1, HMEL036450g1.t1, HMEL034110g1.t1					
N3.HOG0000130	OG0000010	n10				HMEL037876g1.t1, HMEL037066g1.t1					
N3.HOG0000131	OG0000010	n13				HMEL038161g1.t1, HMEL035453g1.t1					
N3.HOG0000132	OG0000010	n16				HMEL038199g1.t1, HMEL033360g1.t1					
N3.HOG0000133	OG0000010	n18				HMEL030253g1.t1, HMEL036516g1.t1					
N3.HOG0000134	OG0000010	n24				HMEL036778g1.t1, HMEL036451g1.t1, HMEL034073g1.t1, HMEL036876g1.t1, HMEL037298g1.t1, HMEL035912g1.t1, HMEL036875g1.t1					
N3.HOG0000135	OG0000010	n31				HMEL032887g1.t1, HMEL033631g1.t1, HMEL033993g1.t1, HMEL016586g1.t1, HMEL034585g1.t1, HMEL030544g1.t1, HMEL034097g1.t1, HMEL030561g1.t1, HMEL036219g1.t1, HMEL034138g1.t1, HMEL034136g1.t1, HMEL030542g1.t1, HMEL037347g1.t1, HMEL007231g1.t1, HMEL030511g1.t1					
N3.HOG0000136	OG0000010	n46				HMEL030787g1.t1					
N3.HOG0000137	OG0000010	n52				HMEL034111g1.t1					
N3.HOG0000138	OG0000010	n54				HMEL030344g1.t1, HMEL034134g1.t1, HMEL032604g1.t1, HMEL035846g1.t1, HMEL034184g1.t1					
N3.HOG0000139	OG0000010	n60				HMEL030536g1.t1, HMEL034109g1.t1, HMEL034013g1.t1, HMEL030044g1.t1, HMEL030696g1.t1, HMEL003163g1.t1, HMEL033403g1.t1, HMEL031571g1.t1, HMEL033485g1.t1, HMEL034702g1.t1, HMEL033995g1.t1, HMEL032496g1.t1, HMEL034137g1.t1, HMEL016177g1.t1, HMEL033951g1.t1, HMEL034163g1.t1, HMEL034386g1.t1, HMEL035784g1.t1, HMEL030537g1.t1, HMEL030543g1.t1, HMEL034133g1.t1, HMEL031755g1.t1, HMEL035797g1.t1, HMEL037346g1.t1, HMEL035529g1.t1, HMEL016311g1.t1	JC_15129-RA, JC_17221-RA				
N3.HOG0000140	OG0000010	n87				HMEL032886g1.t1, HMEL034166g1.t1, HMEL034096g1.t1, HMEL036217g1.t1, HMEL031773g1.t1, HMEL037297g1.t1, HMEL030540g1.t1, HMEL030538g1.t1, HMEL034164g1.t1, HMEL037295g1.t1	JC_15688-RA				
N3.HOG0000141	OG0000011	n1			HEL_008992-RA	HMEL020065g1.t1, HMEL033667g1.t1	JC_11451-RA, JC_11450-RA			Vcard_DToL11283-RA	XP_026500011.1
N3.HOG0000142	OG0000011	n13			HEL_008872-RA	HMEL033610g1.t1	JC_11394-RA			Vcard_DToL11246-RA, Vcard_DToL11242-RA	XP_026494591.1
N3.HOG0000143	OG0000011	n21				HMEL033611g1.t1	JC_11395-RA				XP_026494618.1
N3.HOG0000144	OG0000011	n35			HEL_011236-RA	HMEL017520g1.t1				Vcard_DToL11230-RA	XP_026494592.1
N3.HOG0000145	OG0000011	n39			HEL_011238-RA		JC_11383-RA			Vcard_DToL11231-RA	
N3.HOG0000146	OG0000011	n46			HEL_008930-RA, HEL_008933-RA						
N3.HOG0000147	OG0000011	n51			HEL_008932-RA	HMEL003019g1.t1, HMEL003018g1.t1	JC_11508-RA, JC_11506-RA, JC_11505-RA				XP_026487937.1
N3.HOG0000148	OG0000011	n62			HEL_008929-RA, HEL_008923-RA, HEL_008921-RA, HEL_008931-RA, HEL_008925-RA, HEL_008920-RA, HEL_008926-RA	HMEL003020g1.t1, HMEL011718g1.t1	JC_11516-RA, JC_11515-RA, JC_11514-RA, JC_11509-RA, JC_11510-RA, JC_11511-RA				XP_026487932.1
N3.HOG0000149	OG0000011	n86			HEL_008927-RA	HMEL003022g1.t1					XP_026487933.1
N3.HOG0000150	OG0000012	n1			HEL_011034-RA	HMEL036201g1.t1	JC_06297-RA			Vcard_DToL10647-RA	
N3.HOG0000151	OG0000012	n8			HEL_011035-RA						
N3.HOG0000152	OG0000012	n12			HEL_011036-RA						
N3.HOG0000153	OG0000012	n18			HEL_011043-RA					Vcard_DToL10656-RA	
N3.HOG0000154	OG0000012	n21			HEL_011037-RA, HEL_011038-RA, HEL_011042-RA		JC_06294-RA, JC_06293-RA				
N3.HOG0000155	OG0000012	n26								Vcard_DToL10653-RA	
N3.HOG0000156	OG0000012	n30			HEL_011044-RA, HEL_011045-RA		JC_06240-RA				
N3.HOG0000157	OG0000012	n33								Vcard_DToL10657-RA	
N3.HOG0000158	OG0000012	n35			HEL_011040-RA		JC_06296-RA				
N3.HOG0000159	OG0000012	n39					JC_06295-RA, JC_06266-RA				
N3.HOG0000160	OG0000012	n42					JC_06291-RA			Vcard_DToL10669-RA	
N3.HOG0000161	OG0000012	n46				HMEL036193g1.t1	JC_06244-RA, JC_06292-RA, JC_06271-RA				
N3.HOG0000162	OG0000012	n53				HMEL036192g1.t1					
N3.HOG0000163	OG0000012	n57			HEL_011049-RA		JC_06241-RA				
N3.HOG0000164	OG0000012	n63					JC_06279-RA				
N3.HOG0000165	OG0000012	n66				HMEL036205g1.t1	JC_06277-RA				
N3.HOG0000166	OG0000012	n71					JC_06281-RA			Vcard_DToL10661-RA	
N3.HOG0000167	OG0000012	n73				HMEL036207g1.t1, HMEL036206g1.t1	JC_06273-RA, JC_06275-RA, JC_06272-RA, JC_06276-RA				
N3.HOG0000168	OG0000012	n82					JC_06270-RA				
N3.HOG0000169	OG0000012	n84					JC_06269-RA				
N3.HOG0000170	OG0000013	n6								Vcard_DToL17989-RA	
N3.HOG0000171	OG0000013	n7								Vcard_DToL07085-RA, Vcard_DToL16772-RA	
N3.HOG0000172	OG0000013	n14				HMEL034362g1.t1					
N3.HOG0000173	OG0000013	n24				HMEL031306g1.t1					
N3.HOG0000174	OG0000013	n25				HMEL035911g1.t1, HMEL036578g1.t1, HMEL031727g1.t1, HMEL031283g1.t1					
N3.HOG0000175	OG0000013	n30									XP_026498879.1, XP_026496138.1, XP_026497446.1
N3.HOG0000176	OG0000013	n43					JC_03051-RA, JC_03952-RA				XP_026485615.1
N3.HOG0000177	OG0000013	n48									XP_026486010.1, XP_026500024.1, XP_026496137.1, XP_026491790.1
N3.HOG0000178	OG0000013	n77									XP_026491789.1, XP_026492509.1, XP_026492507.1, XP_026491699.1, XP_026492511.1, XP_026492512.1, XP_026487951.1, XP_026487311.1, XP_026487309.1
N3.HOG0000179	OG0000014	n0				HMEL035010g1.t1, HMEL037069g1.t1, HMEL032935g1.t1, HMEL030487g1.t1, HMEL033738g1.t1, HMEL030351g1.t1, HMEL038218g1.t1, HMEL032751g1.t1, HMEL038205g1.t1, HMEL030148g1.t1, HMEL034226g1.t1, HMEL035180g1.t1, HMEL034321g1.t1, HMEL030625g1.t1, HMEL034005g1.t1, HMEL035718g1.t1, HMEL030435g1.t1, HMEL030526g1.t1, HMEL034574g1.t1, HMEL031895g1.t1, HMEL030445g1.t1, HMEL035470g1.t1, HMEL030446g1.t1, HMEL030647g1.t1, HMEL035289g1.t1, HMEL030458g1.t1, HMEL033627g1.t1, HMEL036906g1.t1, HMEL036455g1.t1, HMEL031561g1.t1, HMEL035591g1.t1, HMEL033253g1.t1, HMEL030735g1.t1, HMEL037053g1.t1, HMEL015066g1.t1, HMEL033748g1.t1, HMEL030466g1.t1, HMEL036028g1.t1, HMEL031512g1.t1, HMEL035259g1.t1, HMEL034756g1.t1, HMEL036048g1.t1, HMEL037653g1.t1, HMEL033324g1.t1, HMEL030686g1.t1, HMEL031539g1.t1, HMEL036232g1.t1, HMEL030469g1.t1, HMEL036932g1.t1, HMEL036452g1.t1, HMEL033384g1.t1, HMEL037124g1.t1, HMEL033558g1.t1, HMEL034239g1.t1, HMEL036954g1.t1, HMEL030691g1.t1, HMEL030412g1.t1, HMEL033358g1.t1, HMEL032162g1.t1, HMEL037039g1.t1, HMEL035675g1.t1, HMEL033484g1.t1, HMEL030444g1.t1, HMEL038232g1.t1, HMEL030643g1.t1, HMEL002054g1.t1, HMEL036927g1.t1, HMEL030649g1.t1, HMEL033630g1.t1, HMEL035850g1.t1, HMEL033174g1.t1, HMEL034231g1.t1, HMEL033249g1.t1, HMEL030211g1.t1, HMEL033236g1.t1, HMEL030464g1.t1, HMEL034471g1.t1, HMEL033730g1.t1, HMEL036520g1.t1, HMEL037451g1.t1, HMEL033941g1.t1, HMEL036997g1.t1, HMEL035862g1.t1	JC_13844-RA				
N3.HOG0000180	OG0000015	n0				HMEL030079g1.t1, HMEL033896g1.t1, HMEL037847g1.t1, HMEL034395g1.t1, HMEL036893g1.t1, HMEL031133g1.t1, HMEL035029g1.t1, HMEL035518g1.t1, HMEL034506g1.t1, HMEL033490g1.t1, HMEL034351g1.t1, HMEL030733g1.t1, HMEL035468g1.t1, HMEL035603g1.t1, HMEL037861g1.t1, HMEL032105g1.t1, HMEL032984g1.t1, HMEL037129g1.t1, HMEL034393g1.t1, HMEL030317g1.t1, HMEL031486g1.t1, HMEL034360g1.t1, HMEL034001g1.t1, HMEL030041g1.t1, HMEL035210g1.t1, HMEL035791g1.t1, HMEL032867g1.t1, HMEL036616g1.t1, HMEL036112g1.t1, HMEL003753g1.t1, HMEL035728g1.t1, HMEL032409g1.t1, HMEL036111g1.t1, HMEL030651g1.t1, HMEL033092g1.t1, HMEL032088g1.t1, HMEL037901g1.t1, HMEL031611g1.t1, HMEL035395g1.t1, HMEL037912g1.t1, HMEL030502g1.t1, HMEL037097g1.t1, HMEL037051g1.t1, HMEL034557g1.t1, HMEL030676g1.t1, HMEL032445g1.t1, HMEL031465g1.t1, HMEL030084g1.t1, HMEL034695g1.t1, HMEL030655g1.t1, HMEL035435g1.t1, HMEL037446g1.t1, HMEL037924g1.t1, HMEL036994g1.t1, HMEL036686g1.t1, HMEL030309g1.t1, HMEL035201g1.t1, HMEL030741g1.t1, HMEL030327g1.t1, HMEL034587g1.t1, HMEL037872g1.t1, HMEL033744g1.t1, HMEL031790g1.t1, HMEL034440g1.t1, HMEL037166g1.t1, HMEL033701g1.t1, HMEL035463g1.t1, HMEL032859g1.t1, HMEL037430g1.t1, HMEL038085g1.t1, HMEL035413g1.t1, HMEL035763g1.t1, HMEL036570g1.t1, HMEL033518g1.t1, HMEL035013g1.t1, HMEL038204g1.t1, HMEL035689g1.t1, HMEL035417g1.t1, HMEL036940g1.t1, HMEL032458g1.t1, HMEL034248g1.t1, HMEL036752g1.t1					XP_026494298.1
N3.HOG0000181	OG0000016	n6				HMEL007253g1.t1	JC_04926-RA, JC_16974-RA, JC_08773-RA, JC_12777-RA, JC_14440-RA, JC_15071-RA				XP_026487868.1
N3.HOG0000182	OG0000016	n13				HMEL033724g1.t1, HMEL034494g1.t1, HMEL037439g1.t1, HMEL037530g1.t1, HMEL031386g1.t1, HMEL036629g1.t1, HMEL033594g1.t1, HMEL034497g1.t1, HMEL033096g1.t1, HMEL030332g1.t1	JC_05786-RA, JC_05770-RA				
N3.HOG0000183	OG0000016	n30				HMEL030306g1.t1, HMEL037906g1.t1, HMEL033723g1.t1, HMEL036459g1.t1, HMEL034615g1.t1, HMEL030333g1.t1, HMEL035684g1.t1, HMEL034719g1.t1, HMEL032180g1.t1					
N3.HOG0000184	OG0000016	n39				HMEL034891g1.t1, HMEL034564g1.t1, HMEL033196g1.t1					XP_026494832.1
N3.HOG0000185	OG0000016	n44				HMEL034625g1.t1, HMEL030071g1.t1					
N3.HOG0000186	OG0000016	n56				HMEL037772g1.t1					XP_026497219.1, XP_026498863.1
N3.HOG0000187	OG0000016	n59				HMEL030907g1.t1	JC_16975-RA, JC_06736-RA, JC_15091-RA, JC_06793-RA, JC_14935-RA, JC_12520-RA, JC_02440-RA			Vcard_DToL05496-RA	
N3.HOG0000188	OG0000016	n75				HMEL031166g1.t1, HMEL034532g1.t1, HMEL035844g1.t1, HMEL031709g1.t1, HMEL017866g1.t1, HMEL036000g1.t1					
N3.HOG0000189	OG0000017	n5			HEL_005435-RA		JC_17231-RA, JC_15147-RA, JC_15092-RA, JC_15170-RA, JC_06680-RA, JC_15064-RA, JC_15078-RA, JC_05798-RA, JC_13378-RA, JC_06679-RA, JC_15069-RA, JC_15134-RA, JC_08655-RA, JC_16568-RA, JC_16063-RA, JC_15121-RA, JC_17017-RA, JC_15163-RA, JC_15137-RA, JC_15122-RA, JC_00018-RA, JC_13744-RA, JC_15133-RA, JC_15158-RA, JC_14563-RA, JC_16831-RA, JC_11139-RA, JC_15142-RA, JC_11953-RA, JC_15083-RA, JC_16130-RA, JC_15081-RA, JC_15088-RA				
N3.HOG0000190	OG0000017	n38					JC_15131-RA				
N3.HOG0000191	OG0000017	n41			HEL_005434-RA		JC_15117-RA, JC_15148-RA, JC_17204-RA, JC_15100-RA, JC_15106-RA, JC_11954-RA, JC_15152-RA, JC_17232-RA, JC_15111-RA, JC_15082-RA, JC_15105-RA, JC_15140-RA			Vcard_DToL17605-RA, Vcard_DToL00869-RA	
N3.HOG0000192	OG0000018	n10				HMEL030430g1.t1	JC_13020-RA			Vcard_DToL15155-RA, Vcard_DToL15154-RA	XP_026500174.1
N3.HOG0000193	OG0000018	n17								Vcard_DToL00987-RA	
N3.HOG0000194	OG0000018	n21			HEL_002557-RA	HMEL016357g1.t1					
N3.HOG0000195	OG0000018	n30								Vcard_DToL01558-RA, Vcard_DToL01557-RA, Vcard_DToL01556-RA, Vcard_DToL01554-RA	XP_026486406.1
N3.HOG0000196	OG0000018	n35			HEL_002558-RA		JC_05934-RA, JC_05935-RA				
N3.HOG0000197	OG0000018	n37			HEL_002871-RA	HMEL030844g1.t1	JC_05936-RA, JC_03239-RA, JC_01164-RA, JC_13351-RA				
N3.HOG0000198	OG0000018	n42					JC_01168-RA, JC_01167-RA, JC_01169-RA, JC_13957-RA, JC_13958-RA, JC_01162-RA			Vcard_DToL01560-RA	XP_026486403.1, XP_026501049.1
N3.HOG0000199	OG0000018	n50			HEL_002559-RA, HEL_002560-RA	HMEL014640g1.t1, HMEL004900g1.t1, HMEL008140g1.t1, HMEL020142g1.t1	JC_13224-RA, JC_12888-RA, JC_01477-RA, JC_01563-RA, JC_01561-RA, JC_01562-RA, JC_14234-RA, JC_01478-RA, JC_11165-RA, JC_01920-RA, JC_14235-RA, JC_01479-RA			Vcard_DToL06831-RA, Vcard_DToL06832-RA, Vcard_DToL06834-RA, Vcard_DToL00995-RA, Vcard_DToL00994-RA, Vcard_DToL00992-RA, Vcard_DToL06833-RA, Vcard_DToL00991-RA, Vcard_DToL00989-RA, Vcard_DToL00988-RA	XP_026486538.1, XP_026497909.1
N3.HOG0000200	OG0000020	n3								Vcard_DToL14232-RA, Vcard_DToL09765-RA, Vcard_DToL10281-RA, Vcard_DToL14473-RA, Vcard_DToL18496-RA, Vcard_DToL06364-RA, Vcard_DToL08293-RA, Vcard_DToL14233-RA, Vcard_DToL10794-RA, Vcard_DToL00803-RA, Vcard_DToL00714-RA, Vcard_DToL16968-RA	
N3.HOG0000201	OG0000020	n15					JC_14441-RA				
N3.HOG0000202	OG0000020	n71					JC_12860-RA, JC_08804-RA, JC_15272-RA				
N3.HOG0000203	OG0000020	n75									XP_026499906.1, XP_026498149.1
N3.HOG0000204	OG0000021	n1				HMEL009528g1.t1	JC_15264-RA			Vcard_DToL14989-RA	XP_026499326.1, XP_026498522.1
N3.HOG0000205	OG0000021	n28					JC_11735-RA				
N3.HOG0000206	OG0000021	n29					JC_14788-RA				
N3.HOG0000207	OG0000021	n66					JC_14438-RA, JC_16725-RA			Vcard_DToL15926-RA	XP_026500954.1
N3.HOG0000208	OG0000021	n69									XP_026497740.1
N3.HOG0000209	OG0000021	n73			HEL_001565-RA		JC_01672-RA, JC_14439-RA			Vcard_DToL14988-RA	
N3.HOG0000210	OG0000022	n1			HEL_013117-RA	HMEL030997g1.t1	JC_00074-RA				XP_026484827.1
N3.HOG0000211	OG0000022	n9				HMEL007417g1.t1	JC_00072-RA				XP_026484834.1
N3.HOG0000212	OG0000022	n16				HMEL017624g1.t1	JC_16481-RA				XP_026486487.1
N3.HOG0000213	OG0000022	n22				HMEL022608g1.t1	JC_16435-RA				XP_026483171.1
N3.HOG0000214	OG0000022	n28			HEL_012949-RA	HMEL006280g1.t1, HMEL002897g1.t1	JC_00073-RA				XP_026484818.1
N3.HOG0000215	OG0000022	n36					JC_15640-RA				XP_026486002.1
N3.HOG0000216	OG0000022	n42			HEL_003385-RA, HEL_004628-RA, HEL_013111-RA, HEL_003381-RA, HEL_013019-RA	HMEL034470g1.t1					
N3.HOG0000217	OG0000022	n50			HEL_003384-RA	HMEL031458g1.t1	JC_14598-RA				
N3.HOG0000218	OG0000022	n55				HMEL031456g1.t1	JC_14595-RA				XP_026489859.1
N3.HOG0000219	OG0000022	n61				HMEL031459g1.t1					
N3.HOG0000220	OG0000022	n70			HEL_013943-RA					Vcard_DToL16722-RA	
N3.HOG0000221	OG0000022	n72			HEL_003380-RA, HEL_013112-RA						
N3.HOG0000222	OG0000023	n4								Vcard_DToL04995-RA	
N3.HOG0000223	OG0000023	n13								Vcard_DToL03693-RA, Vcard_DToL00478-RA, Vcard_DToL14663-RA	
N3.HOG0000224	OG0000023	n24				HMEL031142g1.t1				Vcard_DToL09569-RA, Vcard_DToL02591-RA, Vcard_DToL09652-RA, Vcard_DToL12381-RA	
N3.HOG0000225	OG0000023	n31								Vcard_DToL10936-RA, Vcard_DToL12431-RA	
N3.HOG0000226	OG0000023	n34				HMEL033442g1.t1, HMEL030258g1.t1				Vcard_DToL16843-RA, Vcard_DToL12503-RA, Vcard_DToL01875-RA	
N3.HOG0000227	OG0000023	n39				HMEL038036g1.t1				Vcard_DToL09466-RA, Vcard_DToL18021-RA, Vcard_DToL13274-RA, Vcard_DToL08248-RA	
N3.HOG0000228	OG0000023	n46								Vcard_DToL18724-RA, Vcard_DToL17084-RA, Vcard_DToL14140-RA, Vcard_DToL06820-RA, Vcard_DToL08403-RA, Vcard_DToL07174-RA, Vcard_DToL12903-RA, Vcard_DToL16418-RA, Vcard_DToL02679-RA, Vcard_DToL12373-RA, Vcard_DToL09824-RA, Vcard_DToL18182-RA, Vcard_DToL01763-RA, Vcard_DToL06732-RA	XP_026499323.1
N3.HOG0000229	OG0000023	n61								Vcard_DToL09585-RA	XP_026497990.1, XP_026489171.1, XP_026489048.1
N3.HOG0000230	OG0000023	n64								Vcard_DToL12529-RA, Vcard_DToL09838-RA	
N3.HOG0000231	OG0000024	n2				HMEL012610g1.t1				Vcard_DToL09638-RA	
N3.HOG0000232	OG0000024	n6			HEL_003522-RA		JC_07395-RA				
N3.HOG0000233	OG0000024	n17			HEL_003523-RA	HMEL012613g1.t1					
N3.HOG0000234	OG0000024	n19			HEL_003520-RA	HMEL012615g1.t1	JC_07382-RA				
N3.HOG0000235	OG0000024	n24			HEL_010574-RA, HEL_010573-RA, HEL_003509-RA, HEL_003510-RA, HEL_003524-RA, HEL_003511-RA, HEL_003525-RA, HEL_003526-RA, HEL_003527-RA	HMEL002645g1.t1, HMEL031519g1.t1, HMEL010269g1.t1, HMEL010266g1.t1, HMEL012607g1.t1, HMEL012608g1.t1, HMEL010265g1.t1, HMEL012609g1.t1, HMEL010268g1.t1	JC_07383-RA, JC_07387-RA, JC_07389-RA, JC_07391-RA, JC_07388-RA, JC_07396-RA, JC_07393-RA, JC_07397-RA, JC_07385-RA, JC_07394-RA, JC_07392-RA, JC_07390-RA, JC_07398-RA, JC_07384-RA, JC_07386-RA			Vcard_DToL09637-RA, Vcard_DToL09636-RA, Vcard_DToL09641-RA, Vcard_DToL09645-RA, Vcard_DToL09643-RA, Vcard_DToL09633-RA, Vcard_DToL09634-RA, Vcard_DToL09632-RA, Vcard_DToL09635-RA, Vcard_DToL09639-RA, Vcard_DToL09640-RA, Vcard_DToL09642-RA, Vcard_DToL09644-RA	
N3.HOG0000236	OG0000025	n1			HEL_011368-RA, HEL_011371-RA, HEL_011367-RA, HEL_011372-RA	HMEL037385g1.t1					XP_026490610.1
N3.HOG0000237	OG0000025	n42			HEL_011319-RA	HMEL037372g1.t1, HMEL011166g1.t1	JC_16102-RA, JC_16101-RA			Vcard_DToL17639-RA, Vcard_DToL17634-RA	XP_026490605.1, XP_026490616.1, XP_026490608.1, XP_026490628.1, XP_026490615.1
N3.HOG0000238	OG0000026	n1									XP_026499909.1, XP_026483831.1, XP_026499747.1
N3.HOG0000239	OG0000026	n4				HMEL033398g1.t1	JC_09420-RA				
N3.HOG0000240	OG0000026	n21					JC_03792-RA, JC_13858-RA, JC_14208-RA, JC_08648-RA, JC_09944-RA, JC_15831-RA, JC_15098-RA, JC_06848-RA, JC_15036-RA			Vcard_DToL15676-RA, Vcard_DToL12606-RA, Vcard_DToL07186-RA, Vcard_DToL16358-RA, Vcard_DToL12673-RA, Vcard_DToL04105-RA, Vcard_DToL15364-RA, Vcard_DToL18640-RA, Vcard_DToL05332-RA, Vcard_DToL04792-RA, Vcard_DToL08128-RA, Vcard_DToL06686-RA, Vcard_DToL15084-RA, Vcard_DToL02966-RA, Vcard_DToL07589-RA, Vcard_DToL15845-RA, Vcard_DToL12864-RA, Vcard_DToL08956-RA, Vcard_DToL13123-RA, Vcard_DToL12475-RA, Vcard_DToL06179-RA, Vcard_DToL15950-RA, Vcard_DToL05426-RA, Vcard_DToL08399-RA, Vcard_DToL17911-RA, Vcard_DToL06368-RA	
N3.HOG0000241	OG0000027	n0				HMEL030650g1.t1, HMEL038039g1.t1, HMEL034727g1.t1, HMEL035938g1.t1, HMEL035942g1.t1, HMEL036309g1.t1, HMEL035303g1.t1, HMEL035009g1.t1, HMEL035565g1.t1, HMEL036203g1.t1, HMEL033508g1.t1, HMEL032363g1.t1, HMEL036639g1.t1, HMEL031179g1.t1, HMEL013529g1.t1, HMEL034580g1.t1, HMEL004105g1.t1, HMEL013517g1.t1, HMEL033447g1.t1, HMEL036589g1.t1, HMEL034748g1.t1, HMEL035747g1.t1, HMEL032206g1.t1, HMEL007178g1.t1, HMEL030001g1.t1, HMEL034868g1.t1, HMEL003160g1.t1, HMEL035642g1.t1, HMEL033822g1.t1, HMEL036620g1.t1, HMEL033880g1.t1, HMEL030803g1.t1, HMEL033831g1.t1, HMEL037376g1.t1, HMEL030452g1.t1, HMEL011066g1.t1, HMEL036337g1.t1, HMEL030083g1.t1, HMEL033221g1.t1, HMEL032074g1.t1, HMEL035835g1.t1, HMEL033768g1.t1, HMEL033331g1.t1, HMEL035625g1.t1, HMEL030747g1.t1, HMEL030639g1.t1, HMEL035322g1.t1, HMEL037665g1.t1, HMEL033737g1.t1, HMEL037909g1.t1, HMEL035826g1.t1, HMEL031084g1.t1, HMEL032485g1.t1, HMEL031356g1.t1, HMEL031329g1.t1, HMEL035562g1.t1, HMEL032235g1.t1, HMEL036036g1.t1, HMEL030457g1.t1, HMEL033074g1.t1, HMEL034660g1.t1, HMEL038135g1.t1, HMEL030155g1.t1, HMEL036518g1.t1, HMEL033823g1.t1, HMEL030496g1.t1, HMEL035688g1.t1, HMEL033243g1.t1, HMEL034296g1.t1					
N3.HOG0000242	OG0000028	n3			HEL_011818-RA, HEL_011811-RA	HMEL004610g1.t1, HMEL014440g1.t1					
N3.HOG0000243	OG0000028	n8					JC_16613-RA			Vcard_DToL13059-RA, Vcard_DToL13042-RA, Vcard_DToL13043-RA	XP_026495729.1
N3.HOG0000244	OG0000028	n32					JC_10517-RA, JC_10519-RA, JC_06008-RA, JC_06009-RA, JC_10541-RA, JC_10542-RA, JC_10540-RA, JC_10528-RA, JC_10543-RA, JC_10538-RA, JC_10539-RA, JC_13234-RA				XP_026495795.1
N3.HOG0000245	OG0000028	n50					JC_11032-RA, JC_10533-RA, JC_13235-RA, JC_10565-RA, JC_10564-RA, JC_16342-RA, JC_10532-RA, JC_10671-RA, JC_10530-RA, JC_10529-RA, JC_10531-RA				
