HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N6.HOG0000140	OG0000010	n54				HMEL030344g1.t1, HMEL034134g1.t1, HMEL032604g1.t1, HMEL035846g1.t1, HMEL034184g1.t1					
N6.HOG0000141	OG0000010	n60				HMEL030536g1.t1, HMEL034109g1.t1, HMEL034013g1.t1, HMEL030044g1.t1, HMEL030696g1.t1, HMEL003163g1.t1, HMEL033403g1.t1, HMEL031571g1.t1, HMEL033485g1.t1, HMEL034702g1.t1, HMEL033995g1.t1, HMEL032496g1.t1, HMEL034137g1.t1, HMEL016177g1.t1, HMEL033951g1.t1, HMEL034163g1.t1, HMEL034386g1.t1, HMEL035784g1.t1, HMEL030537g1.t1, HMEL030543g1.t1, HMEL034133g1.t1, HMEL031755g1.t1, HMEL035797g1.t1, HMEL037346g1.t1, HMEL035529g1.t1, HMEL016311g1.t1					
N6.HOG0000142	OG0000010	n87				HMEL032886g1.t1, HMEL034166g1.t1, HMEL034096g1.t1, HMEL036217g1.t1, HMEL031773g1.t1, HMEL037297g1.t1, HMEL030540g1.t1, HMEL030538g1.t1, HMEL034164g1.t1, HMEL037295g1.t1					
N6.HOG0000143	OG0000011	n1			HEL_008992-RA	HMEL020065g1.t1, HMEL033667g1.t1					
N6.HOG0000144	OG0000011	n13			HEL_008872-RA	HMEL033610g1.t1					
N6.HOG0000145	OG0000011	n21				HMEL033611g1.t1					
N6.HOG0000146	OG0000011	n35			HEL_011236-RA	HMEL017520g1.t1					
N6.HOG0000147	OG0000011	n39			HEL_011238-RA						
N6.HOG0000148	OG0000011	n46			HEL_008930-RA, HEL_008933-RA						
N6.HOG0000149	OG0000011	n51			HEL_008932-RA	HMEL003019g1.t1, HMEL003018g1.t1					
N6.HOG0000150	OG0000011	n79			HEL_008929-RA	HMEL003020g1.t1					
N6.HOG0000151	OG0000011	n80			HEL_008923-RA, HEL_008921-RA, HEL_008931-RA, HEL_008925-RA, HEL_008920-RA, HEL_008926-RA	HMEL011718g1.t1					
N6.HOG0000152	OG0000011	n86			HEL_008927-RA	HMEL003022g1.t1					
N6.HOG0000153	OG0000012	n1			HEL_011034-RA	HMEL036201g1.t1					
N6.HOG0000154	OG0000012	n8			HEL_011035-RA						
N6.HOG0000155	OG0000012	n12			HEL_011036-RA						
N6.HOG0000156	OG0000012	n18			HEL_011043-RA						
N6.HOG0000157	OG0000012	n21			HEL_011037-RA, HEL_011038-RA, HEL_011042-RA						
N6.HOG0000158	OG0000012	n30			HEL_011044-RA, HEL_011045-RA						
N6.HOG0000159	OG0000012	n35			HEL_011040-RA						
N6.HOG0000160	OG0000012	n46				HMEL036193g1.t1					
N6.HOG0000161	OG0000012	n53				HMEL036192g1.t1					
N6.HOG0000162	OG0000012	n57			HEL_011049-RA						
N6.HOG0000163	OG0000012	n66				HMEL036205g1.t1					
N6.HOG0000164	OG0000012	n73				HMEL036207g1.t1, HMEL036206g1.t1					
N6.HOG0000165	OG0000013	n14				HMEL034362g1.t1					
N6.HOG0000166	OG0000013	n24				HMEL031306g1.t1					
N6.HOG0000167	OG0000013	n25				HMEL035911g1.t1, HMEL036578g1.t1, HMEL031727g1.t1, HMEL031283g1.t1					
N6.HOG0000168	OG0000014	n0				HMEL035010g1.t1, HMEL037069g1.t1, HMEL032935g1.t1, HMEL030487g1.t1, HMEL033738g1.t1, HMEL030351g1.t1, HMEL038218g1.t1, HMEL032751g1.t1, HMEL038205g1.t1, HMEL030148g1.t1, HMEL034226g1.t1, HMEL035180g1.t1, HMEL034321g1.t1, HMEL030625g1.t1, HMEL034005g1.t1, HMEL035718g1.t1, HMEL030435g1.t1, HMEL030526g1.t1, HMEL034574g1.t1, HMEL031895g1.t1, HMEL030445g1.t1, HMEL035470g1.t1, HMEL030446g1.t1, HMEL030647g1.t1, HMEL035289g1.t1, HMEL030458g1.t1, HMEL033627g1.t1, HMEL036906g1.t1, HMEL036455g1.t1, HMEL031561g1.t1, HMEL035591g1.t1, HMEL033253g1.t1, HMEL030735g1.t1, HMEL037053g1.t1, HMEL015066g1.t1, HMEL033748g1.t1, HMEL030466g1.t1, HMEL036028g1.t1, HMEL031512g1.t1, HMEL035259g1.t1, HMEL034756g1.t1, HMEL036048g1.t1, HMEL037653g1.t1, HMEL033324g1.t1, HMEL030686g1.t1, HMEL031539g1.t1, HMEL036232g1.t1, HMEL030469g1.t1, HMEL036932g1.t1, HMEL036452g1.t1, HMEL033384g1.t1, HMEL037124g1.t1, HMEL033558g1.t1, HMEL034239g1.t1, HMEL036954g1.t1, HMEL030691g1.t1, HMEL030412g1.t1, HMEL033358g1.t1, HMEL032162g1.t1, HMEL037039g1.t1, HMEL035675g1.t1, HMEL033484g1.t1, HMEL030444g1.t1, HMEL038232g1.t1, HMEL030643g1.t1, HMEL002054g1.t1, HMEL036927g1.t1, HMEL030649g1.t1, HMEL033630g1.t1, HMEL035850g1.t1, HMEL033174g1.t1, HMEL034231g1.t1, HMEL033249g1.t1, HMEL030211g1.t1, HMEL033236g1.t1, HMEL030464g1.t1, HMEL034471g1.t1, HMEL033730g1.t1, HMEL036520g1.t1, HMEL037451g1.t1, HMEL033941g1.t1, HMEL036997g1.t1, HMEL035862g1.t1					
N6.HOG0000169	OG0000015	n0				HMEL030079g1.t1, HMEL033896g1.t1, HMEL037847g1.t1, HMEL034395g1.t1, HMEL036893g1.t1, HMEL031133g1.t1, HMEL035029g1.t1, HMEL035518g1.t1, HMEL034506g1.t1, HMEL033490g1.t1, HMEL034351g1.t1, HMEL030733g1.t1, HMEL035468g1.t1, HMEL035603g1.t1, HMEL037861g1.t1, HMEL032105g1.t1, HMEL032984g1.t1, HMEL037129g1.t1, HMEL034393g1.t1, HMEL030317g1.t1, HMEL031486g1.t1, HMEL034360g1.t1, HMEL034001g1.t1, HMEL030041g1.t1, HMEL035210g1.t1, HMEL035791g1.t1, HMEL032867g1.t1, HMEL036616g1.t1, HMEL036112g1.t1, HMEL003753g1.t1, HMEL035728g1.t1, HMEL032409g1.t1, HMEL036111g1.t1, HMEL030651g1.t1, HMEL033092g1.t1, HMEL032088g1.t1, HMEL037901g1.t1, HMEL031611g1.t1, HMEL035395g1.t1, HMEL037912g1.t1, HMEL030502g1.t1, HMEL037097g1.t1, HMEL037051g1.t1, HMEL034557g1.t1, HMEL030676g1.t1, HMEL032445g1.t1, HMEL031465g1.t1, HMEL030084g1.t1, HMEL034695g1.t1, HMEL030655g1.t1, HMEL035435g1.t1, HMEL037446g1.t1, HMEL037924g1.t1, HMEL036994g1.t1, HMEL036686g1.t1, HMEL030309g1.t1, HMEL035201g1.t1, HMEL030741g1.t1, HMEL030327g1.t1, HMEL034587g1.t1, HMEL037872g1.t1, HMEL033744g1.t1, HMEL031790g1.t1, HMEL034440g1.t1, HMEL037166g1.t1, HMEL033701g1.t1, HMEL035463g1.t1, HMEL032859g1.t1, HMEL037430g1.t1, HMEL038085g1.t1, HMEL035413g1.t1, HMEL035763g1.t1, HMEL036570g1.t1, HMEL033518g1.t1, HMEL035013g1.t1, HMEL038204g1.t1, HMEL035689g1.t1, HMEL035417g1.t1, HMEL036940g1.t1, HMEL032458g1.t1, HMEL034248g1.t1, HMEL036752g1.t1					
N6.HOG0000170	OG0000016	n6				HMEL007253g1.t1					
N6.HOG0000171	OG0000016	n13				HMEL033724g1.t1, HMEL034494g1.t1, HMEL037439g1.t1, HMEL037530g1.t1, HMEL031386g1.t1, HMEL036629g1.t1, HMEL033594g1.t1, HMEL034497g1.t1, HMEL033096g1.t1, HMEL030332g1.t1					
N6.HOG0000172	OG0000016	n30				HMEL030306g1.t1, HMEL037906g1.t1, HMEL033723g1.t1, HMEL036459g1.t1, HMEL034615g1.t1, HMEL030333g1.t1, HMEL035684g1.t1, HMEL034719g1.t1, HMEL032180g1.t1					
N6.HOG0000173	OG0000016	n39				HMEL034891g1.t1, HMEL034564g1.t1, HMEL033196g1.t1					
N6.HOG0000174	OG0000016	n44				HMEL034625g1.t1, HMEL030071g1.t1					
N6.HOG0000175	OG0000016	n56				HMEL037772g1.t1					
N6.HOG0000176	OG0000016	n59				HMEL030907g1.t1					
N6.HOG0000177	OG0000016	n75				HMEL031166g1.t1, HMEL034532g1.t1, HMEL035844g1.t1, HMEL031709g1.t1, HMEL017866g1.t1, HMEL036000g1.t1					
N6.HOG0000178	OG0000017	n5			HEL_005435-RA						
N6.HOG0000179	OG0000017	n41			HEL_005434-RA						
N6.HOG0000180	OG0000018	n10				HMEL030430g1.t1					
N6.HOG0000181	OG0000018	n21			HEL_002557-RA	HMEL016357g1.t1					
N6.HOG0000182	OG0000018	n35			HEL_002558-RA						
N6.HOG0000183	OG0000018	n37			HEL_002871-RA	HMEL030844g1.t1					
N6.HOG0000184	OG0000018	n51			HEL_002559-RA	HMEL014640g1.t1, HMEL004900g1.t1, HMEL008140g1.t1, HMEL020142g1.t1					
N6.HOG0000185	OG0000018	n55			HEL_002560-RA						
N6.HOG0000186	OG0000021	n1				HMEL009528g1.t1					
N6.HOG0000187	OG0000021	n73			HEL_001565-RA						
N6.HOG0000188	OG0000022	n1			HEL_013117-RA	HMEL030997g1.t1					
N6.HOG0000189	OG0000022	n9				HMEL007417g1.t1					
N6.HOG0000190	OG0000022	n16				HMEL017624g1.t1					
N6.HOG0000191	OG0000022	n22				HMEL022608g1.t1					
N6.HOG0000192	OG0000022	n28			HEL_012949-RA	HMEL006280g1.t1, HMEL002897g1.t1					
N6.HOG0000193	OG0000022	n42			HEL_003385-RA, HEL_004628-RA, HEL_013111-RA, HEL_003381-RA, HEL_013019-RA	HMEL034470g1.t1					
N6.HOG0000194	OG0000022	n50			HEL_003384-RA	HMEL031458g1.t1					
N6.HOG0000195	OG0000022	n55				HMEL031456g1.t1					
N6.HOG0000196	OG0000022	n61				HMEL031459g1.t1					
N6.HOG0000197	OG0000022	n70			HEL_013943-RA						
N6.HOG0000198	OG0000022	n72			HEL_003380-RA, HEL_013112-RA						
N6.HOG0000199	OG0000023	n24				HMEL031142g1.t1					
N6.HOG0000200	OG0000023	n34				HMEL033442g1.t1, HMEL030258g1.t1					
N6.HOG0000201	OG0000023	n39				HMEL038036g1.t1					
N6.HOG0000202	OG0000024	n2				HMEL012610g1.t1					
N6.HOG0000203	OG0000024	n6			HEL_003522-RA						
N6.HOG0000204	OG0000024	n17			HEL_003523-RA	HMEL012613g1.t1					
N6.HOG0000205	OG0000024	n19			HEL_003520-RA	HMEL012615g1.t1					
N6.HOG0000206	OG0000024	n53			HEL_010574-RA, HEL_010573-RA	HMEL002645g1.t1					
N6.HOG0000207	OG0000024	n58			HEL_003510-RA	HMEL031519g1.t1, HMEL010269g1.t1, HMEL010266g1.t1					
N6.HOG0000208	OG0000024	n61			HEL_003524-RA	HMEL012607g1.t1					
N6.HOG0000209	OG0000024	n64			HEL_003511-RA	HMEL010265g1.t1, HMEL012609g1.t1					
N6.HOG0000210	OG0000024	n66			HEL_003525-RA, HEL_003526-RA, HEL_003527-RA	HMEL010268g1.t1					
N6.HOG0000211	OG0000025	n1			HEL_011368-RA, HEL_011371-RA, HEL_011367-RA, HEL_011372-RA	HMEL037385g1.t1					
N6.HOG0000212	OG0000025	n42			HEL_011319-RA	HMEL037372g1.t1, HMEL011166g1.t1					
N6.HOG0000213	OG0000026	n4				HMEL033398g1.t1					
N6.HOG0000214	OG0000027	n0				HMEL030650g1.t1, HMEL038039g1.t1, HMEL034727g1.t1, HMEL035938g1.t1, HMEL035942g1.t1, HMEL036309g1.t1, HMEL035303g1.t1, HMEL035009g1.t1, HMEL035565g1.t1, HMEL036203g1.t1, HMEL033508g1.t1, HMEL032363g1.t1, HMEL036639g1.t1, HMEL031179g1.t1, HMEL013529g1.t1, HMEL034580g1.t1, HMEL004105g1.t1, HMEL013517g1.t1, HMEL033447g1.t1, HMEL036589g1.t1, HMEL034748g1.t1, HMEL035747g1.t1, HMEL032206g1.t1, HMEL007178g1.t1, HMEL030001g1.t1, HMEL034868g1.t1, HMEL003160g1.t1, HMEL035642g1.t1, HMEL033822g1.t1, HMEL036620g1.t1, HMEL033880g1.t1, HMEL030803g1.t1, HMEL033831g1.t1, HMEL037376g1.t1, HMEL030452g1.t1, HMEL011066g1.t1, HMEL036337g1.t1, HMEL030083g1.t1, HMEL033221g1.t1, HMEL032074g1.t1, HMEL035835g1.t1, HMEL033768g1.t1, HMEL033331g1.t1, HMEL035625g1.t1, HMEL030747g1.t1, HMEL030639g1.t1, HMEL035322g1.t1, HMEL037665g1.t1, HMEL033737g1.t1, HMEL037909g1.t1, HMEL035826g1.t1, HMEL031084g1.t1, HMEL032485g1.t1, HMEL031356g1.t1, HMEL031329g1.t1, HMEL035562g1.t1, HMEL032235g1.t1, HMEL036036g1.t1, HMEL030457g1.t1, HMEL033074g1.t1, HMEL034660g1.t1, HMEL038135g1.t1, HMEL030155g1.t1, HMEL036518g1.t1, HMEL033823g1.t1, HMEL030496g1.t1, HMEL035688g1.t1, HMEL033243g1.t1, HMEL034296g1.t1					
N6.HOG0000215	OG0000028	n4			HEL_011818-RA	HMEL004610g1.t1					
N6.HOG0000216	OG0000028	n5			HEL_011811-RA	HMEL014440g1.t1					
N6.HOG0000217	OG0000028	n60				HMEL022519g1.t1					
N6.HOG0000218	OG0000029	n15			HEL_008273-RA, HEL_008263-RA, HEL_008261-RA, HEL_008267-RA	HMEL009240g1.t1, HMEL009236g1.t1, HMEL002341g1.t1					
N6.HOG0000219	OG0000029	n21			HEL_008258-RA	HMEL002573g1.t1					
N6.HOG0000220	OG0000029	n22			HEL_008274-RA, HEL_008262-RA, HEL_008271-RA, HEL_008277-RA						
N6.HOG0000221	OG0000029	n25			HEL_008264-RA, HEL_008268-RA, HEL_008270-RA						
N6.HOG0000222	OG0000029	n28			HEL_008275-RA						
N6.HOG0000223	OG0000029	n30			HEL_008279-RA						
N6.HOG0000224	OG0000029	n43			HEL_001272-RA						
N6.HOG0000225	OG0000030	n4				HMEL034229g1.t1, HMEL036448g1.t1, HMEL032725g1.t1, HMEL037768g1.t1, HMEL036584g1.t1, HMEL032978g1.t1, HMEL035819g1.t1, HMEL011301g1.t1, HMEL036282g1.t1, HMEL033409g1.t1, HMEL032399g1.t1, HMEL030652g1.t1, HMEL034963g1.t1, HMEL036135g1.t1, HMEL033602g1.t1					
N6.HOG0000226	OG0000030	n20				HMEL031315g1.t1, HMEL035128g1.t1, HMEL034341g1.t1, HMEL013000g1.t1, HMEL032293g1.t1, HMEL033328g1.t1, HMEL037786g1.t1, HMEL036565g1.t1, HMEL034643g1.t1, HMEL031720g1.t1, HMEL033100g1.t1, HMEL033661g1.t1, HMEL031422g1.t1, HMEL034550g1.t1, HMEL033090g1.t1					
N6.HOG0000227	OG0000030	n35				HMEL035370g1.t1, HMEL032165g1.t1, HMEL030385g1.t1, HMEL030029g1.t1, HMEL032042g1.t1, HMEL013454g1.t1, HMEL035824g1.t1, HMEL034817g1.t1, HMEL036433g1.t1, HMEL034040g1.t1, HMEL032650g1.t1, HMEL035477g1.t1, HMEL034124g1.t1, HMEL034937g1.t1, HMEL032383g1.t1, HMEL011159g1.t1, HMEL034240g1.t1, HMEL030169g1.t1, HMEL002816g1.t1, HMEL036322g1.t1, HMEL002262g1.t1, HMEL036920g1.t1, HMEL037281g1.t1, HMEL036325g1.t1, HMEL008163g1.t1, HMEL033515g1.t1, HMEL031684g1.t1					
N6.HOG0000228	OG0000030	n64				HMEL031803g1.t1, HMEL031748g1.t1, HMEL021952g1.t1, HMEL034066g1.t1					
N6.HOG0000229	OG0000031	n1			HEL_012127-RA						
N6.HOG0000230	OG0000031	n12				HMEL031613g1.t1, HMEL017283g1.t1, HMEL036334g1.t1					
N6.HOG0000231	OG0000031	n16				HMEL034216g1.t1, HMEL037646g1.t1, HMEL034645g1.t1, HMEL031436g1.t1, HMEL030105g1.t1, HMEL035683g1.t1, HMEL015624g1.t1, HMEL033688g1.t1, HMEL035475g1.t1, HMEL034126g1.t1, HMEL035750g1.t1, HMEL030037g1.t1, HMEL036916g1.t1, HMEL035917g1.t1, HMEL032654g1.t1, HMEL031633g1.t1, HMEL034340g1.t1, HMEL035692g1.t1, HMEL033329g1.t1, HMEL006082g1.t1, HMEL033192g1.t1, HMEL030783g1.t1, HMEL030314g1.t1, HMEL035840g1.t1, HMEL033794g1.t1, HMEL035444g1.t1, HMEL014963g1.t1, HMEL037193g1.t1, HMEL032003g1.t1, HMEL034168g1.t1, HMEL006868g1.t1, HMEL032266g1.t1, HMEL021670g1.t1, HMEL034218g1.t1, HMEL034560g1.t1, HMEL033685g1.t1, HMEL035355g1.t1, HMEL033511g1.t1, HMEL031327g1.t1, HMEL032685g1.t1, HMEL036418g1.t1					
N6.HOG0000232	OG0000031	n58				HMEL031620g1.t1, HMEL034156g1.t1, HMEL033421g1.t1, HMEL032395g1.t1					
N6.HOG0000233	OG0000032	n2				HMEL030081g1.t1, HMEL032977g1.t1					
N6.HOG0000234	OG0000032	n31			HEL_003341-RA	HMEL015875g1.t1					
N6.HOG0000235	OG0000032	n49			HEL_008364-RA						
N6.HOG0000236	OG0000033	n0				HMEL033142g1.t1, HMEL035998g1.t1, HMEL033178g1.t1, HMEL036424g1.t1, HMEL035486g1.t1, HMEL033526g1.t1, HMEL033424g1.t1, HMEL030545g1.t1, HMEL033175g1.t1, HMEL036335g1.t1, HMEL033481g1.t1, HMEL016649g1.t1, HMEL030638g1.t1, HMEL036822g1.t1, HMEL033190g1.t1, HMEL037334g1.t1, HMEL030404g1.t1, HMEL037860g1.t1, HMEL030558g1.t1, HMEL031363g1.t1, HMEL034017g1.t1, HMEL035428g1.t1, HMEL031480g1.t1, HMEL035567g1.t1, HMEL034551g1.t1, HMEL030672g1.t1, HMEL030962g1.t1, HMEL032368g1.t1, HMEL035561g1.t1, HMEL034265g1.t1, HMEL034276g1.t1, HMEL037429g1.t1, HMEL036634g1.t1, HMEL031328g1.t1, HMEL030175g1.t1, HMEL033575g1.t1, HMEL034888g1.t1, HMEL034783g1.t1, HMEL031229g1.t1, HMEL005242g1.t1, HMEL031307g1.t1, HMEL034462g1.t1, HMEL002719g1.t1, HMEL035671g1.t1, HMEL031540g1.t1, HMEL037319g1.t1, HMEL011004g1.t1, HMEL035059g1.t1, HMEL033829g1.t1, HMEL035553g1.t1, HMEL030610g1.t1, HMEL037652g1.t1, HMEL010855g1.t1, HMEL013406g1.t1, HMEL036293g1.t1, HMEL016493g1.t1, HMEL033603g1.t1, HMEL034799g1.t1, HMEL037335g1.t1, HMEL030325g1.t1, HMEL034745g1.t1, HMEL034357g1.t1, HMEL033735g1.t1					
N6.HOG0000237	OG0000034	n2				HMEL005861g1.t1					
N6.HOG0000238	OG0000034	n7			HEL_004511-RA, HEL_004512-RA						
N6.HOG0000239	OG0000034	n14			HEL_004513-RA						
N6.HOG0000240	OG0000034	n31			HEL_003967-RA						
N6.HOG0000241	OG0000034	n33			HEL_003973-RA, HEL_003972-RA, HEL_003971-RA	HMEL033982g1.t1					
N6.HOG0000242	OG0000034	n45			HEL_003968-RA	HMEL033974g1.t1					
N6.HOG0000243	OG0000035	n6				HMEL016208g1.t1					
N6.HOG0000244	OG0000035	n8				HMEL036401g1.t1					
N6.HOG0000245	OG0000035	n11				HMEL034209g1.t1					
N6.HOG0000246	OG0000035	n12			HEL_014143-RA						
N6.HOG0000247	OG0000035	n16				HMEL005543g1.t1					
N6.HOG0000248	OG0000035	n25				HMEL014459g1.t1					
N6.HOG0000249	OG0000035	n28				HMEL036120g1.t1					
N6.HOG0000250	OG0000035	n38				HMEL034208g1.t1, HMEL036402g1.t1					
N6.HOG0000251	OG0000035	n43				HMEL035534g1.t1, HMEL036982g1.t1, HMEL033745g1.t1					
N6.HOG0000252	OG0000035	n57				HMEL035878g1.t1, HMEL031609g1.t1					
N6.HOG0000253	OG0000036	n31				HMEL034344g1.t1					
N6.HOG0000254	OG0000036	n45			HEL_008947-RA, HEL_010219-RA						
N6.HOG0000255	OG0000037	n5				HMEL030807g1.t1, HMEL032651g1.t1, HMEL033157g1.t1, HMEL030931g1.t1, HMEL034171g1.t1, HMEL031033g1.t1, HMEL036617g1.t1, HMEL033891g1.t1, HMEL017796g1.t1, HMEL032024g1.t1, HMEL009627g1.t1, HMEL009684g1.t1, HMEL033218g1.t1, HMEL017989g1.t1, HMEL021858g1.t1, HMEL008299g1.t1, HMEL033785g1.t1, HMEL031808g1.t1, HMEL032482g1.t1, HMEL032792g1.t1, HMEL031085g1.t1, HMEL036171g1.t1, HMEL032928g1.t1, HMEL030405g1.t1, HMEL034583g1.t1, HMEL036300g1.t1, HMEL031269g1.t1, HMEL012162g1.t1, HMEL034038g1.t1, HMEL033741g1.t1, HMEL037455g1.t1, HMEL036329g1.t1, HMEL033336g1.t1, HMEL032344g1.t1, HMEL035051g1.t1, HMEL036352g1.t1, HMEL031285g1.t1, HMEL030602g1.t1, HMEL035920g1.t1, HMEL036555g1.t1					
N6.HOG0000256	OG0000037	n48				HMEL036967g1.t1, HMEL031863g1.t1, HMEL034939g1.t1, HMEL030172g1.t1, HMEL017728g1.t1					
N6.HOG0000257	OG0000037	n53				HMEL033625g1.t1, HMEL030893g1.t1, HMEL035832g1.t1, HMEL035089g1.t1, HMEL036426g1.t1, HMEL038227g1.t1					
N6.HOG0000258	OG0000038	n3			HEL_003342-RA						
N6.HOG0000259	OG0000038	n25			HEL_003339-RA	HMEL014479g1.t1					
N6.HOG0000260	OG0000038	n30			HEL_003338-RA, HEL_003344-RA, HEL_003333-RA	HMEL031441g1.t1					
N6.HOG0000261	OG0000038	n37			HEL_003345-RA, HEL_003332-RA, HEL_003350-RA, HEL_003331-RA						
N6.HOG0000262	OG0000038	n43			HEL_003348-RA, HEL_003349-RA	HMEL014488g1.t1					
N6.HOG0000263	OG0000038	n45			HEL_003335-RA, HEL_003346-RA	HMEL014489g1.t1					
N6.HOG0000264	OG0000038	n48				HMEL014486g1.t1, HMEL014485g1.t1, HMEL014482g1.t1					
N6.HOG0000265	OG0000038	n52			HEL_003336-RA	HMEL014473g1.t1					
N6.HOG0000266	OG0000038	n53			HEL_003334-RA	HMEL014472g1.t1					
N6.HOG0000267	OG0000038	n54			HEL_003337-RA	HMEL014474g1.t1					
N6.HOG0000268	OG0000038	n55			HEL_003343-RA	HMEL021371g1.t1, HMEL014483g1.t1, HMEL031443g1.t1					
N6.HOG0000269	OG0000039	n2			HEL_014203-RA	HMEL003566-RA					
N6.HOG0000270	OG0000039	n27			HEL_002018-RA						
N6.HOG0000271	OG0000039	n28			HEL_002013-RA						
N6.HOG0000272	OG0000039	n29			HEL_002017-RA	HMEL026012g1.t1, HMEL026009g1.t1					
N6.HOG0000273	OG0000039	n31			HEL_014550-RA	HMEL018121g1.t1, HMEL010595-RA					
N6.HOG0000274	OG0000039	n37			HEL_006830-RA	HMEL017153-RA					
N6.HOG0000275	OG0000039	n48			HEL_006829-RA	HMEL017154-RA					
N6.HOG0000276	OG0000040	n12				HMEL034176g1.t1, HMEL034101g1.t1					
N6.HOG0000277	OG0000040	n21				HMEL037471g1.t1					
N6.HOG0000278	OG0000040	n35				HMEL031366g1.t1					
N6.HOG0000279	OG0000041	n4			HEL_014103-RA	HMEL032630g1.t1					
N6.HOG0000280	OG0000041	n15			HEL_008446-RA						
N6.HOG0000281	OG0000041	n16			HEL_008450-RA	HMEL013645g1.t1, HMEL013650g1.t1					
N6.HOG0000282	OG0000041	n33			HEL_014421-RA	HMEL004253g1.t1					
N6.HOG0000283	OG0000041	n40				HMEL004252g1.t1					
N6.HOG0000284	OG0000043	n0				HMEL035531g1.t1, HMEL036313g1.t1, HMEL036170g1.t1, HMEL036040g1.t1, HMEL034807g1.t1, HMEL030013g1.t1, HMEL033474g1.t1, HMEL036062g1.t1, HMEL032317g1.t1, HMEL034956g1.t1, HMEL037516g1.t1, HMEL037165g1.t1, HMEL033543g1.t1, HMEL035090g1.t1, HMEL030848g1.t1, HMEL033308g1.t1, HMEL030022g1.t1, HMEL032284g1.t1, HMEL033265g1.t1, HMEL036430g1.t1, HMEL030402g1.t1, HMEL030370g1.t1, HMEL035455g1.t1, HMEL034910g1.t1, HMEL030347g1.t1, HMEL036069g1.t1, HMEL035962g1.t1, HMEL035960g1.t1, HMEL032456g1.t1, HMEL034941g1.t1, HMEL033315g1.t1, HMEL035787g1.t1, HMEL032457g1.t1, HMEL035533g1.t1, HMEL031049g1.t1, HMEL033555g1.t1, HMEL035733g1.t1, HMEL032919g1.t1, HMEL032910g1.t1, HMEL033947g1.t1, HMEL037623g1.t1, HMEL031228g1.t1, HMEL033628g1.t1, HMEL030644g1.t1, HMEL030587g1.t1, HMEL035304g1.t1, HMEL035315g1.t1, HMEL030140g1.t1, HMEL030882g1.t1, HMEL034673g1.t1, HMEL031661g1.t1, HMEL033984g1.t1, HMEL034697g1.t1, HMEL033463g1.t1					
N6.HOG0000285	OG0000044	n1				HMEL032064g1.t1, HMEL037442g1.t1, HMEL034194g1.t1, HMEL030967g1.t1, HMEL034475g1.t1, HMEL036260g1.t1, HMEL036261g1.t1, HMEL033354g1.t1, HMEL036599g1.t1, HMEL030413g1.t1, HMEL003634g1.t1, HMEL034121g1.t1, HMEL035823g1.t1, HMEL030942g1.t1					
N6.HOG0000286	OG0000044	n19				HMEL037464g1.t1, HMEL031112g1.t1, HMEL031256g1.t1, HMEL033771g1.t1, HMEL033452g1.t1, HMEL032950g1.t1, HMEL032956g1.t1, HMEL036476g1.t1, HMEL033574g1.t1, HMEL030660g1.t1					
N6.HOG0000287	OG0000044	n32				HMEL031425g1.t1, HMEL006539g1.t1, HMEL032923g1.t1, HMEL036259g1.t1, HMEL012540g1.t1, HMEL030024g1.t1, HMEL030414g1.t1, HMEL034195g1.t1, HMEL034559g1.t1, HMEL032957g1.t1, HMEL030659g1.t1, HMEL033357g1.t1, HMEL033772g1.t1, HMEL033401g1.t1, HMEL032958g1.t1, HMEL032080g1.t1, HMEL035078g1.t1, HMEL037465g1.t1, HMEL009996g1.t1					
N6.HOG0000288	OG0000045	n1			HEL_012373-RA	HMEL036019g1.t1					
N6.HOG0000289	OG0000045	n16			HEL_010335-RA	HMEL037144g1.t1					
N6.HOG0000290	OG0000045	n24			HEL_013537-RA, HEL_013538-RA	HMEL014163g1.t1					
N6.HOG0000291	OG0000045	n32				HMEL031793g1.t1					
N6.HOG0000292	OG0000045	n38			HEL_005377-RA	HMEL034418g1.t1					
N6.HOG0000293	OG0000046	n7			HEL_005344-RA, HEL_005346-RA, HEL_005347-RA, HEL_005345-RA	HMEL014795g1.t1					
N6.HOG0000294	OG0000048	n2				HMEL033687g1.t1, HMEL016757g1.t1					
N6.HOG0000295	OG0000048	n22				HMEL037264g1.t1					
N6.HOG0000296	OG0000048	n36				HMEL022308g1.t1					
N6.HOG0000297	OG0000048	n39				HMEL033686g1.t1					
N6.HOG0000298	OG0000049	n3			HEL_008049-RA	HMEL002471-RA					
N6.HOG0000299	OG0000049	n26			HEL_008038-RA	HMEL034903g1.t1					
N6.HOG0000300	OG0000049	n28				HMEL003584-RA					
N6.HOG0000301	OG0000049	n32			HEL_008034-RA	HMEL008772-RA					
N6.HOG0000302	OG0000049	n44				HMEL003581-RA, HMEL003582-RA, HMEL008768-RA					
N6.HOG0000303	OG0000049	n47			HEL_008036-RA	HMEL008770-RA					
N6.HOG0000304	OG0000049	n48			HEL_008037-RA	HMEL003583-RA					
N6.HOG0000305	OG0000050	n1			HEL_012554-RA	HMEL017073-RA					
N6.HOG0000306	OG0000050	n15			HEL_012564-RA	HMEL017067-RA, HMEL017068-RA, HMEL022575-RA					
