HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N7.HOG0000310	OG0000102	n7								Vcard_DToL07817-RA	XP_026489046.1
N7.HOG0000311	OG0000103	n11								Vcard_DToL08117-RA	
N7.HOG0000312	OG0000103	n12								Vcard_DToL08106-RA, Vcard_DToL08112-RA	
N7.HOG0000313	OG0000103	n14								Vcard_DToL08124-RA	
N7.HOG0000314	OG0000103	n15								Vcard_DToL08121-RA	
N7.HOG0000315	OG0000103	n25								Vcard_DToL08115-RA	
N7.HOG0000316	OG0000103	n27								Vcard_DToL08125-RA	
N7.HOG0000317	OG0000103	n28								Vcard_DToL08113-RA	
N7.HOG0000318	OG0000103	n30								Vcard_DToL08126-RA, Vcard_DToL08114-RA	
N7.HOG0000319	OG0000103	n31								Vcard_DToL08116-RA, Vcard_DToL08111-RA, Vcard_DToL08118-RA	XP_026498400.1
N7.HOG0000320	OG0000103	n34								Vcard_DToL08122-RA	XP_026498403.1
N7.HOG0000321	OG0000104	n0								Vcard_DToL07071-RA, Vcard_DToL05168-RA, Vcard_DToL10371-RA, Vcard_DToL13900-RA, Vcard_DToL17254-RA, Vcard_DToL01566-RA, Vcard_DToL02964-RA, Vcard_DToL04908-RA, Vcard_DToL07304-RA, Vcard_DToL15931-RA, Vcard_DToL03327-RA, Vcard_DToL11937-RA, Vcard_DToL15171-RA, Vcard_DToL13575-RA, Vcard_DToL07670-RA, Vcard_DToL10926-RA, Vcard_DToL09586-RA, Vcard_DToL11935-RA, Vcard_DToL07869-RA, Vcard_DToL08421-RA, Vcard_DToL14533-RA, Vcard_DToL13107-RA, Vcard_DToL07049-RA, Vcard_DToL12377-RA, Vcard_DToL07310-RA, Vcard_DToL05779-RA, Vcard_DToL00871-RA, Vcard_DToL18176-RA, Vcard_DToL04307-RA, Vcard_DToL09178-RA, Vcard_DToL06774-RA, Vcard_DToL12274-RA, Vcard_DToL00149-RA, Vcard_DToL07658-RA, Vcard_DToL04397-RA	
N7.HOG0000322	OG0000108	n26								Vcard_DToL18043-RA	
N7.HOG0000323	OG0000109	n2								Vcard_DToL04718-RA	XP_026497971.1
N7.HOG0000324	OG0000109	n7								Vcard_DToL04719-RA	
N7.HOG0000325	OG0000109	n20								Vcard_DToL04721-RA	XP_026497973.1
N7.HOG0000326	OG0000109	n25								Vcard_DToL04712-RA	XP_026497974.1
N7.HOG0000327	OG0000109	n30									XP_026497980.1
N7.HOG0000328	OG0000110	n2								Vcard_DToL07723-RA	XP_026488961.1, XP_026488962.1
N7.HOG0000329	OG0000110	n11									XP_026489019.1
N7.HOG0000330	OG0000110	n26								Vcard_DToL07721-RA	XP_026488986.1
N7.HOG0000331	OG0000110	n30								Vcard_DToL07720-RA	XP_026488980.1, XP_026488982.1, XP_026488981.1
N7.HOG0000332	OG0000111	n1								Vcard_DToL10424-RA	XP_026485541.1
N7.HOG0000333	OG0000111	n17								Vcard_DToL05298-RA	XP_026486198.1
N7.HOG0000334	OG0000111	n22								Vcard_DToL05296-RA	XP_026485801.1
N7.HOG0000335	OG0000111	n28								Vcard_DToL05301-RA	XP_026486121.1
N7.HOG0000336	OG0000112	n1									XP_026488156.1
N7.HOG0000337	OG0000112	n14									XP_026488169.1
N7.HOG0000338	OG0000113	n1									XP_026498858.1
N7.HOG0000339	OG0000113	n15									XP_026486407.1
N7.HOG0000340	OG0000113	n26								Vcard_DToL03481-RA	
N7.HOG0000341	OG0000114	n2									XP_026488859.1
N7.HOG0000342	OG0000114	n23								Vcard_DToL07873-RA	
N7.HOG0000343	OG0000114	n30								Vcard_DToL07876-RA, Vcard_DToL09470-RA	
N7.HOG0000344	OG0000115	n1								Vcard_DToL16325-RA	XP_026494479.1
N7.HOG0000345	OG0000115	n16								Vcard_DToL06773-RA	XP_026500251.1, XP_026500243.1
N7.HOG0000346	OG0000115	n24								Vcard_DToL16322-RA	XP_026494478.1
N7.HOG0000347	OG0000116	n1								Vcard_DToL05226-RA	XP_026486128.1
N7.HOG0000348	OG0000116	n12								Vcard_DToL07626-RA	XP_026489146.1
N7.HOG0000349	OG0000116	n20									XP_026494070.1
N7.HOG0000350	OG0000116	n25								Vcard_DToL00399-RA	XP_026496653.1
N7.HOG0000351	OG0000116	n32								Vcard_DToL17023-RA	
N7.HOG0000352	OG0000117	n1								Vcard_DToL08238-RA	XP_026488567.1
N7.HOG0000353	OG0000117	n15								Vcard_DToL08239-RA	XP_026488566.1
N7.HOG0000354	OG0000118	n3									XP_026501071.1
N7.HOG0000355	OG0000118	n14									XP_026490964.1
N7.HOG0000356	OG0000119	n23								Vcard_DToL03289-RA	
N7.HOG0000357	OG0000119	n27								Vcard_DToL03290-RA	
N7.HOG0000358	OG0000119	n32								Vcard_DToL03291-RA	
N7.HOG0000359	OG0000122	n1								Vcard_DToL04366-RA	XP_026499961.1
N7.HOG0000360	OG0000122	n25								Vcard_DToL04368-RA	
N7.HOG0000361	OG0000122	n29								Vcard_DToL14073-RA, Vcard_DToL17995-RA	XP_026499981.1
N7.HOG0000362	OG0000123	n6									XP_026500003.1, XP_026496505.1
N7.HOG0000363	OG0000123	n11									XP_026498408.1
N7.HOG0000364	OG0000124	n1								Vcard_DToL13182-RA	XP_026492747.1
N7.HOG0000365	OG0000124	n19									XP_026492758.1
N7.HOG0000366	OG0000124	n31								Vcard_DToL05255-RA	XP_026485988.1
N7.HOG0000367	OG0000125	n1								Vcard_DToL15852-RA	XP_026491913.1
N7.HOG0000368	OG0000125	n23								Vcard_DToL15854-RA	XP_026491928.1
N7.HOG0000369	OG0000126	n1								Vcard_DToL17960-RA	
N7.HOG0000370	OG0000126	n2								Vcard_DToL14118-RA, Vcard_DToL16612-RA, Vcard_DToL17399-RA, Vcard_DToL17398-RA, Vcard_DToL02711-RA, Vcard_DToL02706-RA, Vcard_DToL16282-RA, Vcard_DToL00001-RA, Vcard_DToL02707-RA, Vcard_DToL00004-RA, Vcard_DToL15887-RA, Vcard_DToL16275-RA, Vcard_DToL00002-RA, Vcard_DToL02703-RA, Vcard_DToL15886-RA, Vcard_DToL00005-RA, Vcard_DToL00003-RA, Vcard_DToL02709-RA, Vcard_DToL02712-RA, Vcard_DToL15884-RA, Vcard_DToL02704-RA, Vcard_DToL16606-RA, Vcard_DToL17402-RA, Vcard_DToL14950-RA, Vcard_DToL10247-RA, Vcard_DToL09748-RA, Vcard_DToL16278-RA, Vcard_DToL14952-RA, Vcard_DToL16279-RA, Vcard_DToL17400-RA	XP_026496122.1
N7.HOG0000371	OG0000127	n9								Vcard_DToL18678-RA, Vcard_DToL18689-RA	XP_026498360.1, XP_026489582.1
N7.HOG0000372	OG0000127	n16									XP_026487263.1
N7.HOG0000373	OG0000128	n1								Vcard_DToL13576-RA	XP_026494344.1
N7.HOG0000374	OG0000128	n12								Vcard_DToL13582-RA, Vcard_DToL13590-RA	XP_026494318.1
N7.HOG0000375	OG0000128	n22								Vcard_DToL13588-RA	
N7.HOG0000376	OG0000128	n23								Vcard_DToL13581-RA	XP_026494332.1
N7.HOG0000377	OG0000129	n3									XP_026490171.1, XP_026490170.1, XP_026489552.1, XP_026489551.1
N7.HOG0000378	OG0000129	n7								Vcard_DToL16688-RA	XP_026490185.1
N7.HOG0000379	OG0000130	n0								Vcard_DToL07751-RA	
N7.HOG0000380	OG0000131	n7								Vcard_DToL17922-RA	XP_026490706.1
N7.HOG0000381	OG0000131	n16								Vcard_DToL17920-RA	XP_026498617.1, XP_026500527.1, XP_026498661.1, XP_026498628.1, XP_026498673.1
N7.HOG0000382	OG0000131	n21								Vcard_DToL17921-RA	XP_026500529.1, XP_026498692.1, XP_026500531.1, XP_026498717.1, XP_026498731.1, XP_026500532.1, XP_026498651.1, XP_026498640.1
N7.HOG0000383	OG0000132	n20								Vcard_DToL14782-RA, Vcard_DToL14783-RA	XP_026489619.1
N7.HOG0000384	OG0000132	n23								Vcard_DToL14781-RA	XP_026489627.1
N7.HOG0000385	OG0000133	n1								Vcard_DToL17871-RA	XP_026500939.1
N7.HOG0000386	OG0000133	n24								Vcard_DToL17888-RA	XP_026501069.1, XP_026500315.1
N7.HOG0000387	OG0000134	n1								Vcard_DToL15581-RA	XP_026492554.1, XP_026492558.1, XP_026492555.1, XP_026492557.1
N7.HOG0000388	OG0000134	n17								Vcard_DToL15620-RA	XP_026497731.1
N7.HOG0000389	OG0000134	n22								Vcard_DToL15582-RA	XP_026500779.1
N7.HOG0000390	OG0000135	n0									XP_026500130.1
N7.HOG0000391	OG0000137	n8									XP_026484810.1
N7.HOG0000392	OG0000137	n28								Vcard_DToL01909-RA	XP_026484812.1
N7.HOG0000393	OG0000138	n8								Vcard_DToL06226-RA	XP_026488759.1
N7.HOG0000394	OG0000138	n10								Vcard_DToL06227-RA	XP_026488751.1
N7.HOG0000395	OG0000138	n14								Vcard_DToL06225-RA	XP_026488768.1
N7.HOG0000396	OG0000138	n19								Vcard_DToL04862-RA, Vcard_DToL04863-RA, Vcard_DToL04861-RA	
N7.HOG0000397	OG0000139	n4								Vcard_DToL15053-RA	
N7.HOG0000398	OG0000139	n5								Vcard_DToL14664-RA	XP_026500945.1
N7.HOG0000399	OG0000139	n12								Vcard_DToL15052-RA	XP_026500227.1
N7.HOG0000400	OG0000139	n21									XP_026483306.1
N7.HOG0000401	OG0000139	n24									XP_026489675.1
N7.HOG0000402	OG0000140	n1								Vcard_DToL16920-RA	XP_026486064.1
N7.HOG0000403	OG0000140	n11								Vcard_DToL16881-RA	XP_026486773.1
N7.HOG0000404	OG0000140	n20								Vcard_DToL16917-RA	XP_026486075.1
N7.HOG0000405	OG0000140	n26								Vcard_DToL16916-RA	XP_026486054.1
N7.HOG0000406	OG0000141	n6								Vcard_DToL03188-RA	
N7.HOG0000407	OG0000141	n21								Vcard_DToL03187-RA	XP_026496357.1
N7.HOG0000408	OG0000141	n23								Vcard_DToL03185-RA	XP_026496430.1
N7.HOG0000409	OG0000141	n25								Vcard_DToL03183-RA	
N7.HOG0000410	OG0000142	n4								Vcard_DToL18406-RA	XP_026483563.1
N7.HOG0000411	OG0000142	n15								Vcard_DToL18394-RA	XP_026483566.1
N7.HOG0000412	OG0000142	n23								Vcard_DToL18404-RA	XP_026483561.1
N7.HOG0000413	OG0000142	n27									XP_026485989.1
N7.HOG0000414	OG0000143	n6									XP_026488575.1
N7.HOG0000415	OG0000143	n13								Vcard_DToL08257-RA	XP_026488573.1
N7.HOG0000416	OG0000143	n19								Vcard_DToL08259-RA	XP_026488574.1
N7.HOG0000417	OG0000144	n1								Vcard_DToL09834-RA	XP_026493139.1
N7.HOG0000418	OG0000144	n25									XP_026493387.1
N7.HOG0000419	OG0000145	n13								Vcard_DToL04524-RA	XP_026488455.1
N7.HOG0000420	OG0000147	n1								Vcard_DToL09992-RA, Vcard_DToL09991-RA	XP_026493246.1, XP_026493247.1
N7.HOG0000421	OG0000147	n11								Vcard_DToL09989-RA, Vcard_DToL09990-RA	XP_026493400.1
N7.HOG0000422	OG0000148	n2								Vcard_DToL00793-RA, Vcard_DToL09982-RA, Vcard_DToL17295-RA, Vcard_DToL18000-RA, Vcard_DToL15207-RA, Vcard_DToL13917-RA, Vcard_DToL13920-RA, Vcard_DToL11321-RA, Vcard_DToL16042-RA	
N7.HOG0000423	OG0000149	n1								Vcard_DToL10477-RA	XP_026485425.1
N7.HOG0000424	OG0000149	n13									XP_026484245.1
N7.HOG0000425	OG0000149	n24									XP_026492839.1
N7.HOG0000426	OG0000150	n7								Vcard_DToL15677-RA, Vcard_DToL00173-RA	
N7.HOG0000427	OG0000150	n9								Vcard_DToL02895-RA, Vcard_DToL09110-RA	
N7.HOG0000428	OG0000150	n14								Vcard_DToL16167-RA, Vcard_DToL15721-RA	
N7.HOG0000429	OG0000150	n17								Vcard_DToL14117-RA	XP_026499967.1
N7.HOG0000430	OG0000150	n18								Vcard_DToL06180-RA, Vcard_DToL15661-RA, Vcard_DToL08401-RA	
N7.HOG0000431	OG0000150	n29								Vcard_DToL15404-RA	
N7.HOG0000432	OG0000151	n0									XP_026499908.1, XP_026497527.1
N7.HOG0000433	OG0000152	n7								Vcard_DToL01543-RA	XP_026493652.1
N7.HOG0000434	OG0000152	n12								Vcard_DToL01538-RA	XP_026493650.1
N7.HOG0000435	OG0000152	n20								Vcard_DToL01542-RA	XP_026493647.1
N7.HOG0000436	OG0000153	n13								Vcard_DToL04556-RA	XP_026490803.1
N7.HOG0000437	OG0000153	n16								Vcard_DToL04750-RA	XP_026486667.1
N7.HOG0000438	OG0000154	n1								Vcard_DToL05463-RA	
N7.HOG0000439	OG0000154	n16								Vcard_DToL17051-RA	XP_026493590.1
N7.HOG0000440	OG0000154	n17								Vcard_DToL17057-RA, Vcard_DToL17056-RA	XP_026493568.1
N7.HOG0000441	OG0000155	n11								Vcard_DToL15443-RA	XP_026483193.1
N7.HOG0000442	OG0000155	n12								Vcard_DToL15439-RA	XP_026497534.1
N7.HOG0000443	OG0000156	n8								Vcard_DToL12566-RA	XP_026495721.1
N7.HOG0000444	OG0000156	n12								Vcard_DToL12564-RA	XP_026495720.1
N7.HOG0000445	OG0000156	n27								Vcard_DToL12572-RA	XP_026497267.1, XP_026496199.1
N7.HOG0000446	OG0000156	n29								Vcard_DToL12567-RA	XP_026499976.1
N7.HOG0000447	OG0000160	n8									XP_026497982.1, XP_026493406.1
N7.HOG0000448	OG0000160	n17									XP_026498527.1, XP_026487949.1, XP_026491794.1
N7.HOG0000449	OG0000160	n25									XP_026489771.1
N7.HOG0000450	OG0000161	n8								Vcard_DToL14001-RA	
N7.HOG0000451	OG0000161	n9								Vcard_DToL07216-RA, Vcard_DToL10609-RA	
N7.HOG0000452	OG0000161	n12								Vcard_DToL18175-RA	XP_026496974.1
N7.HOG0000453	OG0000161	n14									XP_026500058.1, XP_026494175.1, XP_026484617.1
N7.HOG0000454	OG0000162	n12								Vcard_DToL13656-RA	XP_026495426.1
N7.HOG0000455	OG0000162	n13								Vcard_DToL13659-RA, Vcard_DToL13657-RA	XP_026499500.1
N7.HOG0000456	OG0000162	n20									XP_026499499.1
N7.HOG0000457	OG0000163	n0								Vcard_DToL13540-RA	XP_026494611.1
N7.HOG0000458	OG0000164	n4								Vcard_DToL18259-RA	XP_026483367.1
N7.HOG0000459	OG0000165	n7								Vcard_DToL03458-RA, Vcard_DToL03457-RA	XP_026491300.1
N7.HOG0000460	OG0000165	n22								Vcard_DToL03464-RA	XP_026491239.1
N7.HOG0000461	OG0000166	n1								Vcard_DToL10237-RA	XP_026493128.1, XP_026493127.1, XP_026493126.1, XP_026493125.1
N7.HOG0000462	OG0000166	n21								Vcard_DToL10075-RA	XP_026493524.1, XP_026493522.1, XP_026493525.1
N7.HOG0000463	OG0000167	n1								Vcard_DToL18010-RA, Vcard_DToL18016-RA, Vcard_DToL04638-RA	XP_026499495.1, XP_026490816.1
N7.HOG0000464	OG0000167	n20								Vcard_DToL17484-RA	XP_026483730.1
N7.HOG0000465	OG0000169	n1								Vcard_DToL13220-RA	XP_026493199.1
N7.HOG0000466	OG0000169	n10								Vcard_DToL13215-RA	
N7.HOG0000467	OG0000169	n15								Vcard_DToL13222-RA	XP_026493187.1
N7.HOG0000468	OG0000169	n21								Vcard_DToL13212-RA	XP_026493039.1
N7.HOG0000469	OG0000170	n17								Vcard_DToL09757-RA	XP_026489549.1
N7.HOG0000470	OG0000170	n22								Vcard_DToL09758-RA, Vcard_DToL09756-RA	XP_026489547.1
N7.HOG0000471	OG0000171	n4								Vcard_DToL06760-RA	XP_026483589.1
N7.HOG0000472	OG0000171	n11								Vcard_DToL06761-RA	
N7.HOG0000473	OG0000171	n15								Vcard_DToL06758-RA	XP_026483600.1
N7.HOG0000474	OG0000172	n2								Vcard_DToL08055-RA	XP_026487122.1
N7.HOG0000475	OG0000172	n16								Vcard_DToL08046-RA	
N7.HOG0000476	OG0000172	n17									XP_026499901.1
N7.HOG0000477	OG0000172	n25								Vcard_DToL08028-RA	XP_026501368.1
N7.HOG0000478	OG0000174	n9								Vcard_DToL01198-RA	
N7.HOG0000479	OG0000174	n10								Vcard_DToL01197-RA	XP_026487863.1
N7.HOG0000480	OG0000174	n15								Vcard_DToL01201-RA	
N7.HOG0000481	OG0000174	n20								Vcard_DToL00231-RA	XP_026499849.1
N7.HOG0000482	OG0000175	n1								Vcard_DToL16841-RA	XP_026492931.1
N7.HOG0000483	OG0000175	n12								Vcard_DToL08937-RA	XP_026489948.1, XP_026489949.1
N7.HOG0000484	OG0000175	n21								Vcard_DToL09691-RA	XP_026492115.1
N7.HOG0000485	OG0000176	n1								Vcard_DToL13587-RA	
N7.HOG0000486	OG0000176	n4								Vcard_DToL14998-RA	
N7.HOG0000487	OG0000176	n27									XP_026497996.1
N7.HOG0000488	OG0000177	n27								Vcard_DToL18686-RA	
N7.HOG0000489	OG0000178	n5								Vcard_DToL16798-RA	XP_026501824.1
N7.HOG0000490	OG0000178	n11								Vcard_DToL16964-RA	XP_026486622.1, XP_026486649.1, XP_026486640.1, XP_026486665.1, XP_026486658.1, XP_026486631.1, XP_026486614.1
N7.HOG0000491	OG0000179	n3									XP_026493215.1, XP_026493206.1, XP_026493209.1, XP_026493205.1, XP_026493208.1, XP_026493210.1, XP_026493212.1, XP_026493214.1, XP_026493216.1, XP_026493211.1
N7.HOG0000492	OG0000179	n18								Vcard_DToL10007-RA	
N7.HOG0000493	OG0000180	n6								Vcard_DToL00698-RA	XP_026500733.1, XP_026500732.1
N7.HOG0000494	OG0000180	n9								Vcard_DToL00695-RA, Vcard_DToL00696-RA	XP_026500639.1
N7.HOG0000495	OG0000180	n11								Vcard_DToL00697-RA	XP_026500737.1
N7.HOG0000496	OG0000180	n17								Vcard_DToL00694-RA	XP_026500685.1
N7.HOG0000497	OG0000181	n18								Vcard_DToL11362-RA, Vcard_DToL11365-RA	XP_026487965.1, XP_026487964.1
N7.HOG0000498	OG0000181	n23									XP_026487952.1
N7.HOG0000499	OG0000181	n27									XP_026487961.1
N7.HOG0000500	OG0000182	n2								Vcard_DToL04801-RA	XP_026490062.1
N7.HOG0000501	OG0000183	n1								Vcard_DToL13208-RA	XP_026493134.1, XP_026493142.1
N7.HOG0000502	OG0000183	n13								Vcard_DToL03435-RA	
N7.HOG0000503	OG0000183	n14								Vcard_DToL06780-RA, Vcard_DToL01715-RA	XP_026500054.1
N7.HOG0000504	OG0000183	n21									XP_026491498.1
N7.HOG0000505	OG0000184	n6									XP_026499472.1
N7.HOG0000506	OG0000184	n12								Vcard_DToL10518-RA	XP_026485414.1
N7.HOG0000507	OG0000184	n20								Vcard_DToL10517-RA	XP_026485484.1
N7.HOG0000508	OG0000185	n1								Vcard_DToL11157-RA	XP_026494681.1
N7.HOG0000509	OG0000185	n15									XP_026494606.1, XP_026494683.1
N7.HOG0000510	OG0000185	n17								Vcard_DToL11158-RA	
N7.HOG0000511	OG0000185	n22								Vcard_DToL11159-RA	
N7.HOG0000512	OG0000186	n0								Vcard_DToL18093-RA	XP_026488639.1
N7.HOG0000513	OG0000187	n1								Vcard_DToL18267-RA	XP_026483320.1
N7.HOG0000514	OG0000187	n10									XP_026483321.1
N7.HOG0000515	OG0000187	n23								Vcard_DToL18153-RA	
N7.HOG0000516	OG0000187	n26								Vcard_DToL18155-RA	
N7.HOG0000517	OG0000188	n16								Vcard_DToL16002-RA	
N7.HOG0000518	OG0000188	n24								Vcard_DToL16003-RA, Vcard_DToL16004-RA	XP_026492468.1
N7.HOG0000519	OG0000189	n7								Vcard_DToL12111-RA	
N7.HOG0000520	OG0000189	n10								Vcard_DToL12109-RA, Vcard_DToL12110-RA	XP_026497988.1, XP_026499315.1, XP_026497987.1, XP_026497989.1, XP_026499902.1
N7.HOG0000521	OG0000190	n3								Vcard_DToL10323-RA	
N7.HOG0000522	OG0000190	n22								Vcard_DToL10320-RA	XP_026485321.1
N7.HOG0000523	OG0000191	n0								Vcard_DToL00710-RA, Vcard_DToL00708-RA	XP_026488824.1, XP_026488828.1
N7.HOG0000524	OG0000193	n1								Vcard_DToL10620-RA	XP_026485379.1
N7.HOG0000525	OG0000193	n17								Vcard_DToL10410-RA	
N7.HOG0000526	OG0000193	n19								Vcard_DToL10411-RA	
N7.HOG0000527	OG0000193	n21								Vcard_DToL10412-RA	XP_026485291.1
N7.HOG0000528	OG0000194	n3								Vcard_DToL18679-RA	
N7.HOG0000529	OG0000196	n2									XP_026487886.1
N7.HOG0000530	OG0000196	n9								Vcard_DToL01176-RA, Vcard_DToL01174-RA	XP_026487864.1
N7.HOG0000531	OG0000197	n1								Vcard_DToL00934-RA	XP_026486620.1, XP_026486619.1
N7.HOG0000532	OG0000197	n11								Vcard_DToL02361-RA	XP_026484969.1, XP_026484968.1, XP_026484966.1
N7.HOG0000533	OG0000198	n1								Vcard_DToL08912-RA	XP_026494933.1
N7.HOG0000534	OG0000198	n16								Vcard_DToL08911-RA	
N7.HOG0000535	OG0000199	n1									XP_026501309.1
N7.HOG0000536	OG0000200	n3								Vcard_DToL04306-RA	
N7.HOG0000537	OG0000200	n10								Vcard_DToL04305-RA	
N7.HOG0000538	OG0000200	n18								Vcard_DToL04304-RA	
N7.HOG0000539	OG0000201	n24								Vcard_DToL12096-RA	XP_026486827.1
N7.HOG0000540	OG0000201	n25								Vcard_DToL12097-RA	XP_026486826.1
N7.HOG0000541	OG0000202	n21								Vcard_DToL05319-RA	
N7.HOG0000542	OG0000202	n23								Vcard_DToL05320-RA	
N7.HOG0000543	OG0000203	n4								Vcard_DToL04165-RA	
N7.HOG0000544	OG0000203	n12								Vcard_DToL04159-RA, Vcard_DToL04158-RA, Vcard_DToL04161-RA, Vcard_DToL04162-RA	XP_026487162.1
N7.HOG0000545	OG0000205	n3								Vcard_DToL03236-RA	XP_026496344.1
N7.HOG0000546	OG0000205	n8								Vcard_DToL03235-RA	XP_026496328.1
N7.HOG0000547	OG0000206	n0								Vcard_DToL18698-RA	XP_026483159.1
N7.HOG0000548	OG0000207	n3								Vcard_DToL17790-RA	XP_026500931.1
N7.HOG0000549	OG0000208	n3									XP_026489321.1
N7.HOG0000550	OG0000208	n4									XP_026498785.1
N7.HOG0000551	OG0000208	n15								Vcard_DToL06230-RA	XP_026489345.1, XP_026498784.1
N7.HOG0000552	OG0000209	n1								Vcard_DToL14070-RA	XP_026490392.1
N7.HOG0000553	OG0000209	n10								Vcard_DToL12081-RA	XP_026486988.1
N7.HOG0000554	OG0000209	n22								Vcard_DToL14068-RA	
N7.HOG0000555	OG0000210	n1								Vcard_DToL06539-RA	XP_026492865.1
N7.HOG0000556	OG0000210	n10								Vcard_DToL06537-RA	XP_026501168.1
N7.HOG0000557	OG0000210	n20								Vcard_DToL06540-RA	XP_026501529.1
N7.HOG0000558	OG0000212	n1								Vcard_DToL05123-RA	XP_026497545.1
N7.HOG0000559	OG0000212	n13									XP_026485908.1
N7.HOG0000560	OG0000212	n19									XP_026485827.1
N7.HOG0000561	OG0000213	n1								Vcard_DToL02226-RA	XP_026485069.1
N7.HOG0000562	OG0000213	n10								Vcard_DToL02222-RA	XP_026485071.1
N7.HOG0000563	OG0000213	n18								Vcard_DToL02219-RA, Vcard_DToL02218-RA	XP_026484522.1
N7.HOG0000564	OG0000214	n0								Vcard_DToL06709-RA	XP_026483703.1, XP_026483711.1
N7.HOG0000565	OG0000215	n1								Vcard_DToL15777-RA	XP_026491895.1
N7.HOG0000566	OG0000215	n12								Vcard_DToL03753-RA	XP_026491785.1
N7.HOG0000567	OG0000215	n18								Vcard_DToL15776-RA	XP_026491875.1
N7.HOG0000568	OG0000216	n6								Vcard_DToL05432-RA	XP_026485745.1
N7.HOG0000569	OG0000216	n7								Vcard_DToL05434-RA	XP_026485749.1
N7.HOG0000570	OG0000217	n1								Vcard_DToL01447-RA	
N7.HOG0000571	OG0000217	n10								Vcard_DToL01448-RA, Vcard_DToL01449-RA	XP_026494769.1
N7.HOG0000572	OG0000217	n13									XP_026494731.1
N7.HOG0000573	OG0000217	n19								Vcard_DToL01453-RA, Vcard_DToL01454-RA, Vcard_DToL01456-RA, Vcard_DToL01455-RA	XP_026494771.1
N7.HOG0000574	OG0000218	n19									XP_026494855.1
N7.HOG0000575	OG0000218	n21								Vcard_DToL08466-RA	
N7.HOG0000576	OG0000218	n23								Vcard_DToL08468-RA, Vcard_DToL08465-RA, Vcard_DToL08470-RA	
N7.HOG0000577	OG0000219	n1								Vcard_DToL15870-RA	XP_026500081.1
N7.HOG0000578	OG0000219	n9								Vcard_DToL04565-RA	
N7.HOG0000579	OG0000219	n17								Vcard_DToL04562-RA	
N7.HOG0000580	OG0000220	n7								Vcard_DToL05227-RA	XP_026486150.1
N7.HOG0000581	OG0000220	n11								Vcard_DToL05229-RA	XP_026486313.1
N7.HOG0000582	OG0000220	n15								Vcard_DToL05216-RA	XP_026486249.1
N7.HOG0000583	OG0000221	n1								Vcard_DToL05219-RA	XP_026486244.1
N7.HOG0000584	OG0000221	n17								Vcard_DToL05218-RA	XP_026486245.1, XP_026486247.1
N7.HOG0000585	OG0000221	n21								Vcard_DToL05217-RA	XP_026486248.1
N7.HOG0000586	OG0000222	n7								Vcard_DToL18695-RA	XP_026483158.1
N7.HOG0000587	OG0000222	n9								Vcard_DToL18696-RA	
N7.HOG0000588	OG0000222	n24								Vcard_DToL18700-RA	XP_026483160.1
N7.HOG0000589	OG0000224	n2								Vcard_DToL10645-RA	
N7.HOG0000590	OG0000225	n23									XP_026500129.1
N7.HOG0000591	OG0000226	n1									XP_026497883.1, XP_026485487.1, XP_026495593.1
N7.HOG0000592	OG0000226	n9									XP_026492169.1
N7.HOG0000593	OG0000228	n1								Vcard_DToL17482-RA	XP_026483737.1
N7.HOG0000594	OG0000228	n22								Vcard_DToL18011-RA, Vcard_DToL18017-RA	
N7.HOG0000595	OG0000228	n24								Vcard_DToL18005-RA	
N7.HOG0000596	OG0000229	n17								Vcard_DToL00962-RA	XP_026486610.1
N7.HOG0000597	OG0000230	n1								Vcard_DToL07194-RA	XP_026496664.1
N7.HOG0000598	OG0000230	n10								Vcard_DToL18167-RA	XP_026489382.1
N7.HOG0000599	OG0000230	n18								Vcard_DToL07199-RA	XP_026496864.1
N7.HOG0000600	OG0000231	n9									XP_026488937.1
N7.HOG0000601	OG0000232	n2								Vcard_DToL07956-RA	
N7.HOG0000602	OG0000232	n21								Vcard_DToL06567-RA	XP_026484823.1
N7.HOG0000603	OG0000233	n3								Vcard_DToL04978-RA	XP_026485758.1
N7.HOG0000604	OG0000233	n11								Vcard_DToL04976-RA	XP_026486210.1, XP_026486211.1, XP_026486209.1
N7.HOG0000605	OG0000234	n1								Vcard_DToL17522-RA	XP_026483774.1
N7.HOG0000606	OG0000234	n22								Vcard_DToL17436-RA	XP_026483729.1
N7.HOG0000607	OG0000234	n23								Vcard_DToL07659-RA, Vcard_DToL07657-RA	XP_026489181.1
N7.HOG0000608	OG0000235	n1								Vcard_DToL03594-RA	XP_026491220.1, XP_026491221.1
N7.HOG0000609	OG0000235	n10								Vcard_DToL03595-RA	XP_026491492.1, XP_026491491.1
N7.HOG0000610	OG0000236	n7								Vcard_DToL11988-RA	
