HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N1.HOG0000099	OG0000006	n0	Bany_07769-RA, Bany_12743-RA			HMEL036714g1.t1, HMEL037300g1.t1, HMEL030852g1.t1, HMEL036307g1.t1, HMEL032297g1.t1, HMEL034589g1.t1, HMEL031518g1.t1, HMEL033742g1.t1, HMEL035039g1.t1, HMEL035736g1.t1, HMEL035729g1.t1, HMEL017376g1.t1, HMEL036296g1.t1, HMEL030626g1.t1, HMEL032970g1.t1, HMEL016380g1.t1, HMEL036806g1.t1, HMEL031581g1.t1, HMEL017365g1.t1, HMEL033159g1.t1, HMEL032422g1.t1, HMEL014338g1.t1, HMEL032981g1.t1, HMEL032114g1.t1, HMEL031739g1.t1, HMEL036908g1.t1, HMEL034969g1.t1, HMEL034752g1.t1, HMEL037690g1.t1, HMEL007424g1.t1, HMEL035430g1.t1, HMEL034206g1.t1, HMEL032047g1.t1, HMEL036962g1.t1, HMEL032875g1.t1, HMEL014493g1.t1, HMEL013372g1.t1, HMEL037911g1.t1, HMEL033160g1.t1, HMEL034935g1.t1, HMEL037180g1.t1, HMEL018078g1.t1, HMEL030005g1.t1, HMEL035897g1.t1, HMEL031584g1.t1, HMEL032301g1.t1, HMEL035383g1.t1, HMEL032393g1.t1, HMEL034952g1.t1, HMEL036280g1.t1, HMEL013557g1.t1, HMEL035788g1.t1, HMEL037495g1.t1, HMEL035353g1.t1, HMEL035790g1.t1, HMEL035438g1.t1, HMEL030902g1.t1, HMEL037927g1.t1, HMEL032568g1.t1, HMEL030724g1.t1, HMEL031872g1.t1, HMEL030633g1.t1, HMEL035437g1.t1, HMEL036821g1.t1, HMEL035641g1.t1, HMEL036577g1.t1, HMEL032737g1.t1, HMEL036541g1.t1, HMEL037246g1.t1, HMEL003814g1.t1, HMEL035973g1.t1, HMEL032544g1.t1, HMEL032865g1.t1, HMEL036404g1.t1, HMEL034534g1.t1, HMEL004015g1.t1, HMEL033725g1.t1, HMEL032148g1.t1, HMEL030021g1.t1, HMEL030418g1.t1, HMEL032154g1.t1, HMEL033427g1.t1, HMEL033223g1.t1, HMEL031717g1.t1, HMEL036507g1.t1, HMEL033132g1.t1, HMEL036446g1.t1, HMEL035974g1.t1, HMEL035340g1.t1, HMEL033690g1.t1, HMEL033691g1.t1, HMEL033983g1.t1, HMEL036851g1.t1, HMEL033333g1.t1, HMEL035845g1.t1, HMEL034207g1.t1, HMEL034542g1.t1, HMEL036907g1.t1, HMEL035341g1.t1, HMEL003507g1.t1, HMEL035992g1.t1	JC_09745-RA	XP_034828886.1		Vcard_DToL12185-RA, Vcard_DToL14984-RA, Vcard_DToL10389-RA	XP_026499547.1, XP_026484138.1, XP_026490096.1
N1.HOG0000100	OG0000007	n1	Bany_12085-RA		HEL_006143-RA	HMEL012825g1.t1	JC_08873-RA	XP_034829843.1	XP_039749697.1	Vcard_DToL07313-RA	XP_026496812.1
N1.HOG0000101	OG0000007	n10	Bany_05169-RA		HEL_002932-RA	HMEL030866g1.t1, HMEL006689g1.t1	JC_01109-RA, JC_01110-RA	XP_034833027.1	XP_039761305.1		XP_026494722.1
N1.HOG0000102	OG0000007	n20	Bany_04365-RA		HEL_012397-RA	HMEL009008g1.t1	JC_01591-RA		XP_039754496.1	Vcard_DToL00838-RA, Vcard_DToL00839-RA	XP_026487005.1
N1.HOG0000103	OG0000007	n30	Bany_17822-RA		HEL_013500-RA	HMEL003519g1.t1	JC_14896-RA	XP_034837123.1, XP_034837198.1	XP_039760528.1	Vcard_DToL16046-RA	XP_026498823.1
N1.HOG0000104	OG0000007	n44	Bany_18091-RA		HEL_009509-RA	HMEL013136g1.t1		XP_034837239.1, XP_034837071.1			
N1.HOG0000105	OG0000007	n50	Bany_18092-RA				JC_14757-RA	XP_034837070.1	XP_039760566.1		
N1.HOG0000106	OG0000007	n54			HEL_009511-RA			XP_034837172.1	XP_039760400.1		XP_026489574.1
N1.HOG0000107	OG0000007	n61	Bany_03694-RA, Bany_12803-RA, Bany_12804-RA		HEL_002389-RA	HMEL033385g1.t1		XP_034840218.1, XP_034838053.1	XP_039762034.1		
N1.HOG0000108	OG0000007	n71	Bany_03692-RA, Bany_15248-RA, Bany_07460-RA		HEL_013093-RA	HMEL021694g1.t1					
N1.HOG0000109	OG0000007	n78	Bany_03693-RA, Bany_03690-RA		HEL_013499-RA, HEL_006142-RA, HEL_002388-RA		JC_14755-RA, JC_04331-RA, JC_08133-RA, JC_08134-RA, JC_08137-RA	XP_034840808.1	XP_039764480.1, XP_039764478.1		XP_026487630.1
N1.HOG0000110	OG0000007	n92					JC_08129-RA, JC_08130-RA, JC_08131-RA, JC_09378-RA				
N1.HOG0000111	OG0000007	n100	Bany_17911-RA		HEL_009310-RA	HMEL016981g1.t1, HMEL016980g1.t1					
N1.HOG0000112	OG0000008	n0				HMEL035923g1.t1, HMEL033275g1.t1, HMEL030272g1.t1, HMEL030129g1.t1, HMEL034250g1.t1, HMEL035037g1.t1, HMEL032289g1.t1, HMEL034716g1.t1, HMEL031961g1.t1, HMEL035532g1.t1, HMEL031511g1.t1, HMEL036556g1.t1, HMEL037351g1.t1, HMEL031193g1.t1, HMEL033579g1.t1, HMEL032347g1.t1, HMEL037905g1.t1, HMEL030371g1.t1, HMEL033369g1.t1, HMEL035192g1.t1, HMEL037391g1.t1, HMEL035724g1.t1, HMEL034084g1.t1, HMEL035465g1.t1, HMEL034020g1.t1, HMEL031937g1.t1, HMEL030884g1.t1, HMEL035652g1.t1, HMEL035202g1.t1, HMEL030149g1.t1, HMEL036850g1.t1, HMEL037852g1.t1, HMEL033965g1.t1, HMEL030439g1.t1, HMEL030583g1.t1, HMEL030721g1.t1, HMEL032936g1.t1, HMEL030815g1.t1, HMEL031442g1.t1, HMEL008044g1.t1, HMEL036993g1.t1, HMEL037086g1.t1, HMEL036630g1.t1, HMEL034480g1.t1, HMEL037692g1.t1, HMEL035616g1.t1, HMEL035605g1.t1, HMEL032914g1.t1, HMEL034055g1.t1, HMEL037421g1.t1, HMEL035587g1.t1, HMEL034450g1.t1, HMEL037728g1.t1, HMEL037095g1.t1, HMEL037041g1.t1, HMEL012196g1.t1, HMEL031867g1.t1, HMEL038011g1.t1, HMEL031160g1.t1, HMEL030176g1.t1, HMEL035963g1.t1, HMEL037616g1.t1, HMEL031736g1.t1, HMEL035651g1.t1, HMEL036336g1.t1, HMEL012996g1.t1, HMEL035203g1.t1, HMEL036661g1.t1, HMEL033890g1.t1, HMEL003253g1.t1, HMEL034808g1.t1, HMEL010193g1.t1, HMEL030403g1.t1, HMEL033280g1.t1, HMEL032969g1.t1, HMEL037116g1.t1, HMEL032299g1.t1, HMEL037829g1.t1, HMEL030366g1.t1, HMEL030662g1.t1, HMEL034489g1.t1, HMEL031558g1.t1, HMEL034951g1.t1, HMEL033897g1.t1, HMEL036381g1.t1, HMEL030078g1.t1, HMEL030642g1.t1, HMEL035302g1.t1, HMEL031557g1.t1, HMEL032602g1.t1, HMEL033264g1.t1, HMEL035767g1.t1, HMEL037928g1.t1, HMEL033501g1.t1, HMEL035021g1.t1, HMEL031350g1.t1, HMEL036422g1.t1, HMEL036338g1.t1, HMEL032342g1.t1, HMEL034699g1.t1, HMEL034495g1.t1				Vcard_DToL17096-RA	
N1.HOG0000113	OG0000009	n2	Bany_06680-RA, Bany_06677-RA		HEL_011324-RA	HMEL037374g1.t1	JC_16098-RA	XP_034838508.1, XP_034838400.1, XP_034838501.1, XP_034838500.1	XP_039747517.1, XP_039748386.1, XP_039747521.1, XP_039747518.1, XP_039747964.1	Vcard_DToL17636-RA	XP_026490612.1
N1.HOG0000114	OG0000009	n17			HEL_011326-RA, HEL_011321-RA, HEL_011323-RA	HMEL037375g1.t1, HMEL037371g1.t1, HMEL037370g1.t1	JC_16100-RA, JC_14973-RA, JC_16099-RA	XP_034838399.1, XP_034838398.1	XP_039748430.1, XP_039748472.1	Vcard_DToL17635-RA	XP_026490614.1, XP_026490617.1, XP_026490618.1, XP_026490613.1
N1.HOG0000115	OG0000009	n41	Bany_06759-RA, Bany_06744-RA, Bany_06755-RA, Bany_06746-RA		HEL_011373-RA, HEL_011374-RA, HEL_011375-RA, HEL_011366-RA, HEL_011369-RA			XP_034838668.1, XP_034838673.1, XP_034838674.1, XP_034838675.1, XP_034838665.1, XP_034838671.1, XP_034838672.1, XP_034838385.1	XP_039748245.1, XP_039748252.1, XP_039748244.1, XP_039748328.1, XP_039748347.1, XP_039748337.1, XP_039748246.1, XP_039748247.1, XP_039747856.1, XP_039748342.1, XP_039748339.1, XP_039748344.1, XP_039748331.1, XP_039748332.1		
N1.HOG0000116	OG0000009	n76			HEL_011381-RA, HEL_011378-RA						
N1.HOG0000117	OG0000009	n78	Bany_06679-RA		HEL_011320-RA						
N1.HOG0000118	OG0000009	n79	Bany_06751-RA, Bany_06753-RA		HEL_011376-RA						
N1.HOG0000119	OG0000009	n81					JC_16052-RA, JC_16051-RA, JC_16045-RA, JC_16106-RA, JC_16104-RA, JC_16103-RA, JC_16105-RA, JC_16044-RA			Vcard_DToL17681-RA, Vcard_DToL17679-RA, Vcard_DToL17673-RA	XP_026490572.1, XP_026490619.1, XP_026490625.1, XP_026490623.1, XP_026490624.1, XP_026490596.1
N1.HOG0000120	OG0000010	n6				HMEL037296g1.t1, HMEL037345g1.t1, HMEL036450g1.t1, HMEL034110g1.t1					
N1.HOG0000121	OG0000010	n10				HMEL037876g1.t1, HMEL037066g1.t1					
N1.HOG0000122	OG0000010	n13				HMEL038161g1.t1, HMEL035453g1.t1					
N1.HOG0000123	OG0000010	n16				HMEL038199g1.t1, HMEL033360g1.t1					
N1.HOG0000124	OG0000010	n18				HMEL030253g1.t1, HMEL036516g1.t1					
N1.HOG0000125	OG0000010	n24				HMEL036778g1.t1, HMEL036451g1.t1, HMEL034073g1.t1, HMEL036876g1.t1, HMEL037298g1.t1, HMEL035912g1.t1, HMEL036875g1.t1					
N1.HOG0000126	OG0000010	n31	Bany_07419-RA			HMEL032887g1.t1, HMEL033631g1.t1, HMEL033993g1.t1, HMEL016586g1.t1, HMEL034585g1.t1, HMEL030544g1.t1, HMEL034097g1.t1, HMEL030561g1.t1, HMEL036219g1.t1, HMEL034138g1.t1, HMEL034136g1.t1, HMEL030542g1.t1, HMEL037347g1.t1, HMEL007231g1.t1, HMEL030511g1.t1					
N1.HOG0000127	OG0000010	n46	Bany_03810-RA			HMEL030787g1.t1		XP_034837882.1	XP_039761849.1, XP_039764336.1, XP_039764298.1, XP_039762014.1		
N1.HOG0000128	OG0000010	n52	Bany_12832-RA, Bany_07420-RA			HMEL034111g1.t1					
N1.HOG0000129	OG0000010	n54				HMEL030344g1.t1, HMEL034134g1.t1, HMEL032604g1.t1, HMEL035846g1.t1, HMEL034184g1.t1					
N1.HOG0000130	OG0000010	n58	Bany_12791-RA			HMEL030536g1.t1, HMEL034109g1.t1, HMEL034013g1.t1, HMEL030044g1.t1, HMEL030696g1.t1, HMEL003163g1.t1, HMEL033403g1.t1, HMEL031571g1.t1, HMEL033485g1.t1, HMEL034702g1.t1, HMEL033995g1.t1, HMEL032496g1.t1, HMEL034137g1.t1, HMEL016177g1.t1, HMEL033951g1.t1, HMEL034163g1.t1, HMEL034386g1.t1, HMEL035784g1.t1, HMEL030537g1.t1, HMEL030543g1.t1, HMEL034133g1.t1, HMEL031755g1.t1, HMEL035797g1.t1, HMEL037346g1.t1, HMEL035529g1.t1, HMEL016311g1.t1, HMEL032886g1.t1, HMEL034166g1.t1, HMEL034096g1.t1, HMEL036217g1.t1, HMEL031773g1.t1, HMEL037297g1.t1, HMEL030540g1.t1, HMEL030538g1.t1, HMEL034164g1.t1, HMEL037295g1.t1	JC_15129-RA, JC_17221-RA, JC_15688-RA				
N1.HOG0000131	OG0000011	n1	Bany_13339-RA		HEL_008992-RA	HMEL020065g1.t1, HMEL033667g1.t1	JC_11451-RA, JC_11450-RA	XP_034832805.1	XP_039757162.1	Vcard_DToL11283-RA	XP_026500011.1
N1.HOG0000132	OG0000011	n13			HEL_008872-RA	HMEL033610g1.t1	JC_11394-RA	XP_034832852.1	XP_039757108.1	Vcard_DToL11246-RA, Vcard_DToL11242-RA	XP_026494591.1
N1.HOG0000133	OG0000011	n21	Bany_13158-RA			HMEL033611g1.t1	JC_11395-RA	XP_034832845.1	XP_039757385.1		XP_026494618.1
N1.HOG0000134	OG0000011	n29						XP_034833059.1, XP_034832568.1, XP_034832567.1	XP_039757384.1, XP_039757107.1, XP_039757124.1		
N1.HOG0000135	OG0000011	n35	Bany_13176-RA		HEL_011236-RA	HMEL017520g1.t1				Vcard_DToL11230-RA	XP_026494592.1
N1.HOG0000136	OG0000011	n39	Bany_13172-RA, Bany_13175-RA, Bany_13170-RA		HEL_011238-RA		JC_11383-RA			Vcard_DToL11231-RA	
N1.HOG0000137	OG0000011	n46	Bany_13052-RA		HEL_008930-RA, HEL_008933-RA			XP_034832960.1, XP_034833028.1	XP_039757274.1		
N1.HOG0000138	OG0000011	n51	Bany_13051-RA		HEL_008932-RA	HMEL003019g1.t1, HMEL003018g1.t1	JC_11508-RA, JC_11506-RA, JC_11505-RA	XP_034833030.1, XP_034833029.1			XP_026487937.1
N1.HOG0000139	OG0000011	n62	Bany_05712-RA, Bany_13053-RA		HEL_008929-RA, HEL_008923-RA, HEL_008921-RA, HEL_008931-RA, HEL_008925-RA, HEL_008920-RA, HEL_008926-RA	HMEL003020g1.t1, HMEL011718g1.t1	JC_11516-RA, JC_11515-RA, JC_11514-RA, JC_11509-RA, JC_11510-RA, JC_11511-RA	XP_034833025.1, XP_034832955.1	XP_039757277.1		XP_026487932.1
N1.HOG0000140	OG0000011	n86	Bany_13055-RA		HEL_008927-RA	HMEL003022g1.t1		XP_034832953.1, XP_034832961.1	XP_039757275.1		XP_026487933.1
N1.HOG0000141	OG0000012	n1	Bany_10581-RA		HEL_011034-RA	HMEL036201g1.t1	JC_06297-RA			Vcard_DToL10647-RA	
N1.HOG0000142	OG0000012	n8	Bany_10588-RA		HEL_011035-RA						
N1.HOG0000143	OG0000012	n12	Bany_10591-RA		HEL_011036-RA						
N1.HOG0000144	OG0000012	n13	Bany_10586-RA, Bany_10587-RA								
N1.HOG0000145	OG0000012	n18	Bany_10596-RA		HEL_011043-RA					Vcard_DToL10656-RA	
N1.HOG0000146	OG0000012	n21	Bany_10593-RA		HEL_011037-RA, HEL_011038-RA, HEL_011042-RA		JC_06294-RA, JC_06293-RA				
N1.HOG0000147	OG0000012	n26	Bany_10595-RA, Bany_10594-RA, Bany_10590-RA							Vcard_DToL10653-RA	
N1.HOG0000148	OG0000012	n30			HEL_011044-RA, HEL_011045-RA		JC_06240-RA				
N1.HOG0000149	OG0000012	n33	Bany_10585-RA							Vcard_DToL10657-RA	
N1.HOG0000150	OG0000012	n35	Bany_10592-RA		HEL_011040-RA		JC_06296-RA				
N1.HOG0000151	OG0000012	n39					JC_06295-RA, JC_06266-RA				
N1.HOG0000152	OG0000012	n42	Bany_10603-RA, Bany_10627-RA				JC_06291-RA			Vcard_DToL10669-RA	
N1.HOG0000153	OG0000012	n46				HMEL036193g1.t1	JC_06244-RA, JC_06292-RA, JC_06271-RA				
N1.HOG0000154	OG0000012	n52	Bany_10607-RA								
N1.HOG0000155	OG0000012	n53	Bany_10582-RA, Bany_10583-RA			HMEL036192g1.t1					
N1.HOG0000156	OG0000012	n57	Bany_10615-RA		HEL_011049-RA		JC_06241-RA				
N1.HOG0000157	OG0000012	n63	Bany_10610-RA				JC_06279-RA		XP_039750455.1		
N1.HOG0000158	OG0000012	n66	Bany_10611-RA, Bany_10612-RA			HMEL036205g1.t1	JC_06277-RA				
N1.HOG0000159	OG0000012	n71	Bany_10608-RA				JC_06281-RA			Vcard_DToL10661-RA	
N1.HOG0000160	OG0000012	n73	Bany_10609-RA, Bany_10616-RA, Bany_10614-RA			HMEL036207g1.t1, HMEL036206g1.t1	JC_06273-RA, JC_06275-RA, JC_06272-RA, JC_06276-RA				
N1.HOG0000161	OG0000012	n82	Bany_10625-RA, Bany_10624-RA				JC_06270-RA				
N1.HOG0000162	OG0000012	n84	Bany_10623-RA, Bany_10618-RA, Bany_10622-RA, Bany_10621-RA, Bany_10619-RA, Bany_10620-RA				JC_06269-RA				
N1.HOG0000163	OG0000013	n6	Bany_03476-RA							Vcard_DToL17989-RA	
N1.HOG0000164	OG0000013	n7	Bany_17984-RA, Bany_00934-RA							Vcard_DToL07085-RA, Vcard_DToL16772-RA	
N1.HOG0000165	OG0000013	n14	Bany_13885-RA, Bany_13887-RA, Bany_17356-RA, Bany_02403-RA, Bany_16807-RA, Bany_02104-RA, Bany_12344-RA, Bany_02757-RA, Bany_15413-RA			HMEL034362g1.t1		XP_034830827.1			
N1.HOG0000166	OG0000013	n24	Bany_07407-RA			HMEL031306g1.t1					
N1.HOG0000167	OG0000013	n25	Bany_16888-RA			HMEL035911g1.t1, HMEL036578g1.t1, HMEL031727g1.t1, HMEL031283g1.t1					
N1.HOG0000168	OG0000013	n30	Bany_14220-RA, Bany_07152-RA, Bany_15412-RA, Bany_13505-RA, Bany_08964-RA, Bany_13366-RA, Bany_06496-RA					XP_034839862.1			XP_026498879.1, XP_026496138.1, XP_026497446.1
N1.HOG0000169	OG0000013	n43	Bany_11488-RA				JC_03051-RA, JC_03952-RA	XP_034839913.1, XP_034830013.1			XP_026485615.1
N1.HOG0000170	OG0000013	n48						XP_034837462.1, XP_034836352.1, XP_034827825.1, XP_034832179.1, XP_034830886.1, XP_034839631.1, XP_034839971.1, XP_034839970.1, XP_034826453.1, XP_034828817.1, XP_034824838.1	XP_039764230.1, XP_039746104.1, XP_039746147.1		XP_026486010.1, XP_026500024.1, XP_026496137.1, XP_026491790.1
N1.HOG0000171	OG0000013	n65	Bany_15481-RA, Bany_08723-RA, Bany_17952-RA, Bany_11027-RA, Bany_01146-RA, Bany_15568-RA					XP_034838422.1, XP_034834912.1, XP_034830001.1, XP_034830006.1, XP_034836235.1, XP_034837780.1, XP_034828792.1			
N1.HOG0000172	OG0000013	n77	Bany_08606-RA								XP_026491789.1, XP_026492509.1, XP_026492507.1, XP_026491699.1, XP_026492511.1, XP_026492512.1, XP_026487951.1, XP_026487311.1, XP_026487309.1
N1.HOG0000173	OG0000014	n0				HMEL035010g1.t1, HMEL037069g1.t1, HMEL032935g1.t1, HMEL030487g1.t1, HMEL033738g1.t1, HMEL030351g1.t1, HMEL038218g1.t1, HMEL032751g1.t1, HMEL038205g1.t1, HMEL030148g1.t1, HMEL034226g1.t1, HMEL035180g1.t1, HMEL034321g1.t1, HMEL030625g1.t1, HMEL034005g1.t1, HMEL035718g1.t1, HMEL030435g1.t1, HMEL030526g1.t1, HMEL034574g1.t1, HMEL031895g1.t1, HMEL030445g1.t1, HMEL035470g1.t1, HMEL030446g1.t1, HMEL030647g1.t1, HMEL035289g1.t1, HMEL030458g1.t1, HMEL033627g1.t1, HMEL036906g1.t1, HMEL036455g1.t1, HMEL031561g1.t1, HMEL035591g1.t1, HMEL033253g1.t1, HMEL030735g1.t1, HMEL037053g1.t1, HMEL015066g1.t1, HMEL033748g1.t1, HMEL030466g1.t1, HMEL036028g1.t1, HMEL031512g1.t1, HMEL035259g1.t1, HMEL034756g1.t1, HMEL036048g1.t1, HMEL037653g1.t1, HMEL033324g1.t1, HMEL030686g1.t1, HMEL031539g1.t1, HMEL036232g1.t1, HMEL030469g1.t1, HMEL036932g1.t1, HMEL036452g1.t1, HMEL033384g1.t1, HMEL037124g1.t1, HMEL033558g1.t1, HMEL034239g1.t1, HMEL036954g1.t1, HMEL030691g1.t1, HMEL030412g1.t1, HMEL033358g1.t1, HMEL032162g1.t1, HMEL037039g1.t1, HMEL035675g1.t1, HMEL033484g1.t1, HMEL030444g1.t1, HMEL038232g1.t1, HMEL030643g1.t1, HMEL002054g1.t1, HMEL036927g1.t1, HMEL030649g1.t1, HMEL033630g1.t1, HMEL035850g1.t1, HMEL033174g1.t1, HMEL034231g1.t1, HMEL033249g1.t1, HMEL030211g1.t1, HMEL033236g1.t1, HMEL030464g1.t1, HMEL034471g1.t1, HMEL033730g1.t1, HMEL036520g1.t1, HMEL037451g1.t1, HMEL033941g1.t1, HMEL036997g1.t1, HMEL035862g1.t1	JC_13844-RA				
N1.HOG0000174	OG0000015	n0				HMEL030079g1.t1, HMEL033896g1.t1, HMEL037847g1.t1, HMEL034395g1.t1, HMEL036893g1.t1, HMEL031133g1.t1, HMEL035029g1.t1, HMEL035518g1.t1, HMEL034506g1.t1, HMEL033490g1.t1, HMEL034351g1.t1, HMEL030733g1.t1, HMEL035468g1.t1, HMEL035603g1.t1, HMEL037861g1.t1, HMEL032105g1.t1, HMEL032984g1.t1, HMEL037129g1.t1, HMEL034393g1.t1, HMEL030317g1.t1, HMEL031486g1.t1, HMEL034360g1.t1, HMEL034001g1.t1, HMEL030041g1.t1, HMEL035210g1.t1, HMEL035791g1.t1, HMEL032867g1.t1, HMEL036616g1.t1, HMEL036112g1.t1, HMEL003753g1.t1, HMEL035728g1.t1, HMEL032409g1.t1, HMEL036111g1.t1, HMEL030651g1.t1, HMEL033092g1.t1, HMEL032088g1.t1, HMEL037901g1.t1, HMEL031611g1.t1, HMEL035395g1.t1, HMEL037912g1.t1, HMEL030502g1.t1, HMEL037097g1.t1, HMEL037051g1.t1, HMEL034557g1.t1, HMEL030676g1.t1, HMEL032445g1.t1, HMEL031465g1.t1, HMEL030084g1.t1, HMEL034695g1.t1, HMEL030655g1.t1, HMEL035435g1.t1, HMEL037446g1.t1, HMEL037924g1.t1, HMEL036994g1.t1, HMEL036686g1.t1, HMEL030309g1.t1, HMEL035201g1.t1, HMEL030741g1.t1, HMEL030327g1.t1, HMEL034587g1.t1, HMEL037872g1.t1, HMEL033744g1.t1, HMEL031790g1.t1, HMEL034440g1.t1, HMEL037166g1.t1, HMEL033701g1.t1, HMEL035463g1.t1, HMEL032859g1.t1, HMEL037430g1.t1, HMEL038085g1.t1, HMEL035413g1.t1, HMEL035763g1.t1, HMEL036570g1.t1, HMEL033518g1.t1, HMEL035013g1.t1, HMEL038204g1.t1, HMEL035689g1.t1, HMEL035417g1.t1, HMEL036940g1.t1, HMEL032458g1.t1, HMEL034248g1.t1, HMEL036752g1.t1					XP_026494298.1
N1.HOG0000175	OG0000016	n4				HMEL007253g1.t1, HMEL033724g1.t1, HMEL034494g1.t1, HMEL037439g1.t1, HMEL037530g1.t1, HMEL031386g1.t1, HMEL036629g1.t1, HMEL033594g1.t1, HMEL034497g1.t1, HMEL033096g1.t1, HMEL030332g1.t1	JC_00964-RA, JC_04926-RA, JC_16974-RA, JC_08773-RA, JC_12777-RA, JC_14440-RA, JC_15071-RA, JC_05786-RA, JC_05770-RA				XP_026487868.1
N1.HOG0000176	OG0000016	n30				HMEL030306g1.t1, HMEL037906g1.t1, HMEL033723g1.t1, HMEL036459g1.t1, HMEL034615g1.t1, HMEL030333g1.t1, HMEL035684g1.t1, HMEL034719g1.t1, HMEL032180g1.t1					
N1.HOG0000177	OG0000016	n39				HMEL034891g1.t1, HMEL034564g1.t1, HMEL033196g1.t1			XP_039761457.1, XP_039760429.1		XP_026494832.1
N1.HOG0000178	OG0000016	n44				HMEL034625g1.t1, HMEL030071g1.t1			XP_039745723.1, XP_039755232.1, XP_039761274.1, XP_039762491.1		
N1.HOG0000179	OG0000016	n49						XP_034830832.1, XP_034830833.1, XP_034824784.1, XP_034827101.1	XP_039761278.1, XP_039761280.1, XP_039762479.1, XP_039759544.1		
N1.HOG0000180	OG0000016	n56				HMEL037772g1.t1		XP_034839614.1			XP_026497219.1, XP_026498863.1
N1.HOG0000181	OG0000016	n59				HMEL030907g1.t1	JC_16975-RA, JC_06736-RA, JC_15091-RA, JC_06793-RA, JC_14935-RA, JC_12520-RA, JC_02440-RA	XP_034833082.1, XP_034826642.1, XP_034840389.1, XP_034838757.1, XP_034833041.1	XP_039745450.1, XP_039759548.1, XP_039761445.1	Vcard_DToL05496-RA	
N1.HOG0000182	OG0000016	n75				HMEL031166g1.t1, HMEL034532g1.t1, HMEL035844g1.t1, HMEL031709g1.t1, HMEL017866g1.t1, HMEL036000g1.t1			XP_039760421.1		
N1.HOG0000183	OG0000017	n2	Bany_02945-RA		HEL_005435-RA		JC_17231-RA, JC_15147-RA, JC_15092-RA, JC_15170-RA, JC_06680-RA, JC_15064-RA, JC_15078-RA, JC_05798-RA, JC_13378-RA, JC_06679-RA, JC_15069-RA, JC_15134-RA, JC_08655-RA, JC_16568-RA, JC_16063-RA, JC_15121-RA, JC_17017-RA, JC_15163-RA, JC_15137-RA, JC_15122-RA, JC_00018-RA, JC_13744-RA, JC_15133-RA, JC_15158-RA, JC_14563-RA, JC_16831-RA, JC_11139-RA, JC_15142-RA, JC_11953-RA, JC_15083-RA, JC_16130-RA, JC_15081-RA, JC_15088-RA, JC_15131-RA	XP_034828788.1, XP_034832231.1	XP_039764358.1	Vcard_DToL14198-RA	
N1.HOG0000184	OG0000017	n41	Bany_03209-RA, Bany_02946-RA, Bany_06342-RA, Bany_04927-RA, Bany_17781-RA, Bany_16445-RA, Bany_09385-RA, Bany_07556-RA, Bany_14281-RA, Bany_17083-RA, Bany_10943-RA, Bany_03447-RA, Bany_06553-RA, Bany_12774-RA, Bany_02511-RA, Bany_04960-RA, Bany_08490-RA, Bany_16114-RA, Bany_05474-RA, Bany_01525-RA, Bany_10470-RA, Bany_10469-RA, Bany_05475-RA		HEL_005434-RA		JC_15117-RA, JC_15148-RA, JC_17204-RA, JC_15100-RA, JC_15106-RA, JC_11954-RA, JC_15152-RA, JC_17232-RA, JC_15111-RA, JC_15082-RA, JC_15105-RA, JC_15140-RA		XP_039748749.1	Vcard_DToL17605-RA, Vcard_DToL00869-RA	
N1.HOG0000185	OG0000018	n6						XP_034839317.1	XP_039752797.1		
N1.HOG0000186	OG0000018	n10	Bany_16974-RA			HMEL030430g1.t1	JC_13020-RA	XP_034836233.1	XP_039760351.1	Vcard_DToL15155-RA, Vcard_DToL15154-RA	XP_026500174.1
N1.HOG0000187	OG0000018	n17						XP_034839247.1	XP_039752787.1	Vcard_DToL00987-RA	
N1.HOG0000188	OG0000018	n21			HEL_002557-RA	HMEL016357g1.t1			XP_039752828.1		
N1.HOG0000189	OG0000018	n23			HEL_002558-RA, HEL_002871-RA, HEL_002559-RA, HEL_002560-RA	HMEL030844g1.t1, HMEL014640g1.t1, HMEL004900g1.t1, HMEL008140g1.t1, HMEL020142g1.t1	JC_05934-RA, JC_05935-RA, JC_05936-RA, JC_03239-RA, JC_01164-RA, JC_13351-RA, JC_01168-RA, JC_01167-RA, JC_01169-RA, JC_13957-RA, JC_13958-RA, JC_01162-RA, JC_13224-RA, JC_12888-RA, JC_01477-RA, JC_01563-RA, JC_01561-RA, JC_01562-RA, JC_14234-RA, JC_01478-RA, JC_11165-RA, JC_01920-RA, JC_14235-RA, JC_01479-RA	XP_034839259.1, XP_034833257.1	XP_039752810.1, XP_039752824.1	Vcard_DToL01558-RA, Vcard_DToL01557-RA, Vcard_DToL01556-RA, Vcard_DToL01554-RA, Vcard_DToL01560-RA, Vcard_DToL06831-RA, Vcard_DToL06832-RA, Vcard_DToL06834-RA, Vcard_DToL00995-RA, Vcard_DToL00994-RA, Vcard_DToL00992-RA, Vcard_DToL06833-RA, Vcard_DToL00991-RA, Vcard_DToL00989-RA, Vcard_DToL00988-RA	XP_026486406.1, XP_026486403.1, XP_026501049.1, XP_026486538.1, XP_026497909.1
