HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N4.HOG0000266	OG0000064	n16							XP_039757934.1, XP_039764341.1, XP_039757902.1, XP_039750792.1, XP_039749900.1, XP_039759716.1, XP_039763872.1, XP_039756662.1, XP_039759721.1, XP_039759571.1, XP_039761448.1, XP_039754334.1, XP_039756663.1, XP_039760025.1, XP_039760022.1, XP_039750611.1, XP_039749785.1, XP_039764231.1, XP_039750618.1		
N4.HOG0000267	OG0000064	n36							XP_039762469.1, XP_039762530.1, XP_039756330.1		
N4.HOG0000268	OG0000066	n4						XP_034836237.1			
N4.HOG0000269	OG0000066	n5						XP_034836074.1			
N4.HOG0000270	OG0000066	n8						XP_034836236.1, XP_034836076.1, XP_034836075.1	XP_039760006.1, XP_039760007.1, XP_039759907.1		
N4.HOG0000271	OG0000066	n36							XP_039760356.1		
N4.HOG0000272	OG0000067	n5						XP_034826553.1	XP_039764637.1		
N4.HOG0000273	OG0000067	n6						XP_034825998.1	XP_039764562.1, XP_039764553.1, XP_039764569.1		
N4.HOG0000274	OG0000067	n24							XP_039748007.1		
N4.HOG0000275	OG0000067	n32						XP_034836359.1			
N4.HOG0000276	OG0000067	n33						XP_034836360.1			
N4.HOG0000277	OG0000067	n35						XP_034836439.1	XP_039748270.1, XP_039748269.1, XP_039748271.1		
N4.HOG0000278	OG0000067	n39							XP_039747710.1		
N4.HOG0000279	OG0000067	n40						XP_034826287.1	XP_039764543.1, XP_039764531.1, XP_039764537.1, XP_039764523.1		
N4.HOG0000280	OG0000068	n22						XP_034826565.1	XP_039750951.1, XP_039750943.1		
N4.HOG0000281	OG0000068	n25						XP_034826563.1	XP_039747893.1		
N4.HOG0000282	OG0000069	n23						XP_034827836.1, XP_034827837.1	XP_039752244.1, XP_039752695.1		
N4.HOG0000283	OG0000069	n30						XP_034827503.1	XP_039752768.1		
N4.HOG0000284	OG0000070	n0						XP_034835112.1, XP_034825036.1			
N4.HOG0000285	OG0000071	n1						XP_034832601.1	XP_039757286.1		
N4.HOG0000286	OG0000073	n1						XP_034827345.1	XP_039751184.1, XP_039751183.1		
N4.HOG0000287	OG0000073	n13						XP_034827002.1	XP_039751407.1, XP_039751408.1		
N4.HOG0000288	OG0000073	n24						XP_034827051.1	XP_039751336.1		
N4.HOG0000289	OG0000073	n26						XP_034827001.1	XP_039751081.1		
N4.HOG0000290	OG0000075	n6						XP_034830498.1	XP_039753948.1, XP_039753946.1, XP_039753947.1		
N4.HOG0000291	OG0000075	n19						XP_034830943.1	XP_039753889.1		
N4.HOG0000292	OG0000075	n30						XP_034830541.1	XP_039754353.1		
N4.HOG0000293	OG0000076	n4						XP_034828827.1, XP_034838412.1	XP_039750800.1		
N4.HOG0000294	OG0000076	n7						XP_034838763.1	XP_039762964.1		
N4.HOG0000295	OG0000076	n36						XP_034838983.1	XP_039762746.1		
N4.HOG0000296	OG0000077	n1						XP_034824753.1	XP_039749200.1		
N4.HOG0000297	OG0000077	n12						XP_034824776.1			
N4.HOG0000298	OG0000077	n22						XP_034824755.1	XP_039748560.1, XP_039748561.1		
N4.HOG0000299	OG0000077	n27						XP_034824575.1			
N4.HOG0000300	OG0000078	n6						XP_034827852.1, XP_034827851.1, XP_034827853.1, XP_034827849.1	XP_039751952.1		
N4.HOG0000301	OG0000078	n11						XP_034827858.1, XP_034833688.1	XP_039752453.1		
N4.HOG0000302	OG0000079	n4						XP_034830103.1			
N4.HOG0000303	OG0000079	n5						XP_034830100.1, XP_034830101.1			
N4.HOG0000304	OG0000079	n7							XP_039749979.1, XP_039749978.1		
N4.HOG0000305	OG0000080	n4							XP_039759710.1, XP_039760344.1		
N4.HOG0000306	OG0000080	n6							XP_039764228.1		
N4.HOG0000307	OG0000080	n14						XP_034840379.1			
N4.HOG0000308	OG0000080	n16						XP_034837725.1			
N4.HOG0000309	OG0000080	n23						XP_034827807.1, XP_034831579.1, XP_034830025.1			
N4.HOG0000310	OG0000080	n30							XP_039752779.1		
N4.HOG0000311	OG0000080	n33						XP_034830021.1			
N4.HOG0000312	OG0000081	n5						XP_034839847.1, XP_034825621.1			
N4.HOG0000313	OG0000081	n15						XP_034831557.1			
N4.HOG0000314	OG0000081	n25						XP_034836299.1	XP_039763045.1, XP_039746418.1, XP_039756426.1		
N4.HOG0000315	OG0000081	n28						XP_034839928.1	XP_039763059.1		
N4.HOG0000316	OG0000081	n29						XP_034836865.1, XP_034827089.1, XP_034836351.1			
N4.HOG0000317	OG0000081	n31						XP_034840776.1, XP_034835271.1, XP_034837149.1, XP_034839444.1	XP_039761266.1		
N4.HOG0000318	OG0000081	n35						XP_034832758.1	XP_039759903.1, XP_039753370.1		
N4.HOG0000319	OG0000082	n1						XP_034837737.1	XP_039761740.1		
N4.HOG0000320	OG0000082	n12						XP_034837493.1	XP_039761788.1		
N4.HOG0000321	OG0000082	n20						XP_034837495.1	XP_039764229.1, XP_039764315.1, XP_039761712.1		
N4.HOG0000322	OG0000082	n29						XP_034837708.1			
N4.HOG0000323	OG0000082	n35						XP_034837588.1	XP_039761433.1		
N4.HOG0000324	OG0000083	n1						XP_034837077.1	XP_039760604.1		
N4.HOG0000325	OG0000083	n33						XP_034837435.1	XP_039760601.1		
N4.HOG0000326	OG0000083	n34						XP_034837073.1	XP_039760603.1		
N4.HOG0000327	OG0000083	n36						XP_034837074.1			
N4.HOG0000328	OG0000083	n38							XP_039760602.1		
N4.HOG0000329	OG0000084	n1						XP_034829605.1	XP_039749417.1		
N4.HOG0000330	OG0000084	n17						XP_034830082.1	XP_039749412.1		
N4.HOG0000331	OG0000084	n19							XP_039749955.1		
N4.HOG0000332	OG0000084	n21						XP_034827859.1			
N4.HOG0000333	OG0000085	n7							XP_039755091.1		
N4.HOG0000334	OG0000085	n11						XP_034826948.1, XP_034826962.1, XP_034826949.1, XP_034826960.1, XP_034826961.1	XP_039749173.1, XP_039749174.1, XP_039749175.1		
N4.HOG0000335	OG0000085	n34						XP_034829482.1	XP_039755026.1, XP_039755027.1		
N4.HOG0000336	OG0000085	n36						XP_034829481.1	XP_039754791.1		
N4.HOG0000337	OG0000088	n2							XP_039751393.1		
N4.HOG0000338	OG0000088	n8						XP_034838855.1	XP_039762785.1		
N4.HOG0000339	OG0000088	n16						XP_034826751.1	XP_039751496.1		
N4.HOG0000340	OG0000089	n1						XP_034833735.1, XP_034833787.1, XP_034831243.1, XP_034837631.1, XP_034837907.1, XP_034838533.1, XP_034838261.1, XP_034838260.1, XP_034831244.1, XP_034825404.1			
N4.HOG0000341	OG0000090	n7						XP_034824728.1	XP_039749189.1		
N4.HOG0000342	OG0000090	n10						XP_034824736.1, XP_034824738.1, XP_034824737.1, XP_034824740.1, XP_034824739.1	XP_039749188.1, XP_039749187.1		
N4.HOG0000343	OG0000090	n28						XP_034824731.1, XP_034824730.1			
N4.HOG0000344	OG0000090	n29							XP_039751315.1		
N4.HOG0000345	OG0000090	n30						XP_034824729.1	XP_039749186.1		
N4.HOG0000346	OG0000091	n3						XP_034839852.1, XP_034835586.1			
N4.HOG0000347	OG0000091	n20							XP_039761446.1		
N4.HOG0000348	OG0000092	n1						XP_034830971.1			
N4.HOG0000349	OG0000092	n14							XP_039754570.1		
N4.HOG0000350	OG0000093	n1						XP_034837580.1	XP_039761758.1		
N4.HOG0000351	OG0000093	n22						XP_034837597.1	XP_039761603.1		
N4.HOG0000352	OG0000093	n24						XP_034837561.1	XP_039761633.1, XP_039761632.1		
N4.HOG0000353	OG0000094	n2						XP_034826064.1, XP_034826549.1	XP_039746862.1		
N4.HOG0000354	OG0000094	n10						XP_034826299.1, XP_034826552.1	XP_039764606.1, XP_039764616.1, XP_039764598.1		
N4.HOG0000355	OG0000095	n11						XP_034841054.1	XP_039745132.1, XP_039745133.1, XP_039765732.1		
N4.HOG0000356	OG0000095	n18						XP_034824157.1	XP_039765917.1, XP_039765918.1, XP_039745523.1		
N4.HOG0000357	OG0000095	n22						XP_034824154.1, XP_034824155.1	XP_039745409.1, XP_039765705.1, XP_039765706.1		
N4.HOG0000358	OG0000095	n28							XP_039765396.1, XP_039765395.1, XP_039765394.1, XP_039765776.1, XP_039765778.1		
N4.HOG0000359	OG0000095	n36							XP_039745524.1		
N4.HOG0000360	OG0000096	n1						XP_034826970.1, XP_034826971.1	XP_039751227.1		
N4.HOG0000361	OG0000096	n17						XP_034826805.1	XP_039751260.1		
N4.HOG0000362	OG0000096	n26						XP_034826807.1, XP_034826966.1	XP_039751463.1		
N4.HOG0000363	OG0000097	n0						XP_034832726.1	XP_039757158.1		
N4.HOG0000364	OG0000098	n3						XP_034828987.1	XP_039754908.1		
N4.HOG0000365	OG0000098	n22						XP_034828986.1			
N4.HOG0000366	OG0000098	n26						XP_034829450.1	XP_039754998.1		
N4.HOG0000367	OG0000098	n29							XP_039758854.1		
N4.HOG0000368	OG0000099	n14						XP_034838222.1, XP_034837852.1, XP_034837363.1	XP_039756188.1		
N4.HOG0000369	OG0000099	n17						XP_034838220.1	XP_039764326.1		
N4.HOG0000370	OG0000099	n18						XP_034838201.1	XP_039751986.1		
N4.HOG0000371	OG0000099	n19						XP_034824329.1, XP_034833457.1, XP_034836471.1, XP_034829001.1, XP_034838105.1, XP_034840173.1	XP_039754706.1, XP_039765247.1, XP_039759156.1, XP_039755188.1, XP_039765356.1, XP_039764824.1, XP_039762710.1, XP_039758411.1, XP_039765838.1, XP_039748888.1, XP_039763199.1		
N4.HOG0000372	OG0000100	n7						XP_034834955.1			
N4.HOG0000373	OG0000100	n24						XP_034834638.1	XP_039756542.1		
N4.HOG0000374	OG0000101	n1						XP_034833305.1, XP_034833572.1, XP_034833571.1	XP_039758595.1		
N4.HOG0000375	OG0000101	n29						XP_034833313.1	XP_039758877.1, XP_039758267.1		
N4.HOG0000376	OG0000101	n35						XP_034833573.1			
N4.HOG0000377	OG0000102	n1						XP_034827509.1			
N4.HOG0000378	OG0000102	n31						XP_034827511.1	XP_039752281.1		
N4.HOG0000379	OG0000102	n33						XP_034827504.1	XP_039752133.1, XP_039752135.1		
N4.HOG0000380	OG0000103	n0						XP_034827721.1	XP_039751968.1		
N4.HOG0000381	OG0000108	n5							XP_039761887.1		
N4.HOG0000382	OG0000108	n8						XP_034839890.1, XP_034837747.1			
N4.HOG0000383	OG0000108	n13							XP_039752852.1		
N4.HOG0000384	OG0000109	n7						XP_034830263.1			
N4.HOG0000385	OG0000109	n12						XP_034830617.1	XP_039754228.1		
N4.HOG0000386	OG0000109	n19						XP_034830465.1	XP_039754267.1		
N4.HOG0000387	OG0000110	n2						XP_034828312.1	XP_039752795.1		
N4.HOG0000388	OG0000110	n11						XP_034827561.1	XP_039752379.1		
N4.HOG0000389	OG0000110	n19						XP_034828311.1	XP_039752305.1		
N4.HOG0000390	OG0000111	n1						XP_034828844.1	XP_039750513.1, XP_039750515.1, XP_039750514.1, XP_039750510.1, XP_039750512.1, XP_039750509.1, XP_039750511.1		
N4.HOG0000391	OG0000111	n17						XP_034824587.1			
N4.HOG0000392	OG0000111	n22						XP_034824425.1	XP_039748821.1		
N4.HOG0000393	OG0000111	n28						XP_034824419.1	XP_039749055.1		
N4.HOG0000394	OG0000112	n1						XP_034824987.1			
N4.HOG0000395	OG0000112	n21						XP_034824550.1, XP_034825377.1	XP_039764736.1, XP_039764737.1, XP_039764735.1, XP_039764739.1		
N4.HOG0000396	OG0000112	n29						XP_034841192.1, XP_034825391.1			
N4.HOG0000397	OG0000113	n1						XP_034838911.1	XP_039755044.1		
N4.HOG0000398	OG0000113	n11							XP_039762991.1		
N4.HOG0000399	OG0000113	n15						XP_034838915.1, XP_034838912.1, XP_034838914.1			
N4.HOG0000400	OG0000114	n7						XP_034827802.1	XP_039752504.1		
N4.HOG0000401	OG0000114	n9						XP_034827577.1	XP_039751984.1, XP_039751985.1, XP_039751988.1, XP_039751983.1		
N4.HOG0000402	OG0000115	n1						XP_034825883.1	XP_039747701.1		
N4.HOG0000403	OG0000115	n16						XP_034827053.1	XP_039751528.1		
N4.HOG0000404	OG0000115	n24						XP_034825882.1	XP_039746102.1		
N4.HOG0000405	OG0000116	n1						XP_034824340.1	XP_039748745.1		
N4.HOG0000406	OG0000116	n12						XP_034830236.1	XP_039749795.1		
N4.HOG0000407	OG0000116	n20						XP_034837001.1	XP_039761021.1		
N4.HOG0000408	OG0000116	n25						XP_034839409.1	XP_039763856.1		
N4.HOG0000409	OG0000117	n1						XP_034828165.1, XP_034828164.1, XP_034828166.1			
N4.HOG0000410	OG0000117	n17						XP_034828156.1	XP_039752341.1, XP_039752160.1		
N4.HOG0000411	OG0000117	n20						XP_034828155.1	XP_039752073.1, XP_039752072.1, XP_039752074.1		
N4.HOG0000412	OG0000118	n3							XP_039761294.1		
N4.HOG0000413	OG0000118	n6							XP_039761878.1, XP_039745227.1, XP_039750776.1, XP_039757073.1, XP_039762731.1, XP_039763251.1, XP_039755856.1, XP_039762247.1		
N4.HOG0000414	OG0000118	n22							XP_039751928.1, XP_039763985.1, XP_039762514.1, XP_039749973.1, XP_039751370.1, XP_039757352.1, XP_039750860.1, XP_039754358.1, XP_039755233.1, XP_039761463.1, XP_039761855.1		
N4.HOG0000415	OG0000119	n3						XP_034829501.1, XP_034829502.1, XP_034828936.1, XP_034828937.1	XP_039754974.1		
N4.HOG0000416	OG0000119	n13						XP_034828935.1, XP_034829499.1, XP_034828938.1	XP_039755253.1		
N4.HOG0000417	OG0000119	n16						XP_034829497.1	XP_039755251.1		
N4.HOG0000418	OG0000119	n17						XP_034829493.1, XP_034829495.1, XP_034829494.1, XP_034829496.1	XP_039755250.1		
N4.HOG0000419	OG0000119	n23							XP_039755254.1		
N4.HOG0000420	OG0000119	n27							XP_039755061.1		
N4.HOG0000421	OG0000119	n32						XP_034829500.1			
N4.HOG0000422	OG0000120	n2							XP_039758940.1		
N4.HOG0000423	OG0000121	n4						XP_034832172.1	XP_039764138.1, XP_039763349.1		
N4.HOG0000424	OG0000121	n6						XP_034830525.1, XP_034836442.1, XP_034837938.1, XP_034833715.1, XP_034838216.1, XP_034828034.1, XP_034838257.1, XP_034838160.1	XP_039761894.1, XP_039762013.1		
N4.HOG0000425	OG0000121	n15						XP_034825571.1, XP_034836400.1	XP_039759687.1, XP_039755990.1, XP_039754190.1, XP_039758533.1, XP_039761555.1, XP_039760227.1, XP_039762181.1, XP_039746806.1		
N4.HOG0000426	OG0000121	n24							XP_039754940.1, XP_039763739.1, XP_039759368.1, XP_039761538.1, XP_039765730.1, XP_039761909.1, XP_039760537.1, XP_039754079.1, XP_039764314.1		
N4.HOG0000427	OG0000122	n1						XP_034830824.1	XP_039754268.1		
N4.HOG0000428	OG0000122	n13						XP_034837883.1, XP_034825562.1, XP_034824123.1	XP_039745510.1, XP_039761879.1, XP_039760048.1		
N4.HOG0000429	OG0000123	n0							XP_039758681.1		
N4.HOG0000430	OG0000124	n1						XP_034835580.1	XP_039759623.1		
N4.HOG0000431	OG0000124	n17						XP_034835581.1	XP_039759624.1		
N4.HOG0000432	OG0000124	n19						XP_034835582.1			
N4.HOG0000433	OG0000124	n25						XP_034824366.1	XP_039748506.1		
N4.HOG0000434	OG0000125	n6						XP_034825845.1			
N4.HOG0000435	OG0000125	n11						XP_034826126.1	XP_039763048.1		
N4.HOG0000436	OG0000125	n13						XP_034825850.1, XP_034825848.1, XP_034825849.1, XP_034826317.1, XP_034826318.1			
N4.HOG0000437	OG0000125	n23						XP_034825844.1, XP_034825846.1	XP_039763370.1		
N4.HOG0000438	OG0000127	n9							XP_039753005.1		
N4.HOG0000439	OG0000127	n16							XP_039755682.1		
N4.HOG0000440	OG0000128	n1						XP_034835222.1	XP_039759402.1		
N4.HOG0000441	OG0000128	n11						XP_034835626.1, XP_034835625.1	XP_039759275.1		
N4.HOG0000442	OG0000128	n23						XP_034835270.1	XP_039759639.1, XP_039759640.1		
N4.HOG0000443	OG0000129	n13							XP_039749784.1		
N4.HOG0000444	OG0000129	n22						XP_034826356.1			
N4.HOG0000445	OG0000129	n26						XP_034826461.1			
N4.HOG0000446	OG0000129	n27						XP_034826467.1	XP_039749896.1		
N4.HOG0000447	OG0000129	n29							XP_039746608.1		
N4.HOG0000448	OG0000131	n2						XP_034837858.1, XP_034838212.1	XP_039761941.1		
N4.HOG0000449	OG0000132	n2						XP_034834282.1	XP_039758016.1		
N4.HOG0000450	OG0000132	n29						XP_034834241.1			
N4.HOG0000451	OG0000132	n30						XP_034833542.1	XP_039758786.1		
N4.HOG0000452	OG0000133	n1						XP_034838137.1	XP_039761844.1		
N4.HOG0000453	OG0000134	n1						XP_034825942.1	XP_039750230.1		
N4.HOG0000454	OG0000134	n13						XP_034826234.1	XP_039748060.1		
N4.HOG0000455	OG0000134	n22						XP_034825941.1	XP_039745994.1		
N4.HOG0000456	OG0000136	n16						XP_034827804.1			
N4.HOG0000457	OG0000137	n12						XP_034840852.1	XP_039745449.1		
N4.HOG0000458	OG0000137	n13						XP_034840854.1	XP_039745448.1		
N4.HOG0000459	OG0000137	n15						XP_034840850.1, XP_034840851.1	XP_039745446.1, XP_039745445.1		
N4.HOG0000460	OG0000137	n18						XP_034840849.1	XP_039745441.1		
N4.HOG0000461	OG0000138	n2							XP_039764463.1		
N4.HOG0000462	OG0000138	n6						XP_034840957.1, XP_034840968.1			
N4.HOG0000463	OG0000138	n14						XP_034823988.1, XP_034823996.1			
N4.HOG0000464	OG0000138	n19						XP_034824894.1	XP_039748518.1, XP_039748520.1		
N4.HOG0000465	OG0000139	n1						XP_034833832.1	XP_039758056.1		
N4.HOG0000466	OG0000139	n12						XP_034835919.1	XP_039760019.1		
N4.HOG0000467	OG0000139	n24						XP_034833962.1	XP_039758138.1		
N4.HOG0000468	OG0000140	n1						XP_034836898.1	XP_039761164.1		
N4.HOG0000469	OG0000140	n11						XP_034836751.1			
N4.HOG0000470	OG0000140	n20						XP_034836899.1	XP_039761163.1		
N4.HOG0000471	OG0000140	n26						XP_034836915.1	XP_039761161.1		
N4.HOG0000472	OG0000141	n0						XP_034829113.1, XP_034829114.1	XP_039755123.1		
N4.HOG0000473	OG0000142	n4						XP_034827901.1	XP_039752000.1		
N4.HOG0000474	OG0000142	n15						XP_034827778.1	XP_039752666.1		
N4.HOG0000475	OG0000142	n20						XP_034827898.1			
N4.HOG0000476	OG0000143	n1						XP_034827819.1	XP_039752786.1		
N4.HOG0000477	OG0000143	n26						XP_034827875.1	XP_039752311.1		
N4.HOG0000478	OG0000143	n28						XP_034827552.1	XP_039752179.1		
N4.HOG0000479	OG0000144	n8						XP_034833620.1, XP_034833621.1	XP_039755210.1, XP_039758832.1, XP_039758553.1		
N4.HOG0000480	OG0000144	n16						XP_034833240.1	XP_039758772.1		
N4.HOG0000481	OG0000144	n25						XP_034833202.1	XP_039758752.1		
N4.HOG0000482	OG0000145	n18							XP_039754348.1, XP_039754347.1		
N4.HOG0000483	OG0000145	n20						XP_034830804.1	XP_039754352.1		
N4.HOG0000484	OG0000145	n21						XP_034830805.1	XP_039754350.1, XP_039754351.1		
N4.HOG0000485	OG0000145	n25						XP_034830806.1			
N4.HOG0000486	OG0000147	n5						XP_034833225.1	XP_039758401.1, XP_039758400.1		
N4.HOG0000487	OG0000147	n7						XP_034833224.1	XP_039758856.1		
N4.HOG0000488	OG0000147	n11						XP_034833227.1, XP_034830230.1			
N4.HOG0000489	OG0000148	n2							XP_039747858.1, XP_039757346.1, XP_039758592.1, XP_039748987.1		
N4.HOG0000490	OG0000149	n1						XP_034828465.1	XP_039750557.1, XP_039750556.1		
N4.HOG0000491	OG0000149	n13						XP_034829851.1	XP_039749878.1, XP_039749877.1		
N4.HOG0000492	OG0000149	n24						XP_034829950.1	XP_039749779.1		
N4.HOG0000493	OG0000150	n22						XP_034824833.1			
N4.HOG0000494	OG0000150	n25						XP_034839952.1	XP_039764078.1		
N4.HOG0000495	OG0000151	n0							XP_039760940.1, XP_039760941.1, XP_039760468.1, XP_039760467.1, XP_039760383.1, XP_039760944.1, XP_039760945.1, XP_039760948.1, XP_039761501.1, XP_039761417.1, XP_039762560.1, XP_039761930.1, XP_039760947.1, XP_039760943.1, XP_039760469.1, XP_039760942.1, XP_039760465.1, XP_039761819.1, XP_039749270.1, XP_039761282.1, XP_039750768.1, XP_039761922.1, XP_039761323.1, XP_039761485.1, XP_039761464.1, XP_039763063.1, XP_039760441.1		
N4.HOG0000496	OG0000152	n2						XP_034832206.1	XP_039759912.1		
N4.HOG0000497	OG0000152	n12						XP_034833337.1	XP_039759933.1		
N4.HOG0000498	OG0000152	n20						XP_034833675.1	XP_039759890.1, XP_039759882.1, XP_039759899.1		
N4.HOG0000499	OG0000153	n5						XP_034830680.1	XP_039754384.1		
N4.HOG0000500	OG0000154	n6						XP_034836981.1	XP_039761253.1, XP_039761124.1		
N4.HOG0000501	OG0000155	n2						XP_034836190.1			
N4.HOG0000502	OG0000155	n4						XP_034836186.1	XP_039760323.1		
N4.HOG0000503	OG0000155	n19						XP_034836192.1, XP_034836191.1, XP_034835787.1, XP_034836193.1	XP_039760319.1		
N4.HOG0000504	OG0000156	n2						XP_034834990.1	XP_039756689.1		
N4.HOG0000505	OG0000156	n14						XP_034835010.1	XP_039756715.1		
N4.HOG0000506	OG0000158	n0						XP_034840914.1, XP_034841076.1, XP_034841077.1	XP_039754865.1, XP_039751813.1, XP_039757448.1, XP_039751236.1, XP_039764399.1, XP_039760573.1, XP_039765561.1, XP_039755612.1, XP_039757005.1, XP_039757467.1, XP_039757714.1, XP_039753858.1, XP_039750319.1, XP_039757709.1, XP_039757803.1, XP_039753253.1, XP_039756321.1, XP_039760225.1, XP_039751385.1, XP_039760377.1, XP_039747038.1, XP_039759166.1, XP_039762135.1, XP_039763462.1, XP_039764424.1, XP_039765825.1, XP_039757025.1, XP_039747568.1		
N4.HOG0000507	OG0000159	n0							XP_039747513.1, XP_039762232.1, XP_039764388.1, XP_039754275.1, XP_039763758.1, XP_039762198.1, XP_039759397.1, XP_039746702.1, XP_039746180.1, XP_039747726.1, XP_039748579.1, XP_039762184.1, XP_039754508.1, XP_039754777.1, XP_039754826.1, XP_039755136.1, XP_039763680.1, XP_039765213.1, XP_039748215.1, XP_039765214.1, XP_039763125.1, XP_039762396.1, XP_039746086.1, XP_039764843.1, XP_039747580.1, XP_039748140.1, XP_039750212.1, XP_039756882.1, XP_039754958.1, XP_039760069.1, XP_039759391.1		
N4.HOG0000508	OG0000160	n8							XP_039753324.1, XP_039754310.1, XP_039763745.1, XP_039764146.1, XP_039763757.1, XP_039761853.1		
N4.HOG0000509	OG0000160	n17							XP_039747895.1		
N4.HOG0000510	OG0000160	n25							XP_039763350.1		
N4.HOG0000511	OG0000161	n19						XP_034829418.1, XP_034836848.1, XP_034836538.1			
N4.HOG0000512	OG0000161	n23							XP_039764266.1, XP_039755389.1		
N4.HOG0000513	OG0000161	n28							XP_039763787.1		
N4.HOG0000514	OG0000162	n1						XP_034835629.1, XP_034835505.1	XP_039759555.1		
N4.HOG0000515	OG0000162	n20						XP_034835633.1			
N4.HOG0000516	OG0000162	n25							XP_039759460.1		
N4.HOG0000517	OG0000163	n0						XP_034835691.1, XP_034835688.1	XP_039759097.1, XP_039759094.1		
N4.HOG0000518	OG0000164	n1						XP_034827405.1	XP_039752137.1		
N4.HOG0000519	OG0000164	n12						XP_034837112.1	XP_039760477.1, XP_039760476.1, XP_039760473.1, XP_039760478.1, XP_039760474.1, XP_039760479.1, XP_039760481.1, XP_039760480.1, XP_039760483.1, XP_039760685.1		
N4.HOG0000520	OG0000164	n23						XP_034827829.1	XP_039752618.1, XP_039752624.1, XP_039752623.1, XP_039752622.1, XP_039752621.1		
N4.HOG0000521	OG0000165	n7						XP_034825339.1	XP_039746259.1		
N4.HOG0000522	OG0000165	n14						XP_034825736.1	XP_039745987.1		
N4.HOG0000523	OG0000165	n18						XP_034825550.1	XP_039745985.1, XP_039746050.1		
N4.HOG0000524	OG0000166	n1						XP_034833378.1	XP_039758552.1		
N4.HOG0000525	OG0000166	n12						XP_034833554.1, XP_034833679.1, XP_034833555.1	XP_039758732.1		
N4.HOG0000526	OG0000167	n1						XP_034837879.1, XP_034838019.1, XP_034830390.1	XP_039762062.1, XP_039762063.1, XP_039754018.1		
N4.HOG0000527	OG0000167	n20						XP_034838582.1	XP_039762172.1, XP_039748188.1		
N4.HOG0000528	OG0000168	n4						XP_034824806.1	XP_039749223.1		
