HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N2.HOG0000227	OG0000036	n18						XP_034824799.1, XP_034831592.1, XP_034835733.1, XP_034839897.1, XP_034824697.1, XP_034827638.1, XP_034830008.1, XP_034824034.1	XP_039749280.1, XP_039757876.1		
N2.HOG0000228	OG0000036	n29						XP_034833570.1	XP_039761419.1		
N2.HOG0000229	OG0000036	n31						XP_034829464.1	XP_039761650.1, XP_039755799.1, XP_039761284.1, XP_039761822.1, XP_039760384.1, XP_039761823.1, XP_039761824.1, XP_039760444.1, XP_039760382.1, XP_039762535.1, XP_039760387.1, XP_039762047.1, XP_039760446.1		
N2.HOG0000230	OG0000036	n45	Bany_18158-RA, Bany_10541-RA, Bany_00915-RA, Bany_18160-RA, Bany_11626-RA, Bany_17627-RA, Bany_07848-RA, Bany_00914-RA, Bany_16876-RA, Bany_01903-RA, Bany_11625-RA								
N2.HOG0000231	OG0000036	n57							XP_039750771.1, XP_039762012.1		
N2.HOG0000232	OG0000037	n0						XP_034824832.1	XP_039754332.1		
N2.HOG0000233	OG0000038	n3	Bany_01919-RA					XP_034826459.1	XP_039749533.1		
N2.HOG0000234	OG0000038	n25						XP_034826460.1			
N2.HOG0000235	OG0000038	n30	Bany_01918-RA					XP_034826458.1, XP_034826457.1	XP_039747874.1		
N2.HOG0000236	OG0000039	n2	Bany_01637-RA								
N2.HOG0000237	OG0000039	n9	Bany_05944-RA, Bany_05945-RA					XP_034826947.1, XP_034826946.1, XP_034827797.1, XP_034827541.1, XP_034827538.1	XP_039752715.1		
N2.HOG0000238	OG0000039	n16	Bany_01125-RA					XP_034827798.1			
N2.HOG0000239	OG0000039	n33	Bany_01356-RA					XP_034827544.1, XP_034827796.1, XP_034828095.1, XP_034828091.1	XP_039752213.1, XP_039752212.1, XP_039751868.1		
N2.HOG0000240	OG0000040	n8							XP_039757393.1, XP_039762474.1, XP_039755530.1, XP_039761897.1		
N2.HOG0000241	OG0000040	n16							XP_039757370.1, XP_039756682.1, XP_039746317.1, XP_039757920.1, XP_039764430.1		
N2.HOG0000242	OG0000040	n21							XP_039757341.1, XP_039759545.1, XP_039764051.1, XP_039750845.1		
N2.HOG0000243	OG0000040	n26						XP_034837060.1	XP_039746162.1, XP_039764273.1, XP_039757383.1		
N2.HOG0000244	OG0000040	n30						XP_034833564.1, XP_034837813.1, XP_034837824.1, XP_034836883.1, XP_034840797.1			
N2.HOG0000245	OG0000040	n35						XP_034839900.1, XP_034839846.1, XP_034839848.1, XP_034839844.1, XP_034833608.1, XP_034838819.1, XP_034824831.1	XP_039763948.1		
N2.HOG0000246	OG0000040	n43						XP_034833094.1, XP_034837722.1, XP_034840060.1, XP_034832776.1, XP_034833643.1	XP_039764291.1, XP_039759590.1, XP_039764310.1, XP_039764495.1, XP_039756650.1, XP_039763069.1, XP_039747900.1		
N2.HOG0000247	OG0000041	n4	Bany_11570-RA					XP_034835173.1	XP_039759472.1		
N2.HOG0000248	OG0000041	n24	Bany_02601-RA					XP_034826640.1	XP_039749285.1		
N2.HOG0000249	OG0000041	n28	Bany_02598-RA, Bany_02599-RA					XP_034826639.1			
N2.HOG0000250	OG0000041	n30	Bany_02600-RA					XP_034826636.1, XP_034826637.1, XP_034826638.1			
N2.HOG0000251	OG0000041	n42	Bany_02401-RA					XP_034826598.1	XP_039759561.1		
N2.HOG0000252	OG0000041	n44	Bany_02400-RA					XP_034826593.1	XP_039746548.1		
N2.HOG0000253	OG0000041	n48						XP_034826600.1			
N2.HOG0000254	OG0000042	n0	Bany_03342-RA, Bany_07772-RA					XP_034838869.1, XP_034838771.1, XP_034837829.1, XP_034837830.1, XP_034837848.1, XP_034841248.1, XP_034837860.1, XP_034838392.1, XP_034838162.1, XP_034837827.1, XP_034837846.1, XP_034834197.1, XP_034837823.1, XP_034839101.1, XP_034838762.1, XP_034826546.1, XP_034837817.1, XP_034837842.1, XP_034838171.1, XP_034838797.1, XP_034838796.1, XP_034836850.1, XP_034837838.1, XP_034836298.1, XP_034838376.1, XP_034838066.1, XP_034835715.1, XP_034839078.1, XP_034838048.1, XP_034838049.1, XP_034838237.1, XP_034834257.1, XP_034838868.1, XP_034837845.1, XP_034838766.1, XP_034837826.1, XP_034838769.1, XP_034838770.1, XP_034838768.1, XP_034838836.1, XP_034840357.1, XP_034838035.1, XP_034838837.1, XP_034838801.1, XP_034839082.1, XP_034837729.1, XP_034837902.1	XP_039746819.1, XP_039746820.1, XP_039746816.1, XP_039746817.1, XP_039746818.1		
N2.HOG0000255	OG0000044	n1	Bany_01938-RA								
N2.HOG0000256	OG0000044	n19							XP_039762498.1, XP_039762486.1, XP_039762637.1		
N2.HOG0000257	OG0000044	n32	Bany_12753-RA								
N2.HOG0000258	OG0000045	n1						XP_034828902.1	XP_039750219.1, XP_039750218.1		
N2.HOG0000259	OG0000045	n11						XP_034838919.1	XP_039762676.1		
N2.HOG0000260	OG0000045	n16						XP_034830124.1	XP_039750023.1		
N2.HOG0000261	OG0000045	n24							XP_039752690.1		
N2.HOG0000262	OG0000045	n32						XP_034838349.1, XP_034824903.1	XP_039761923.1, XP_039748547.1		
N2.HOG0000263	OG0000045	n38						XP_034837040.1	XP_039760955.1		
N2.HOG0000264	OG0000046	n1						XP_034829226.1	XP_039755063.1		
N2.HOG0000265	OG0000046	n19						XP_034829217.1, XP_034829227.1	XP_039755067.1, XP_039755066.1		
N2.HOG0000266	OG0000046	n25	Bany_15454-RA								
N2.HOG0000267	OG0000046	n27	Bany_15461-RA								
N2.HOG0000268	OG0000046	n31	Bany_15459-RA					XP_034829489.1	XP_039755249.1		
N2.HOG0000269	OG0000046	n33	Bany_15457-RA, Bany_15458-RA					XP_034829216.1, XP_034829229.1, XP_034829491.1, XP_034829490.1	XP_039755070.1		
N2.HOG0000270	OG0000046	n39	Bany_15460-RA					XP_034829488.1	XP_039755248.1		
N2.HOG0000271	OG0000046	n41						XP_034829485.1, XP_034829486.1	XP_039755069.1, XP_039755247.1		
N2.HOG0000272	OG0000046	n46	Bany_15455-RA					XP_034829219.1	XP_039759613.1		
N2.HOG0000273	OG0000046	n48						XP_034829225.1	XP_039755065.1		
N2.HOG0000274	OG0000047	n2	Bany_12867-RA					XP_034832109.1, XP_034833557.1			
N2.HOG0000275	OG0000047	n7	Bany_13545-RA					XP_034839860.1, XP_034833612.1, XP_034833012.1, XP_034839910.1, XP_034840761.1, XP_034833610.1, XP_034836199.1, XP_034827777.1, XP_034840350.1, XP_034824778.1, XP_034839645.1, XP_034826550.1, XP_034833626.1, XP_034838846.1, XP_034840396.1, XP_034834203.1, XP_034840351.1, XP_034827765.1, XP_034834211.1, XP_034828875.1, XP_034831595.1, XP_034824162.1, XP_034824780.1, XP_034831554.1, XP_034827957.1, XP_034840721.1, XP_034839416.1, XP_034838794.1, XP_034840397.1, XP_034827766.1, XP_034834204.1, XP_034833613.1, XP_034836225.1, XP_034833011.1			
N2.HOG0000276	OG0000047	n49	Bany_16501-RA								
N2.HOG0000277	OG0000048	n22							XP_039749185.1, XP_039764331.1		
N2.HOG0000278	OG0000048	n36	Bany_12304-RA								
N2.HOG0000279	OG0000048	n39							XP_039764514.1, XP_039746188.1, XP_039746229.1		
N2.HOG0000280	OG0000048	n50	Bany_12164-RA								
N2.HOG0000281	OG0000049	n3	Bany_06008-RA					XP_034826808.1	XP_039751487.1, XP_039751486.1		
N2.HOG0000282	OG0000049	n14	Bany_05882-RA					XP_034826796.1			
N2.HOG0000283	OG0000049	n15	Bany_05877-RA					XP_034826810.1	XP_039751228.1		
N2.HOG0000284	OG0000049	n25	Bany_06021-RA								
N2.HOG0000285	OG0000049	n30						XP_034827036.1	XP_039751167.1		
N2.HOG0000286	OG0000050	n1						XP_034834926.1			
N2.HOG0000287	OG0000050	n14	Bany_14319-RA					XP_034834928.1, XP_034834932.1, XP_034834931.1, XP_034834930.1, XP_034834929.1, XP_034834927.1	XP_039756635.1, XP_039756638.1, XP_039756636.1		
N2.HOG0000288	OG0000050	n43	Bany_14321-RA								
N2.HOG0000289	OG0000051	n2	Bany_10418-RA, Bany_13008-RA								
N2.HOG0000290	OG0000051	n4	Bany_12773-RA, Bany_02443-RA, Bany_02332-RA					XP_034834488.1, XP_034837258.1, XP_034835262.1, XP_034826426.1, XP_034824767.1, XP_034837020.1, XP_034825016.1, XP_034835754.1, XP_034829126.1, XP_034826839.1, XP_034825891.1, XP_034837628.1, XP_034839452.1, XP_034838312.1, XP_034837949.1, XP_034839757.1, XP_034829819.1	XP_039749486.1, XP_039746119.1, XP_039758957.1, XP_039747708.1, XP_039751058.1, XP_039758934.1, XP_039749343.1, XP_039757086.1, XP_039745259.1, XP_039758360.1, XP_039759681.1, XP_039764323.1, XP_039764161.1, XP_039753845.1, XP_039755457.1, XP_039752827.1, XP_039763915.1, XP_039758075.1		
N2.HOG0000291	OG0000051	n41	Bany_05666-RA						XP_039761862.1, XP_039760130.1, XP_039761912.1, XP_039745385.1, XP_039758148.1, XP_039762600.1, XP_039747551.1, XP_039753803.1, XP_039753307.1		
N2.HOG0000292	OG0000052	n0	Bany_00561-RA						XP_039755855.1		
N2.HOG0000293	OG0000053	n2	Bany_05073-RA					XP_034836880.1	XP_039752462.1		
N2.HOG0000294	OG0000053	n13	Bany_05066-RA								
N2.HOG0000295	OG0000053	n15	Bany_05075-RA					XP_034836873.1	XP_039760715.1		
N2.HOG0000296	OG0000053	n25						XP_034836855.1, XP_034836849.1	XP_039761162.1		
N2.HOG0000297	OG0000053	n34						XP_034836907.1	XP_039755401.1		
N2.HOG0000298	OG0000053	n41	Bany_05076-RA					XP_034836863.1	XP_039754797.1		
N2.HOG0000299	OG0000054	n1	Bany_08678-RA					XP_034831832.1	XP_039753385.1		
N2.HOG0000300	OG0000054	n13						XP_034832273.1	XP_039753617.1		
N2.HOG0000301	OG0000054	n33	Bany_08681-RA					XP_034832263.1, XP_034832264.1	XP_039753386.1, XP_039753387.1		
N2.HOG0000302	OG0000054	n37	Bany_08727-RA						XP_039753618.1		
N2.HOG0000303	OG0000054	n38	Bany_08680-RA					XP_034826915.1, XP_034832271.1	XP_039753616.1		
N2.HOG0000304	OG0000055	n2	Bany_14877-RA, Bany_06238-RA, Bany_18176-RA								
N2.HOG0000305	OG0000055	n28	Bany_12890-RA, Bany_05677-RA								
N2.HOG0000306	OG0000055	n42	Bany_04762-RA								
N2.HOG0000307	OG0000056	n1	Bany_17818-RA					XP_034837121.1	XP_039760526.1		
N2.HOG0000308	OG0000056	n9	Bany_17820-RA								
N2.HOG0000309	OG0000056	n13						XP_034837117.1, XP_034837118.1, XP_034837116.1, XP_034837115.1, XP_034837119.1			
N2.HOG0000310	OG0000056	n28	Bany_17812-RA, Bany_17816-RA, Bany_17813-RA, Bany_17815-RA, Bany_17814-RA						XP_039760529.1		
N2.HOG0000311	OG0000056	n35	Bany_17808-RA, Bany_17810-RA					XP_034837196.1	XP_039760686.1		
N2.HOG0000312	OG0000056	n38	Bany_17809-RA					XP_034837120.1	XP_039760687.1		
N2.HOG0000313	OG0000057	n1	Bany_11764-RA					XP_034835052.1	XP_039759134.1, XP_039759133.1		
N2.HOG0000314	OG0000057	n17						XP_034835063.1, XP_034835480.1, XP_034835479.1, XP_034835477.1	XP_039759292.1		
N2.HOG0000315	OG0000057	n22	Bany_11763-RA						XP_039759135.1		
N2.HOG0000316	OG0000057	n33	Bany_10000-RA					XP_034824341.1, XP_034824712.1	XP_039749078.1		
N2.HOG0000317	OG0000058	n3	Bany_10778-RA					XP_034826643.1, XP_034830106.1	XP_039764265.1, XP_039763616.1, XP_039756642.1, XP_039763057.1, XP_039764264.1		
N2.HOG0000318	OG0000058	n13	Bany_05192-RA, Bany_00871-RA								
N2.HOG0000319	OG0000058	n16						XP_034834921.1, XP_034826968.1	XP_039760434.1, XP_039755811.1		
N2.HOG0000320	OG0000058	n22							XP_039764477.1		
N2.HOG0000321	OG0000058	n24							XP_039762497.1		
N2.HOG0000322	OG0000058	n25	Bany_02266-RA, Bany_03259-RA						XP_039755222.1		
N2.HOG0000323	OG0000058	n30	Bany_06476-RA, Bany_15746-RA, Bany_08215-RA, Bany_04920-RA, Bany_01911-RA, Bany_00785-RA						XP_039746435.1		
N2.HOG0000324	OG0000059	n2						XP_034833588.1	XP_039747896.1		
N2.HOG0000325	OG0000059	n5	Bany_07470-RA					XP_034834965.1, XP_034833954.1, XP_034834180.1, XP_034840031.1, XP_034839507.1	XP_039762481.1, XP_039756353.1, XP_039749179.1, XP_039755237.1, XP_039758583.1		
N2.HOG0000326	OG0000059	n20	Bany_10761-RA					XP_034837743.1, XP_034835710.1, XP_034838760.1, XP_034827073.1, XP_034825569.1, XP_034830755.1, XP_034837745.1, XP_034824105.1, XP_034833449.1, XP_034830253.1, XP_034834958.1, XP_034831599.1, XP_034829013.1, XP_034840426.1, XP_034830771.1, XP_034825630.1	XP_039749996.1, XP_039765851.1, XP_039764468.1, XP_039753360.1, XP_039755229.1, XP_039761472.1, XP_039761858.1, XP_039760350.1		
N2.HOG0000327	OG0000060	n1	Bany_15282-RA					XP_034833415.1	XP_039758412.1		
N2.HOG0000328	OG0000060	n16	Bany_15285-RA, Bany_15284-RA								
N2.HOG0000329	OG0000060	n18	Bany_15425-RA, Bany_15281-RA, Bany_15283-RA								
N2.HOG0000330	OG0000060	n30						XP_034833409.1, XP_034833592.1	XP_039758865.1, XP_039758409.1, XP_039758410.1		
N2.HOG0000331	OG0000061	n2							XP_039753921.1, XP_039754302.1, XP_039754300.1		
N2.HOG0000332	OG0000061	n7	Bany_08018-RA								
N2.HOG0000333	OG0000061	n18	Bany_08020-RA								
N2.HOG0000334	OG0000061	n21						XP_034830407.1			
N2.HOG0000335	OG0000061	n24	Bany_08022-RA								
N2.HOG0000336	OG0000061	n25						XP_034830397.1, XP_034830601.1, XP_034830408.1, XP_034830399.1, XP_034830394.1			
N2.HOG0000337	OG0000061	n40	Bany_08021-RA, Bany_08019-RA								
N2.HOG0000338	OG0000062	n1	Bany_10506-RA					XP_034824319.1	XP_039749293.1		
N2.HOG0000339	OG0000062	n10	Bany_06854-RA					XP_034838466.1	XP_039748112.1, XP_039747853.1		
N2.HOG0000340	OG0000062	n18	Bany_12224-RA, Bany_15127-RA					XP_034838025.1, XP_034838341.1, XP_034838023.1, XP_034838027.1, XP_034838024.1, XP_034838026.1, XP_034838022.1, XP_034838342.1	XP_039762066.1, XP_039762169.1, XP_039762064.1, XP_039762065.1, XP_039762167.1		
N2.HOG0000341	OG0000063	n1	Bany_06319-RA					XP_034826742.1	XP_039751621.1, XP_039751623.1		
N2.HOG0000342	OG0000063	n18						XP_034826743.1	XP_039751622.1		
N2.HOG0000343	OG0000063	n30						XP_034833681.1, XP_034833680.1, XP_034833683.1, XP_034833682.1	XP_039758398.1		
N2.HOG0000344	OG0000063	n39	Bany_12190-RA, Bany_15098-RA					XP_034830217.1	XP_039749990.1		
N2.HOG0000345	OG0000064	n1	Bany_03190-RA, Bany_11765-RA					XP_034831574.1	XP_039750964.1, XP_039750766.1		
N2.HOG0000346	OG0000064	n13						XP_034826614.1	XP_039757955.1		
N2.HOG0000347	OG0000064	n16							XP_039757934.1, XP_039764341.1, XP_039757902.1, XP_039750792.1, XP_039749900.1, XP_039759716.1, XP_039763872.1, XP_039756662.1, XP_039759721.1, XP_039759571.1, XP_039761448.1, XP_039754334.1, XP_039756663.1, XP_039760025.1, XP_039760022.1, XP_039750611.1, XP_039749785.1, XP_039764231.1, XP_039750618.1		
N2.HOG0000348	OG0000064	n36							XP_039762469.1, XP_039762530.1, XP_039756330.1		
N2.HOG0000349	OG0000066	n4	Bany_17013-RA					XP_034836237.1			
N2.HOG0000350	OG0000066	n5	Bany_17016-RA					XP_034836074.1			
N2.HOG0000351	OG0000066	n8	Bany_17015-RA					XP_034836236.1, XP_034836076.1, XP_034836075.1	XP_039760006.1, XP_039760007.1, XP_039759907.1		
N2.HOG0000352	OG0000066	n36	Bany_17010-RA						XP_039760356.1		
N2.HOG0000353	OG0000067	n1	Bany_02338-RA					XP_034826553.1, XP_034825998.1	XP_039764637.1, XP_039764562.1, XP_039764553.1, XP_039764569.1		
N2.HOG0000354	OG0000067	n24	Bany_16556-RA, Bany_16555-RA, Bany_16554-RA, Bany_10009-RA						XP_039748007.1		
N2.HOG0000355	OG0000067	n32	Bany_16557-RA					XP_034836359.1			
N2.HOG0000356	OG0000067	n33	Bany_16558-RA, Bany_06790-RA					XP_034836360.1			
N2.HOG0000357	OG0000067	n35	Bany_16552-RA					XP_034836439.1	XP_039748270.1, XP_039748269.1, XP_039748271.1		
N2.HOG0000358	OG0000067	n39	Bany_06765-RA						XP_039747710.1		
N2.HOG0000359	OG0000067	n40						XP_034826287.1	XP_039764543.1, XP_039764531.1, XP_039764537.1, XP_039764523.1		
N2.HOG0000360	OG0000068	n22	Bany_02228-RA					XP_034826565.1	XP_039750951.1, XP_039750943.1		
N2.HOG0000361	OG0000068	n25	Bany_02226-RA					XP_034826563.1	XP_039747893.1		
N2.HOG0000362	OG0000068	n27	Bany_02214-RA								
N2.HOG0000363	OG0000069	n13	Bany_01527-RA								
N2.HOG0000364	OG0000069	n17	Bany_01512-RA								
N2.HOG0000365	OG0000069	n19	Bany_01515-RA								
N2.HOG0000366	OG0000069	n23	Bany_01516-RA, Bany_01517-RA, Bany_01518-RA					XP_034827836.1, XP_034827837.1	XP_039752244.1, XP_039752695.1		
N2.HOG0000367	OG0000069	n30						XP_034827503.1	XP_039752768.1		
N2.HOG0000368	OG0000069	n32	Bany_01528-RA, Bany_01514-RA								
N2.HOG0000369	OG0000069	n36	Bany_01522-RA, Bany_01521-RA, Bany_01519-RA, Bany_01520-RA, Bany_01526-RA								
N2.HOG0000370	OG0000070	n0						XP_034835112.1, XP_034825036.1			
N2.HOG0000371	OG0000071	n1	Bany_13125-RA					XP_034832601.1	XP_039757286.1		
N2.HOG0000372	OG0000071	n8	Bany_13126-RA								
N2.HOG0000373	OG0000073	n1	Bany_06221-RA					XP_034827345.1	XP_039751184.1, XP_039751183.1		
N2.HOG0000374	OG0000073	n13	Bany_06084-RA					XP_034827002.1	XP_039751407.1, XP_039751408.1		
N2.HOG0000375	OG0000073	n24	Bany_06082-RA					XP_034827051.1	XP_039751336.1		
N2.HOG0000376	OG0000073	n26	Bany_06086-RA, Bany_06085-RA, Bany_06087-RA, Bany_06075-RA					XP_034827001.1	XP_039751081.1		
N2.HOG0000377	OG0000074	n0	Bany_02308-RA								
N2.HOG0000378	OG0000075	n2	Bany_08221-RA								
N2.HOG0000379	OG0000075	n6	Bany_07998-RA					XP_034830498.1	XP_039753948.1, XP_039753946.1, XP_039753947.1		
N2.HOG0000380	OG0000075	n19	Bany_08015-RA					XP_034830943.1	XP_039753889.1		
N2.HOG0000381	OG0000075	n30	Bany_08220-RA					XP_034830541.1	XP_039754353.1		
N2.HOG0000382	OG0000076	n4	Bany_10910-RA					XP_034828827.1, XP_034838412.1	XP_039750800.1		
N2.HOG0000383	OG0000076	n7	Bany_16165-RA					XP_034838763.1	XP_039762964.1		
N2.HOG0000384	OG0000076	n36	Bany_16171-RA, Bany_16169-RA					XP_034838983.1	XP_039762746.1		
N2.HOG0000385	OG0000077	n1	Bany_10084-RA					XP_034824753.1	XP_039749200.1		
N2.HOG0000386	OG0000077	n12						XP_034824776.1			
N2.HOG0000387	OG0000077	n18	Bany_10083-RA								
N2.HOG0000388	OG0000077	n22						XP_034824755.1	XP_039748560.1, XP_039748561.1		
N2.HOG0000389	OG0000077	n27						XP_034824575.1			
N2.HOG0000390	OG0000078	n6	Bany_01615-RA					XP_034827852.1, XP_034827851.1, XP_034827853.1, XP_034827849.1	XP_039751952.1		
N2.HOG0000391	OG0000078	n11	Bany_02387-RA, Bany_01616-RA					XP_034827858.1, XP_034833688.1	XP_039752453.1		
N2.HOG0000392	OG0000079	n4	Bany_12431-RA					XP_034830103.1			
N2.HOG0000393	OG0000079	n5	Bany_12432-RA					XP_034830100.1, XP_034830101.1			
N2.HOG0000394	OG0000079	n7	Bany_12430-RA						XP_039749979.1, XP_039749978.1		
N2.HOG0000395	OG0000080	n4							XP_039759710.1, XP_039760344.1		
N2.HOG0000396	OG0000080	n6	Bany_08039-RA						XP_039764228.1		
N2.HOG0000397	OG0000080	n14	Bany_17050-RA, Bany_16270-RA					XP_034840379.1			
N2.HOG0000398	OG0000080	n16	Bany_11430-RA, Bany_10988-RA, Bany_17695-RA, Bany_15621-RA, Bany_06228-RA, Bany_12336-RA, Bany_06231-RA					XP_034837725.1			
N2.HOG0000399	OG0000080	n23	Bany_04332-RA, Bany_15063-RA, Bany_00139-RA, Bany_00782-RA, Bany_04529-RA					XP_034827807.1, XP_034831579.1, XP_034830025.1			
N2.HOG0000400	OG0000080	n30	Bany_04166-RA, Bany_08622-RA, Bany_09336-RA						XP_039752779.1		
N2.HOG0000401	OG0000080	n33	Bany_15429-RA, Bany_08357-RA, Bany_02557-RA, Bany_12245-RA, Bany_08358-RA					XP_034830021.1			
N2.HOG0000402	OG0000081	n1	Bany_13067-RA, Bany_18131-RA, Bany_16366-RA								
N2.HOG0000403	OG0000081	n5	Bany_08031-RA, Bany_18134-RA, Bany_17508-RA, Bany_13965-RA, Bany_07436-RA					XP_034839847.1, XP_034825621.1			
N2.HOG0000404	OG0000081	n15	Bany_12631-RA, Bany_16901-RA, Bany_16771-RA, Bany_12025-RA, Bany_16193-RA					XP_034831557.1			
N2.HOG0000405	OG0000081	n21	Bany_08667-RA					XP_034836299.1, XP_034839928.1, XP_034836865.1, XP_034827089.1, XP_034836351.1, XP_034840776.1, XP_034835271.1, XP_034837149.1, XP_034839444.1, XP_034832758.1	XP_039763045.1, XP_039746418.1, XP_039756426.1, XP_039763059.1, XP_039761266.1, XP_039759903.1, XP_039753370.1		
N2.HOG0000406	OG0000082	n1	Bany_06988-RA					XP_034837737.1	XP_039761740.1		
N2.HOG0000407	OG0000082	n12	Bany_06983-RA					XP_034837493.1	XP_039761788.1		
N2.HOG0000408	OG0000082	n14	Bany_06982-RA								
N2.HOG0000409	OG0000082	n20						XP_034837495.1	XP_039764229.1, XP_039764315.1, XP_039761712.1		
N2.HOG0000410	OG0000082	n29	Bany_06548-RA					XP_034837708.1			
N2.HOG0000411	OG0000082	n35	Bany_06547-RA					XP_034837588.1	XP_039761433.1		
N2.HOG0000412	OG0000083	n1						XP_034837077.1	XP_039760604.1		
N2.HOG0000413	OG0000083	n20	Bany_18002-RA								
N2.HOG0000414	OG0000083	n32	Bany_18006-RA					XP_034837435.1, XP_034837073.1	XP_039760601.1, XP_039760603.1		
N2.HOG0000415	OG0000083	n36	Bany_18005-RA, Bany_18004-RA					XP_034837074.1			
N2.HOG0000416	OG0000083	n38	Bany_18007-RA, Bany_18003-RA						XP_039760602.1		
N2.HOG0000417	OG0000084	n1	Bany_12323-RA, Bany_12325-RA					XP_034829605.1	XP_039749417.1		
N2.HOG0000418	OG0000084	n12	Bany_12320-RA								
N2.HOG0000419	OG0000084	n17	Bany_12321-RA					XP_034830082.1	XP_039749412.1		
N2.HOG0000420	OG0000084	n19	Bany_12322-RA						XP_039749955.1		
N2.HOG0000421	OG0000084	n21	Bany_12318-RA					XP_034827859.1			
N2.HOG0000422	OG0000084	n23	Bany_12324-RA								
N2.HOG0000423	OG0000085	n3	Bany_15468-RA								
N2.HOG0000424	OG0000085	n7							XP_039755091.1		
N2.HOG0000425	OG0000085	n11	Bany_15503-RA, Bany_09981-RA, Bany_09980-RA, Bany_14328-RA, Bany_01844-RA, Bany_09976-RA, Bany_09982-RA					XP_034826948.1, XP_034826962.1, XP_034826949.1, XP_034826960.1, XP_034826961.1	XP_039749173.1, XP_039749174.1, XP_039749175.1		
N2.HOG0000426	OG0000085	n29						XP_034829482.1, XP_034829481.1	XP_039755026.1, XP_039755027.1, XP_039754791.1		
N2.HOG0000427	OG0000086	n2	Bany_17798-RA, Bany_00207-RA, Bany_03539-RA, Bany_09601-RA, Bany_08445-RA, Bany_09033-RA, Bany_15897-RA, Bany_07373-RA, Bany_16595-RA								
N2.HOG0000428	OG0000086	n11	Bany_12624-RA, Bany_08412-RA, Bany_14437-RA, Bany_11446-RA, Bany_16265-RA, Bany_04667-RA, Bany_14647-RA, Bany_08780-RA, Bany_17195-RA, Bany_07756-RA, Bany_11880-RA, Bany_01724-RA, Bany_07270-RA, Bany_17833-RA, Bany_05359-RA, Bany_09204-RA								
N2.HOG0000429	OG0000086	n27	Bany_09844-RA, Bany_06322-RA, Bany_18016-RA, Bany_06782-RA, Bany_06785-RA, Bany_08042-RA, Bany_13177-RA, Bany_16113-RA, Bany_06361-RA, Bany_01322-RA, Bany_04771-RA, Bany_10487-RA								
N2.HOG0000430	OG0000087	n0	Bany_05303-RA, Bany_05301-RA, Bany_05304-RA, Bany_05302-RA, Bany_05300-RA								
N2.HOG0000431	OG0000088	n2							XP_039751393.1		
N2.HOG0000432	OG0000088	n8	Bany_16383-RA					XP_034838855.1	XP_039762785.1		
N2.HOG0000433	OG0000088	n16	Bany_06437-RA					XP_034826751.1	XP_039751496.1		
N2.HOG0000434	OG0000089	n1						XP_034833735.1, XP_034833787.1, XP_034831243.1, XP_034837631.1, XP_034837907.1, XP_034838533.1, XP_034838261.1, XP_034838260.1, XP_034831244.1, XP_034825404.1			
N2.HOG0000435	OG0000090	n7	Bany_09928-RA, Bany_09929-RA					XP_034824728.1	XP_039749189.1		
N2.HOG0000436	OG0000090	n10	Bany_09926-RA, Bany_09927-RA, Bany_11038-RA, Bany_15880-RA, Bany_09933-RA, Bany_09930-RA, Bany_17936-RA, Bany_17933-RA, Bany_17935-RA, Bany_09932-RA, Bany_08771-RA, Bany_09931-RA					XP_034824736.1, XP_034824738.1, XP_034824737.1, XP_034824740.1, XP_034824739.1	XP_039749188.1, XP_039749187.1		
N2.HOG0000437	OG0000090	n28						XP_034824731.1, XP_034824730.1			
N2.HOG0000438	OG0000090	n29							XP_039751315.1		
N2.HOG0000439	OG0000090	n30						XP_034824729.1	XP_039749186.1		
N2.HOG0000440	OG0000091	n3						XP_034839852.1, XP_034835586.1			
N2.HOG0000441	OG0000091	n6	Bany_10128-RA								
N2.HOG0000442	OG0000091	n11	Bany_05733-RA								
N2.HOG0000443	OG0000091	n16	Bany_13092-RA								
N2.HOG0000444	OG0000091	n20							XP_039761446.1		
