Orthogroup	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
OG0014837	Bany_08119-RA								
OG0014838	Bany_11346-RA								
OG0014839	Bany_12764-RA								
OG0014840	Bany_08120-RA								
OG0014841	Bany_17153-RA								
OG0014842	Bany_06761-RA								
OG0014843	Bany_16297-RA								
OG0014844	Bany_16298-RA								
OG0014845	Bany_04540-RA								
OG0014846	Bany_11974-RA								
OG0014847	Bany_02832-RA								
OG0014848	Bany_07333-RA								
OG0014849	Bany_11976-RA								
OG0014850	Bany_11977-RA								
OG0014851	Bany_13797-RA								
OG0014852	Bany_12771-RA								
OG0014853	Bany_13798-RA								
OG0014854	Bany_17164-RA								
OG0014855	Bany_12776-RA								
OG0014856	Bany_08813-RA								
OG0014857	Bany_12777-RA								
OG0014858	Bany_10817-RA								
OG0014859	Bany_06769-RA								
OG0014860	Bany_05375-RA								
OG0014861	Bany_02839-RA								
OG0014862	Bany_02102-RA								
OG0014863	Bany_10054-RA								
OG0014864	Bany_13238-RA								
OG0014865	Bany_10819-RA								
OG0014866	Bany_06773-RA								
OG0014867	Bany_13802-RA								
OG0014868	Bany_11978-RA								
OG0014869	Bany_11352-RA								
OG0014870	Bany_01144-RA								
OG0014871	Bany_11354-RA								
OG0014872	Bany_13242-RA								
OG0014873	Bany_12788-RA								
OG0014874	Bany_02848-RA								
OG0014875	Bany_11979-RA								
OG0014876	Bany_17892-RA								
OG0014877	Bany_12797-RA								
OG0014878	Bany_11358-RA								
OG0014879	Bany_06784-RA								
OG0014880	Bany_02854-RA								
OG0014881	Bany_02858-RA								
OG0014882	Bany_06094-RA								
OG0014883	Bany_13252-RA								
OG0014884	Bany_13253-RA								
OG0014885	Bany_06098-RA								
OG0014886	Bany_11368-RA								
OG0014887	Bany_15041-RA								
OG0014888	Bany_04560-RA								
OG0014889	Bany_14480-RA								
OG0014890	Bany_14481-RA								
OG0014891	Bany_11370-RA								
OG0014892	Bany_07347-RA								
OG0014893	Bany_07349-RA								
OG0014894	Bany_04563-RA								
OG0014895	Bany_02868-RA								
OG0014896	Bany_01150-RA								
OG0014897	Bany_09541-RA								
OG0014898	Bany_16329-RA								
OG0014899	Bany_16330-RA								
OG0014900	Bany_10823-RA								
OG0014901	Bany_00256-RA								
OG0014902	Bany_17548-RA								
OG0014903	Bany_15046-RA								
OG0014904	Bany_13827-RA								
OG0014905	Bany_02876-RA								
OG0014906	Bany_13270-RA								
OG0014907	Bany_14488-RA								
OG0014908	Bany_17897-RA								
OG0014909	Bany_10824-RA								
OG0014910	Bany_14489-RA								
OG0014911	Bany_00258-RA								
OG0014912	Bany_10826-RA								
OG0014913	Bany_00260-RA								
OG0014914	Bany_12812-RA								
OG0014915	Bany_04570-RA								
OG0014916	Bany_08827-RA								
OG0014917	Bany_10827-RA								
OG0014918	Bany_03678-RA								
OG0014919	Bany_08831-RA								
OG0014920	Bany_01164-RA								
OG0014921	Bany_07358-RA								
OG0014922	Bany_02128-RA								
OG0014923	Bany_06115-RA								
OG0014924	Bany_04579-RA								
OG0014925	Bany_08150-RA								
OG0014926	Bany_02129-RA								
OG0014927	Bany_15054-RA								
OG0014928	Bany_10079-RA								
OG0014929	Bany_09552-RA								
OG0014930	Bany_05388-RA								
OG0014931	Bany_05389-RA								
OG0014932	Bany_12819-RA								
OG0014933	Bany_16348-RA								
OG0014934	Bany_01170-RA								
OG0014935	Bany_02132-RA								
OG0014936	Bany_10828-RA								
OG0014937	Bany_04583-RA								
OG0014938	Bany_02135-RA								
OG0014939	Bany_17198-RA								
OG0014940	Bany_09554-RA								
OG0014941	Bany_10085-RA								
OG0014942	Bany_17900-RA								
OG0014943	Bany_06123-RA								
OG0014944	Bany_02882-RA								
OG0014945	Bany_01173-RA								
OG0014946	Bany_15057-RA								
OG0014947	Bany_15059-RA								
OG0014948	Bany_12830-RA								
OG0014949	Bany_16662-RA								
OG0014950	Bany_03698-RA								
OG0014951	Bany_11386-RA								
OG0014952	Bany_04587-RA								
OG0014953	Bany_08847-RA								
OG0014954	Bany_10830-RA								
OG0014955	Bany_10094-RA								
OG0014956	Bany_00272-RA								
OG0014957	Bany_00275-RA								
OG0014958	Bany_13837-RA								
OG0014959	Bany_12006-RA								
OG0014960	Bany_12007-RA								
OG0014961	Bany_16360-RA								
OG0014962	Bany_12009-RA								
OG0014963	Bany_04590-RA								
OG0014964	Bany_13839-RA								
OG0014965	Bany_08167-RA								
OG0014966	Bany_10831-RA								
OG0014967	Bany_06140-RA								
OG0014968	Bany_08170-RA								
OG0014969	Bany_16667-RA								
OG0014970	Bany_11396-RA								
OG0014971	Bany_15647-RA								
OG0014972	Bany_11398-RA								
OG0014973	Bany_08855-RA								
OG0014974	Bany_06147-RA								
OG0014975	Bany_02887-RA								
OG0014976	Bany_05401-RA								
OG0014977	Bany_15068-RA								
OG0014978	Bany_07362-RA								
OG0014979	Bany_05402-RA								
OG0014980	Bany_17905-RA								
OG0014981	Bany_02888-RA								
OG0014982	Bany_08860-RA								
OG0014983	Bany_08861-RA								
OG0014984	Bany_02150-RA								
OG0014985	Bany_11404-RA								
OG0014986	Bany_10833-RA								
OG0014987	Bany_15648-RA								
OG0014988	Bany_06803-RA								
OG0014989	Bany_05407-RA								
OG0014990	Bany_11406-RA								
OG0014991	Bany_12852-RA								
OG0014992	Bany_17909-RA								
OG0014993	Bany_16374-RA								
OG0014994	Bany_02152-RA								
OG0014995	Bany_05410-RA								
OG0014996	Bany_09571-RA								
OG0014997	Bany_00291-RA								
OG0014998	Bany_00292-RA								
OG0014999	Bany_10112-RA								
OG0015000	Bany_05412-RA								
OG0015001	Bany_12856-RA								
OG0015002	Bany_16670-RA								
OG0015003	Bany_17915-RA								
OG0015004	Bany_13854-RA								
OG0015005	Bany_03722-RA								
OG0015006	Bany_13855-RA								
OG0015007	Bany_03725-RA								
OG0015008	Bany_06154-RA								
OG0015009	Bany_17565-RA								
OG0015010	Bany_17567-RA								
OG0015011	Bany_00297-RA								
OG0015012	Bany_08183-RA								
OG0015013	Bany_11422-RA								
OG0015014	Bany_08185-RA								
OG0015015	Bany_17207-RA								
OG0015016	Bany_03730-RA								
OG0015017	Bany_10842-RA								
OG0015018	Bany_03731-RA								
OG0015019	Bany_17572-RA								
OG0015020	Bany_12017-RA								
OG0015021	Bany_15652-RA								
OG0015022	Bany_13867-RA								
OG0015023	Bany_02895-RA								
OG0015024	Bany_10843-RA								
OG0015025	Bany_15074-RA								
OG0015026	Bany_05424-RA								
OG0015027	Bany_17214-RA								
OG0015028	Bany_06816-RA								
OG0015029	Bany_00301-RA								
OG0015030	Bany_06817-RA								
OG0015031	Bany_06818-RA								
OG0015032	Bany_16391-RA								
OG0015033	Bany_12872-RA								
OG0015034	Bany_12022-RA								
OG0015035	Bany_06819-RA								
OG0015036	Bany_01176-RA								
OG0015037	Bany_05426-RA								
OG0015038	Bany_10121-RA								
OG0015039	Bany_17217-RA								
OG0015040	Bany_06821-RA								
OG0015041	Bany_02163-RA								
OG0015042	Bany_06822-RA								
OG0015043	Bany_14507-RA								
OG0015044	Bany_06158-RA								
OG0015045	Bany_02903-RA								
OG0015046	Bany_15654-RA								
OG0015047	Bany_10123-RA								
OG0015048	Bany_02905-RA								
OG0015049	Bany_15656-RA								
OG0015050	Bany_05431-RA								
OG0015051	Bany_05432-RA								
OG0015052	Bany_06161-RA								
OG0015053	Bany_10127-RA								
OG0015054	Bany_06163-RA								
OG0015055	Bany_08192-RA								
OG0015056	Bany_08889-RA								
OG0015057	Bany_08891-RA								
OG0015058	Bany_06832-RA								
OG0015059	Bany_13880-RA								
OG0015060	Bany_12029-RA								
OG0015061	Bany_15666-RA								
OG0015062	Bany_08896-RA								
OG0015063	Bany_12891-RA								
OG0015064	Bany_06834-RA								
OG0015065	Bany_13282-RA								
OG0015066	Bany_12892-RA								
OG0015067	Bany_17932-RA								
OG0015068	Bany_00322-RA								
OG0015069	Bany_00323-RA								
OG0015070	Bany_01185-RA								
OG0015071	Bany_06173-RA								
OG0015072	Bany_10865-RA								
OG0015073	Bany_12897-RA								
OG0015074	Bany_11438-RA								
OG0015075	Bany_06180-RA								
OG0015076	Bany_12900-RA								
OG0015077	Bany_03750-RA								
OG0015078	Bany_12902-RA								
OG0015079	Bany_04620-RA								
OG0015080	Bany_08901-RA								
OG0015081	Bany_03754-RA								
OG0015082	Bany_06838-RA								
OG0015083	Bany_04622-RA								
OG0015084	Bany_12904-RA								
OG0015085	Bany_12905-RA								
OG0015086	Bany_05449-RA								
OG0015087	Bany_13891-RA								
OG0015088	Bany_03758-RA								
OG0015089	Bany_08903-RA								
OG0015090	Bany_16416-RA								
OG0015091	Bany_12906-RA								
OG0015092	Bany_06187-RA								
OG0015093	Bany_12907-RA								
OG0015094	Bany_08905-RA								
OG0015095	Bany_03763-RA								
OG0015096	Bany_01191-RA								
OG0015097	Bany_01192-RA								
OG0015098	Bany_13896-RA								
OG0015099	Bany_02177-RA								
OG0015100	Bany_02916-RA								
OG0015101	Bany_01194-RA								
OG0015102	Bany_03770-RA								
OG0015103	Bany_14526-RA								
OG0015104	Bany_12913-RA								
OG0015105	Bany_12918-RA								
OG0015106	Bany_16422-RA								
OG0015107	Bany_08908-RA								
OG0015108	Bany_11457-RA								
OG0015109	Bany_04632-RA								
OG0015110	Bany_00333-RA								
OG0015111	Bany_04634-RA								
OG0015112	Bany_08911-RA								
OG0015113	Bany_04637-RA								
OG0015114	Bany_02183-RA								
OG0015115	Bany_17584-RA								
OG0015116	Bany_12051-RA								
OG0015117	Bany_12052-RA								
OG0015118	Bany_17586-RA								
OG0015119	Bany_12926-RA								
OG0015120	Bany_07399-RA								
OG0015121	Bany_01196-RA								
OG0015122	Bany_16680-RA								
OG0015123	Bany_02922-RA								
OG0015124	Bany_00341-RA								
OG0015125	Bany_03773-RA								
OG0015126	Bany_12930-RA								
OG0015127	Bany_07403-RA								
OG0015128	Bany_13305-RA								
OG0015129	Bany_14545-RA								
OG0015130	Bany_13307-RA								
OG0015131	Bany_07406-RA								
OG0015132	Bany_07408-RA								
OG0015133	Bany_12057-RA								
OG0015134	Bany_05461-RA								
OG0015135	Bany_12059-RA								
OG0015136	Bany_09598-RA								
OG0015137	Bany_00347-RA								
OG0015138	Bany_01202-RA								
OG0015139	Bany_01206-RA								
OG0015140	Bany_01207-RA								
OG0015141	Bany_01208-RA								
OG0015142	Bany_01209-RA								
OG0015143	Bany_04645-RA								
OG0015144	Bany_01210-RA								
OG0015145	Bany_12938-RA								
OG0015146	Bany_07415-RA								
OG0015147	Bany_01212-RA								
OG0015148	Bany_01214-RA								
OG0015149	Bany_01216-RA								
OG0015150	Bany_14557-RA								
OG0015151	Bany_11476-RA								
OG0015152	Bany_12941-RA								
OG0015153	Bany_16694-RA								
OG0015154	Bany_17232-RA								
OG0015155	Bany_04648-RA								
OG0015156	Bany_04650-RA								
OG0015157	Bany_11481-RA								
OG0015158	Bany_08922-RA								
OG0015159	Bany_05476-RA								
OG0015160	Bany_04653-RA								
OG0015161	Bany_05477-RA								
OG0015162	Bany_14566-RA								
OG0015163	Bany_12952-RA								
OG0015164	Bany_02932-RA								
OG0015165	Bany_02933-RA								
OG0015166	Bany_13313-RA								
OG0015167	Bany_13314-RA								
OG0015168	Bany_04658-RA								
OG0015169	Bany_11484-RA								
OG0015170	Bany_02198-RA								
OG0015171	Bany_17235-RA								
OG0015172	Bany_17594-RA								
OG0015173	Bany_06870-RA								
OG0015174	Bany_17967-RA								
OG0015175	Bany_05485-RA								
OG0015176	Bany_12960-RA								
OG0015177	Bany_08222-RA								
OG0015178	Bany_03788-RA								
OG0015179	Bany_17238-RA								
OG0015180	Bany_17596-RA								
OG0015181	Bany_01229-RA								
OG0015182	Bany_16702-RA								
OG0015183	Bany_11491-RA								
OG0015184	Bany_03789-RA								
OG0015185	Bany_07444-RA								
OG0015186	Bany_03791-RA								
OG0015187	Bany_12968-RA								
OG0015188	Bany_05491-RA								
OG0015189	Bany_02937-RA								
OG0015190	Bany_07451-RA								
OG0015191	Bany_15116-RA								
OG0015192	Bany_08938-RA								
OG0015193	Bany_08229-RA								
OG0015194	Bany_10158-RA								
OG0015195	Bany_10161-RA								
OG0015196	Bany_10162-RA								
OG0015197	Bany_00372-RA								
OG0015198	Bany_12066-RA								
OG0015199	Bany_10164-RA								
OG0015200	Bany_01237-RA								
OG0015201	Bany_09621-RA								
OG0015202	Bany_13927-RA								
OG0015203	Bany_01240-RA								
OG0015204	Bany_07457-RA								
OG0015205	Bany_02947-RA								
OG0015206	Bany_01241-RA								
OG0015207	Bany_06889-RA								
OG0015208	Bany_13929-RA								
OG0015209	Bany_06890-RA								
OG0015210	Bany_11498-RA								
OG0015211	Bany_02952-RA								
OG0015212	Bany_13931-RA								
OG0015213	Bany_02954-RA								
OG0015214	Bany_06215-RA								
OG0015215	Bany_17600-RA								
OG0015216	Bany_16716-RA								
OG0015217	Bany_01248-RA								
OG0015218	Bany_12071-RA								
OG0015219	Bany_17602-RA								
OG0015220	Bany_10174-RA								
OG0015221	Bany_12072-RA								
OG0015222	Bany_12976-RA								
OG0015223	Bany_17249-RA								
OG0015224	Bany_17985-RA								
OG0015225	Bany_02961-RA								
OG0015226	Bany_06898-RA								
OG0015227	Bany_13940-RA								
OG0015228	Bany_12979-RA								
OG0015229	Bany_08951-RA								
OG0015230	Bany_02962-RA								
OG0015231	Bany_11509-RA								
OG0015232	Bany_15697-RA								
OG0015233	Bany_02964-RA								
OG0015234	Bany_03815-RA								
OG0015235	Bany_02965-RA								
OG0015236	Bany_15700-RA								
OG0015237	Bany_05496-RA								
OG0015238	Bany_10179-RA								
OG0015239	Bany_07464-RA								
OG0015240	Bany_05497-RA								
OG0015241	Bany_02219-RA								
OG0015242	Bany_17253-RA								
OG0015243	Bany_05498-RA								
OG0015244	Bany_05499-RA								
OG0015245	Bany_02967-RA								
OG0015246	Bany_04674-RA								
OG0015247	Bany_15133-RA								
OG0015248	Bany_11512-RA								
OG0015249	Bany_05503-RA								
OG0015250	Bany_05504-RA								
OG0015251	Bany_02969-RA								
OG0015252	Bany_10188-RA								
OG0015253	Bany_08958-RA								
OG0015254	Bany_02970-RA								
OG0015255	Bany_12991-RA								
OG0015256	Bany_17607-RA								
OG0015257	Bany_02973-RA								
OG0015258	Bany_12082-RA								
OG0015259	Bany_15712-RA								
OG0015260	Bany_12083-RA								
OG0015261	Bany_05512-RA								
OG0015262	Bany_04676-RA								
OG0015263	Bany_13952-RA								
OG0015264	Bany_02976-RA								
OG0015265	Bany_03830-RA								
OG0015266	Bany_14581-RA								
OG0015267	Bany_15717-RA								
OG0015268	Bany_14582-RA								
OG0015269	Bany_05513-RA								
OG0015270	Bany_03836-RA								
OG0015271	Bany_11522-RA								
OG0015272	Bany_05517-RA								
OG0015273	Bany_13344-RA								
OG0015274	Bany_17270-RA								
OG0015275	Bany_02983-RA								
OG0015276	Bany_02984-RA								
OG0015277	Bany_12997-RA								
OG0015278	Bany_02987-RA								
OG0015279	Bany_09645-RA								
OG0015280	Bany_10195-RA								
OG0015281	Bany_09646-RA								
OG0015282	Bany_18008-RA								
OG0015283	Bany_08965-RA								
OG0015284	Bany_06908-RA								
OG0015285	Bany_13001-RA								
OG0015286	Bany_00388-RA								
OG0015287	Bany_06910-RA								
OG0015288	Bany_04682-RA								
OG0015289	Bany_13351-RA								
OG0015290	Bany_05526-RA								
OG0015291	Bany_11534-RA								
OG0015292	Bany_18014-RA								
OG0015293	Bany_17618-RA								
OG0015294	Bany_02995-RA								
OG0015295	Bany_02996-RA								
OG0015296	Bany_06248-RA								
OG0015297	Bany_13013-RA								
OG0015298	Bany_00396-RA								
OG0015299	Bany_18018-RA								
OG0015300	Bany_03001-RA								
OG0015301	Bany_09653-RA								
OG0015302	Bany_06252-RA								
OG0015303	Bany_06254-RA								
OG0015304	Bany_07489-RA								
OG0015305	Bany_06255-RA								
OG0015306	Bany_13358-RA								
OG0015307	Bany_05532-RA								
OG0015308	Bany_04693-RA								
OG0015309	Bany_06924-RA								
OG0015310	Bany_17625-RA								
OG0015311	Bany_18023-RA								
OG0015312	Bany_12098-RA								
OG0015313	Bany_03844-RA								
OG0015314	Bany_09660-RA								
OG0015315	Bany_03005-RA								
OG0015316	Bany_15730-RA								
OG0015317	Bany_03847-RA								
OG0015318	Bany_06931-RA								
OG0015319	Bany_03848-RA								
OG0015320	Bany_06932-RA								
OG0015321	Bany_13963-RA								
OG0015322	Bany_06933-RA								
OG0015323	Bany_05534-RA								
OG0015324	Bany_07494-RA								
OG0015325	Bany_15738-RA								
OG0015326	Bany_06934-RA								
OG0015327	Bany_11559-RA								
OG0015328	Bany_03014-RA								
OG0015329	Bany_05537-RA								
OG0015330	Bany_12104-RA								
OG0015331	Bany_16731-RA								
OG0015332	Bany_04701-RA								
OG0015333	Bany_08969-RA								
OG0015334	Bany_06942-RA								
OG0015335	Bany_06944-RA								
OG0015336	Bany_06945-RA								
OG0015337	Bany_03025-RA								
OG0015338	Bany_17279-RA								
OG0015339	Bany_03029-RA								
OG0015340	Bany_10214-RA								
OG0015341	Bany_15161-RA								
OG0015342	Bany_12109-RA								
OG0015343	Bany_06946-RA								
OG0015344	Bany_18033-RA								
OG0015345	Bany_09675-RA								
OG0015346	Bany_17284-RA								
OG0015347	Bany_04707-RA								
OG0015348	Bany_13368-RA								
OG0015349	Bany_05546-RA								
OG0015350	Bany_01320-RA								
OG0015351	Bany_10220-RA								
OG0015352	Bany_13970-RA								
OG0015353	Bany_03034-RA								
OG0015354	Bany_17288-RA								
OG0015355	Bany_03035-RA								
OG0015356	Bany_13973-RA								
OG0015357	Bany_03037-RA								
OG0015358	Bany_07508-RA								
OG0015359	Bany_03041-RA								
OG0015360	Bany_03044-RA								
OG0015361	Bany_03046-RA								
OG0015362	Bany_10226-RA								
OG0015363	Bany_04716-RA								
OG0015364	Bany_00422-RA								
OG0015365	Bany_03051-RA								
OG0015366	Bany_03858-RA								
OG0015367	Bany_14629-RA								
OG0015368	Bany_11577-RA								
OG0015369	Bany_00428-RA								
OG0015370	Bany_08980-RA								
OG0015371	Bany_17293-RA								
OG0015372	Bany_00430-RA								
OG0015373	Bany_17294-RA								
OG0015374	Bany_01341-RA								
OG0015375	Bany_15752-RA								
OG0015376	Bany_05560-RA								
OG0015377	Bany_07518-RA								
OG0015378	Bany_10237-RA								
OG0015379	Bany_03863-RA								
OG0015380	Bany_17638-RA								
OG0015381	Bany_06265-RA								
OG0015382	Bany_11581-RA								
OG0015383	Bany_06268-RA								
OG0015384	Bany_10924-RA								
